province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,6620,675215,355611,319554,50,111.28,102,NA,7.98,429841,2.4
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,RURAL,NA,675215,355611,319554,50,111.28,NA,NA,7.98,429841,2.4
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FATA,031,SOUTH WAZIRISTAN AGENCY,BIRMIL TEHSIL,TOTAL,923,104282,54323,49948,11,108.76,112.98,NA,9.44,58512,3.08
FATA,031,SOUTH WAZIRISTAN AGENCY,BIRMIL TEHSIL,RURAL,NA,104282,54323,49948,11,108.76,NA,NA,9.44,58512,3.08
FATA,031,SOUTH WAZIRISTAN AGENCY,BIRMIL TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FATA,031,SOUTH WAZIRISTAN AGENCY,LADHA TEHSIL,TOTAL,466,110842,57755,53080,7,108.81,237.86,NA,6.36,72278,2.27
FATA,031,SOUTH WAZIRISTAN AGENCY,LADHA TEHSIL,RURAL,NA,110842,57755,53080,7,108.81,NA,NA,6.36,72278,2.27
FATA,031,SOUTH WAZIRISTAN AGENCY,LADHA TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FATA,031,SOUTH WAZIRISTAN AGENCY,MAKIN TEHSIL,TOTAL,404,58646,30906,27738,2,111.42,145.16,NA,6.35,30528,3.49
FATA,031,SOUTH WAZIRISTAN AGENCY,MAKIN TEHSIL,RURAL,NA,58646,30906,27738,2,111.42,NA,NA,6.35,30528,3.49
FATA,031,SOUTH WAZIRISTAN AGENCY,MAKIN TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FATA,031,SOUTH WAZIRISTAN AGENCY,SARAROGHA TEHSIL,TOTAL,813,98180,51479,46694,7,110.25,120.76,NA,7.57,72063,1.64
FATA,031,SOUTH WAZIRISTAN AGENCY,SARAROGHA TEHSIL,RURAL,NA,98180,51479,46694,7,110.25,NA,NA,7.57,72063,1.64
FATA,031,SOUTH WAZIRISTAN AGENCY,SARAROGHA TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FATA,031,SOUTH WAZIRISTAN AGENCY,SERWEKAI TEHSIL,TOTAL,398,54540,28695,25844,1,111.03,137.04,NA,7.2,31472,2.93
FATA,031,SOUTH WAZIRISTAN AGENCY,SERWEKAI TEHSIL,RURAL,NA,54540,28695,25844,1,111.03,NA,NA,7.2,31472,2.93
FATA,031,SOUTH WAZIRISTAN AGENCY,SERWEKAI TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FATA,031,SOUTH WAZIRISTAN AGENCY,TIARZA TEHSIL,TOTAL,734,45156,23649,21507,NA,109.96,61.52,NA,7.99,37708,0.95
FATA,031,SOUTH WAZIRISTAN AGENCY,TIARZA TEHSIL,RURAL,NA,45156,23649,21507,NA,109.96,NA,NA,7.99,37708,0.95
FATA,031,SOUTH WAZIRISTAN AGENCY,TIARZA TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FATA,031,SOUTH WAZIRISTAN AGENCY,TOI KHULLA TEHSIL,TOTAL,567,50413,27462,22947,4,119.68,88.91,NA,9.34,36508,1.71
FATA,031,SOUTH WAZIRISTAN AGENCY,TOI KHULLA TEHSIL,RURAL,NA,50413,27462,22947,4,119.68,NA,NA,9.34,36508,1.71
FATA,031,SOUTH WAZIRISTAN AGENCY,TOI KHULLA TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FATA,031,SOUTH WAZIRISTAN AGENCY,WANA TEHSIL,TOTAL,2315,153156,81342,71796,18,113.3,66.16,NA,10.19,90772,2.79
FATA,031,SOUTH WAZIRISTAN AGENCY,WANA TEHSIL,RURAL,NA,153156,81342,71796,18,113.3,NA,NA,10.19,90772,2.79
FATA,031,SOUTH WAZIRISTAN AGENCY,WANA TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
