province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,housing_component,housing_material,total_by_material,percent_by_material,count
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,UNDER CONSTRUCTION,1363,1.78,WALL,BAKED BRICKS/BLOCKS/STONES,3980,5.21,195
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,UNDER CONSTRUCTION,1363,1.78,WALL,UNBAKED BRICKS/MUD,61845,80.9,915
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,UNDER CONSTRUCTION,1363,1.78,WALL,WOOD/BAMBOO,5053,6.61,96
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,UNDER CONSTRUCTION,1363,1.78,WALL,OTHERS,5571,7.29,157
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,UNDER CONSTRUCTION,1363,1.78,ROOF,RCC/RBC,226,0.3,56
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,UNDER CONSTRUCTION,1363,1.78,ROOF,CEMENT/IRON SHEETS,1230,1.61,54
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,UNDER CONSTRUCTION,1363,1.78,ROOF,GARDER/T.IRON,8428,11.02,206
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,UNDER CONSTRUCTION,1363,1.78,ROOF,WOOD/BAMBOO,60635,79.31,815
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,UNDER CONSTRUCTION,1363,1.78,ROOF,OTHERS,5930,7.76,232
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,LESS THAN 5 YEARS,4144,5.42,WALL,BAKED BRICKS/BLOCKS/STONES,3980,5.21,475
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,LESS THAN 5 YEARS,4144,5.42,WALL,UNBAKED BRICKS/MUD,61845,80.9,2913
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,LESS THAN 5 YEARS,4144,5.42,WALL,WOOD/BAMBOO,5053,6.61,337
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,LESS THAN 5 YEARS,4144,5.42,WALL,OTHERS,5571,7.29,419
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,LESS THAN 5 YEARS,4144,5.42,ROOF,RCC/RBC,226,0.3,43
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,LESS THAN 5 YEARS,4144,5.42,ROOF,CEMENT/IRON SHEETS,1230,1.61,200
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,LESS THAN 5 YEARS,4144,5.42,ROOF,GARDER/T.IRON,8428,11.02,977
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,LESS THAN 5 YEARS,4144,5.42,ROOF,WOOD/BAMBOO,60635,79.31,2526
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,LESS THAN 5 YEARS,4144,5.42,ROOF,OTHERS,5930,7.76,398
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,5-10 YEARS,9041,11.83,WALL,BAKED BRICKS/BLOCKS/STONES,3980,5.21,847
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,5-10 YEARS,9041,11.83,WALL,UNBAKED BRICKS/MUD,61845,80.9,6554
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,5-10 YEARS,9041,11.83,WALL,WOOD/BAMBOO,5053,6.61,801
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,5-10 YEARS,9041,11.83,WALL,OTHERS,5571,7.29,839
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,5-10 YEARS,9041,11.83,ROOF,RCC/RBC,226,0.3,32
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,5-10 YEARS,9041,11.83,ROOF,CEMENT/IRON SHEETS,1230,1.61,184
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,5-10 YEARS,9041,11.83,ROOF,GARDER/T.IRON,8428,11.02,1823
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,5-10 YEARS,9041,11.83,ROOF,WOOD/BAMBOO,60635,79.31,6205
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,5-10 YEARS,9041,11.83,ROOF,OTHERS,5930,7.76,797
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,11-50 YEARS,55354,72.41,WALL,BAKED BRICKS/BLOCKS/STONES,3980,5.21,2312
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,11-50 YEARS,55354,72.41,WALL,UNBAKED BRICKS/MUD,61845,80.9,46434
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,11-50 YEARS,55354,72.41,WALL,WOOD/BAMBOO,5053,6.61,3020
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,11-50 YEARS,55354,72.41,WALL,OTHERS,5571,7.29,3588
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,11-50 YEARS,55354,72.41,ROOF,RCC/RBC,226,0.3,86
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,11-50 YEARS,55354,72.41,ROOF,CEMENT/IRON SHEETS,1230,1.61,671
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,11-50 YEARS,55354,72.41,ROOF,GARDER/T.IRON,8428,11.02,4656
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,11-50 YEARS,55354,72.41,ROOF,WOOD/BAMBOO,60635,79.31,46029
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,11-50 YEARS,55354,72.41,ROOF,OTHERS,5930,7.76,3912
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,OVER 50 YEARS,6547,8.56,WALL,BAKED BRICKS/BLOCKS/STONES,3980,5.21,151
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,OVER 50 YEARS,6547,8.56,WALL,UNBAKED BRICKS/MUD,61845,80.9,5029
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,OVER 50 YEARS,6547,8.56,WALL,WOOD/BAMBOO,5053,6.61,799
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,OVER 50 YEARS,6547,8.56,WALL,OTHERS,5571,7.29,568
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,OVER 50 YEARS,6547,8.56,ROOF,RCC/RBC,226,0.3,9
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,OVER 50 YEARS,6547,8.56,ROOF,CEMENT/IRON SHEETS,1230,1.61,121
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,OVER 50 YEARS,6547,8.56,ROOF,GARDER/T.IRON,8428,11.02,766
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,OVER 50 YEARS,6547,8.56,ROOF,WOOD/BAMBOO,60635,79.31,5060
