province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,utility,source,total_by_source,percent_by_source,count
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,OWNED,76449,95.94,INSIDE WATER,TOTAL INSIDE,37814,47.46,35682
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,OWNED,76449,95.94,INSIDE WATER,TAP,11130,13.97,10134
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,OWNED,76449,95.94,INSIDE WATER,ELECTRIC/HAND PUMP,5522,6.93,5187
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,OWNED,76449,95.94,INSIDE WATER,PROTECTED WELL,4208,5.28,3890
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,OWNED,76449,95.94,INSIDE WATER,UN-PROTECTED WELL,3083,3.87,3007
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,OWNED,76449,95.94,INSIDE WATER,OTHERS,13871,17.41,13464
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,OWNED,76449,95.94,OUTSIDE WATER,TOTAL OUTSIDE,41869,52.54,40767
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,OWNED,76449,95.94,OUTSIDE WATER,TAP,3444,4.32,3294
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,OWNED,76449,95.94,OUTSIDE WATER,ELECTRIC/HAND PUMP,2111,2.65,1983
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,OWNED,76449,95.94,OUTSIDE WATER,PROTECTED WELL,1270,1.59,1179
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,OWNED,76449,95.94,OUTSIDE WATER,UN-PROTECTED WELL,944,1.18,924
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,OWNED,76449,95.94,OUTSIDE WATER,SPRING,23485,29.47,23238
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,OWNED,76449,95.94,OUTSIDE WATER,CANAL/RIVER/POND,2994,3.76,2801
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,OWNED,76449,95.94,OUTSIDE WATER,OTHERS,7621,9.56,7348
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,OWNED,76449,95.94,COOKING FUEL,WOOD,77502,97.26,3294
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,OWNED,76449,95.94,COOKING FUEL,GAS,678,0.85,1983
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,OWNED,76449,95.94,COOKING FUEL,KEROSENE OIL,312,0.39,1179
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,OWNED,76449,95.94,COOKING FUEL,OTHERS,1191,1.49,924
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,OWNED,76449,95.94,LIGHTING SOURCE,ELECTRICITY,77502,97.26,74393
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,OWNED,76449,95.94,LIGHTING SOURCE,KEROSENE OIL,678,0.85,638
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,OWNED,76449,95.94,LIGHTING SOURCE,GAS LAMP,312,0.39,286
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,OWNED,76449,95.94,LIGHTING SOURCE,OTHERS,1191,1.49,1132
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENTED,1867,2.34,INSIDE WATER,TOTAL INSIDE,37814,47.46,1495
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENTED,1867,2.34,INSIDE WATER,TAP,11130,13.97,788
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENTED,1867,2.34,INSIDE WATER,ELECTRIC/HAND PUMP,5522,6.93,188
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENTED,1867,2.34,INSIDE WATER,PROTECTED WELL,4208,5.28,273
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENTED,1867,2.34,INSIDE WATER,UN-PROTECTED WELL,3083,3.87,46
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENTED,1867,2.34,INSIDE WATER,OTHERS,13871,17.41,200
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENTED,1867,2.34,OUTSIDE WATER,TOTAL OUTSIDE,41869,52.54,372
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENTED,1867,2.34,OUTSIDE WATER,TAP,3444,4.32,54
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENTED,1867,2.34,OUTSIDE WATER,ELECTRIC/HAND PUMP,2111,2.65,39
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENTED,1867,2.34,OUTSIDE WATER,PROTECTED WELL,1270,1.59,37
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENTED,1867,2.34,OUTSIDE WATER,UN-PROTECTED WELL,944,1.18,9
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENTED,1867,2.34,OUTSIDE WATER,SPRING,23485,29.47,58
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENTED,1867,2.34,OUTSIDE WATER,CANAL/RIVER/POND,2994,3.76,29
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENTED,1867,2.34,OUTSIDE WATER,OTHERS,7621,9.56,146
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENTED,1867,2.34,COOKING FUEL,WOOD,77502,97.26,54
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENTED,1867,2.34,COOKING FUEL,GAS,678,0.85,39
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENTED,1867,2.34,COOKING FUEL,KEROSENE OIL,312,0.39,37
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENTED,1867,2.34,COOKING FUEL,OTHERS,1191,1.49,9
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENTED,1867,2.34,LIGHTING SOURCE,ELECTRICITY,77502,97.26,1825
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENTED,1867,2.34,LIGHTING SOURCE,KEROSENE OIL,678,0.85,19
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENTED,1867,2.34,LIGHTING SOURCE,GAS LAMP,312,0.39,14
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENTED,1867,2.34,LIGHTING SOURCE,OTHERS,1191,1.49,9
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENT FREE,1367,1.72,INSIDE WATER,TOTAL INSIDE,37814,47.46,637
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENT FREE,1367,1.72,INSIDE WATER,TAP,11130,13.97,208
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENT FREE,1367,1.72,INSIDE WATER,ELECTRIC/HAND PUMP,5522,6.93,147
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENT FREE,1367,1.72,INSIDE WATER,PROTECTED WELL,4208,5.28,45
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENT FREE,1367,1.72,INSIDE WATER,UN-PROTECTED WELL,3083,3.87,30
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENT FREE,1367,1.72,INSIDE WATER,OTHERS,13871,17.41,207
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENT FREE,1367,1.72,OUTSIDE WATER,TOTAL OUTSIDE,41869,52.54,730
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENT FREE,1367,1.72,OUTSIDE WATER,TAP,3444,4.32,96
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENT FREE,1367,1.72,OUTSIDE WATER,ELECTRIC/HAND PUMP,2111,2.65,89
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENT FREE,1367,1.72,OUTSIDE WATER,PROTECTED WELL,1270,1.59,54
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENT FREE,1367,1.72,OUTSIDE WATER,UN-PROTECTED WELL,944,1.18,11
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENT FREE,1367,1.72,OUTSIDE WATER,SPRING,23485,29.47,189
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENT FREE,1367,1.72,OUTSIDE WATER,CANAL/RIVER/POND,2994,3.76,164
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENT FREE,1367,1.72,OUTSIDE WATER,OTHERS,7621,9.56,127
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENT FREE,1367,1.72,COOKING FUEL,WOOD,77502,97.26,96
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENT FREE,1367,1.72,COOKING FUEL,GAS,678,0.85,89
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENT FREE,1367,1.72,COOKING FUEL,KEROSENE OIL,312,0.39,54
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENT FREE,1367,1.72,COOKING FUEL,OTHERS,1191,1.49,11
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENT FREE,1367,1.72,LIGHTING SOURCE,ELECTRICITY,77502,97.26,1284
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENT FREE,1367,1.72,LIGHTING SOURCE,KEROSENE OIL,678,0.85,21
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENT FREE,1367,1.72,LIGHTING SOURCE,GAS LAMP,312,0.39,12
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,RENT FREE,1367,1.72,LIGHTING SOURCE,OTHERS,1191,1.49,50
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,RURAL,OWNED,76449,95.94,INSIDE WATER,TOTAL INSIDE,37814,47.46,35682
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,RURAL,OWNED,76449,95.94,INSIDE WATER,TAP,11130,13.97,10134
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,RURAL,OWNED,76449,95.94,INSIDE WATER,ELECTRIC/HAND PUMP,5522,6.93,5187
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,RURAL,OWNED,76449,95.94,INSIDE WATER,PROTECTED WELL,4208,5.28,3890
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,RURAL,OWNED,76449,95.94,INSIDE WATER,UN-PROTECTED WELL,3083,3.87,3007
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,RURAL,OWNED,76449,95.94,INSIDE WATER,OTHERS,13871,17.41,13464
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,RURAL,OWNED,76449,95.94,OUTSIDE WATER,TOTAL OUTSIDE,41869,52.54,40767
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,RURAL,OWNED,76449,95.94,OUTSIDE WATER,TAP,3444,4.32,3294
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,RURAL,OWNED,76449,95.94,OUTSIDE WATER,ELECTRIC/HAND PUMP,2111,2.65,1983
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,RURAL,OWNED,76449,95.94,OUTSIDE WATER,PROTECTED WELL,1270,1.59,1179
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,RURAL,OWNED,76449,95.94,OUTSIDE WATER,UN-PROTECTED WELL,944,1.18,924
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,RURAL,OWNED,76449,95.94,OUTSIDE WATER,SPRING,23485,29.47,23238
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,RURAL,OWNED,76449,95.94,OUTSIDE WATER,CANAL/RIVER/POND,2994,3.76,2801
