province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,housing_component,housing_material,total_by_material,percent_by_material,count
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,OWNED,23997,96.52,WALL,BAKED BRICKS/BLOCKS/STONES,851,3.42,802
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,OWNED,23997,96.52,WALL,UNBAKED BRICKS/MUD,20385,81.99,19727
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,OWNED,23997,96.52,WALL,WOOD/BAMBOO,2090,8.41,1997
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,OWNED,23997,96.52,WALL,OTHERS,1536,6.18,1471
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,OWNED,23997,96.52,ROOF,RCC/RBC,109,0.44,95
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,OWNED,23997,96.52,ROOF,CEMENT/IRON SHEETS,257,1.03,227
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,OWNED,23997,96.52,ROOF,GARDER/T.IRON,2229,8.97,2191
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,OWNED,23997,96.52,ROOF,WOOD/BAMBOO,21170,85.15,20454
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,OWNED,23997,96.52,ROOF,OTHERS,1097,4.41,1030
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,RENTED,140,0.56,WALL,BAKED BRICKS/BLOCKS/STONES,851,3.42,13
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,RENTED,140,0.56,WALL,UNBAKED BRICKS/MUD,20385,81.99,105
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,RENTED,140,0.56,WALL,WOOD/BAMBOO,2090,8.41,18
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,RENTED,140,0.56,WALL,OTHERS,1536,6.18,4
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,RENTED,140,0.56,ROOF,RCC/RBC,109,0.44,1
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,RENTED,140,0.56,ROOF,CEMENT/IRON SHEETS,257,1.03,8
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,RENTED,140,0.56,ROOF,GARDER/T.IRON,2229,8.97,16
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,RENTED,140,0.56,ROOF,WOOD/BAMBOO,21170,85.15,112
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,RENTED,140,0.56,ROOF,OTHERS,1097,4.41,3
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,RENT FREE,725,2.92,WALL,BAKED BRICKS/BLOCKS/STONES,851,3.42,36
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,RENT FREE,725,2.92,WALL,UNBAKED BRICKS/MUD,20385,81.99,553
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,RENT FREE,725,2.92,WALL,WOOD/BAMBOO,2090,8.41,75
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,RENT FREE,725,2.92,WALL,OTHERS,1536,6.18,61
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,RENT FREE,725,2.92,ROOF,RCC/RBC,109,0.44,13
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,RENT FREE,725,2.92,ROOF,CEMENT/IRON SHEETS,257,1.03,22
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,RENT FREE,725,2.92,ROOF,GARDER/T.IRON,2229,8.97,22
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,RENT FREE,725,2.92,ROOF,WOOD/BAMBOO,21170,85.15,604
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,RENT FREE,725,2.92,ROOF,OTHERS,1097,4.41,64
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,RURAL,OWNED,22830,96.66,WALL,BAKED BRICKS/BLOCKS/STONES,773,3.27,743
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,RURAL,OWNED,22830,96.66,WALL,UNBAKED BRICKS/MUD,19522,82.66,18909
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,RURAL,OWNED,22830,96.66,WALL,WOOD/BAMBOO,1794,7.6,1711
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,RURAL,OWNED,22830,96.66,WALL,OTHERS,1529,6.47,1467
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,RURAL,OWNED,22830,96.66,ROOF,RCC/RBC,92,0.39,87
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,RURAL,OWNED,22830,96.66,ROOF,CEMENT/IRON SHEETS,248,1.05,223
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,RURAL,OWNED,22830,96.66,ROOF,GARDER/T.IRON,2053,8.69,2023
