province_name,district_code,district_name,area_name,area_type,construction_duration,number_of_rooms,total_housing_units_by_duration,percent_of_total_units_by_duration,total_housing_units_by_size,percent_of_total_units_by_size,count
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,UNDER CONSTRUCTION,1,415,1.73,13509,56.29,217
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,LESS THAN 5 YEARS,1,3308,13.79,13509,56.29,2248
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,5-10 YEARS,1,8887,37.03,13509,56.29,5038
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,11-50 YEARS,1,9037,37.66,13509,56.29,4734
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,OVER 50 YEARS,1,2350,9.79,13509,56.29,1272
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,UNDER CONSTRUCTION,2,415,1.73,7205,30.02,123
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,LESS THAN 5 YEARS,2,3308,13.79,7205,30.02,720
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,5-10 YEARS,2,8887,37.03,7205,30.02,2716
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,11-50 YEARS,2,9037,37.66,7205,30.02,2835
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,OVER 50 YEARS,2,2350,9.79,7205,30.02,811
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,UNDER CONSTRUCTION,3,415,1.73,2338,9.74,42
