province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,3615,148900,76726,72173,1,106.31,41.19,5.25,5.95,109941,1.61
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,RURAL,NA,141085,72768,68317,NA,106.52,NA,NA,5.94,101844,1.73
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,URBAN,NA,7815,3958,3856,1,102.65,NA,NA,6.26,8097,-0.19
BALOCHISTAN,115,JHAL MAGSI DISTRICT,GANDAWA TEHSIL,TOTAL,1344,51180,26282,24897,1,105.56,38.08,15.27,6.08,34791,2.05
BALOCHISTAN,115,JHAL MAGSI DISTRICT,GANDAWA TEHSIL,RURAL,NA,43365,22324,21041,NA,106.1,NA,NA,6.05,26694,2.58
BALOCHISTAN,115,JHAL MAGSI DISTRICT,GANDAWA TEHSIL,URBAN,NA,7815,3958,3856,1,102.65,NA,NA,6.26,8097,-0.19
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,TOTAL,1679,88279,45604,42675,NA,106.86,52.58,NA,5.86,63588,1.74
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,RURAL,NA,88279,45604,42675,NA,106.86,NA,NA,5.86,63588,1.74
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BALOCHISTAN,115,JHAL MAGSI DISTRICT,MIRPUR SUB-TEHSIL,TOTAL,592,9441,4840,4601,NA,105.19,15.95,NA,6.21,11562,-1.06
BALOCHISTAN,115,JHAL MAGSI DISTRICT,MIRPUR SUB-TEHSIL,RURAL,NA,9441,4840,4601,NA,105.19,NA,NA,6.21,11562,-1.06
BALOCHISTAN,115,JHAL MAGSI DISTRICT,MIRPUR SUB-TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
