province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,facility,source,total_by_facility,percent_by_facility,count
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,OWNED,23997,96.52,KITCHEN,SEPARATE,8332,33.51,8214
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,OWNED,23997,96.52,KITCHEN,SHARED,2783,11.19,2711
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,OWNED,23997,96.52,KITCHEN,NONE,13747,55.29,13072
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,OWNED,23997,96.52,BATH,SEPARATE,7851,31.58,7736
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,OWNED,23997,96.52,BATH,SHARED,1967,7.91,1895
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,OWNED,23997,96.52,BATH,NONE,15044,60.51,14366
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,OWNED,23997,96.52,LATRINE,SEWER,569,2.29,550
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,OWNED,23997,96.52,LATRINE,SEPTIC TANK,666,2.68,662
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,OWNED,23997,96.52,LATRINE,OPEN DRAIN,4143,16.66,4073
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,OWNED,23997,96.52,LATRINE,PIT WITH SLAB,4474,18,4259
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,OWNED,23997,96.52,LATRINE,OTHER,6851,27.56,6551
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,OWNED,23997,96.52,LATRINE,NONE,8159,32.82,7902
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,RENTED,140,0.56,KITCHEN,SEPARATE,8332,33.51,59
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,RENTED,140,0.56,KITCHEN,SHARED,2783,11.19,39
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,RENTED,140,0.56,KITCHEN,NONE,13747,55.29,42
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,RENTED,140,0.56,BATH,SEPARATE,7851,31.58,62
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,RENTED,140,0.56,BATH,SHARED,1967,7.91,45
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,RENTED,140,0.56,BATH,NONE,15044,60.51,33
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,RENTED,140,0.56,LATRINE,SEWER,569,2.29,11
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,RENTED,140,0.56,LATRINE,SEPTIC TANK,666,2.68,1
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,RENTED,140,0.56,LATRINE,OPEN DRAIN,4143,16.66,17
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,RENTED,140,0.56,LATRINE,PIT WITH SLAB,4474,18,55
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,RENTED,140,0.56,LATRINE,OTHER,6851,27.56,32
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,RENTED,140,0.56,LATRINE,NONE,8159,32.82,24
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,RENT FREE,725,2.92,KITCHEN,SEPARATE,8332,33.51,59
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,RENT FREE,725,2.92,KITCHEN,SHARED,2783,11.19,33
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,RENT FREE,725,2.92,KITCHEN,NONE,13747,55.29,633
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,RENT FREE,725,2.92,BATH,SEPARATE,7851,31.58,53
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,RENT FREE,725,2.92,BATH,SHARED,1967,7.91,27
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,RENT FREE,725,2.92,BATH,NONE,15044,60.51,645
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,RENT FREE,725,2.92,LATRINE,SEWER,569,2.29,8
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,RENT FREE,725,2.92,LATRINE,SEPTIC TANK,666,2.68,3
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,RENT FREE,725,2.92,LATRINE,OPEN DRAIN,4143,16.66,53
