province_name,district_code,district_name,area_name,area_type,household_sizes,number_of_rooms,total_housing_units_by_hh_size,percent_of_total_units_by_hh_size,rooms_per_housing_unit,total_housing_units_by_room_size,percent_of_total_units_by_room_size,persons_per_housing_unit,count
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,1 PERSON,1,671,2.06,1.44,8270,25.44,4.51,486
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,2 PERSONS,1,2890,8.89,1.58,8270,25.44,4.51,1704
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,3 PERSONS,1,3073,9.45,1.79,8270,25.44,4.51,1414
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,4 PERSONS,1,3325,10.23,2,8270,25.44,4.51,1216
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,5 PERSONS,1,3584,11.02,2.17,8270,25.44,4.51,992
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,6 PERSONS,1,3477,10.7,2.33,8270,25.44,4.51,760
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,7 PERSONS,1,3334,10.26,2.53,8270,25.44,4.51,607
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,8 PERSONS,1,2971,9.14,2.74,8270,25.44,4.51,395
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,9 PERSONS,1,2442,7.51,2.98,8270,25.44,4.51,242
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,10 PERSONS AND ABOVE,1,6742,20.74,3.66,8270,25.44,4.51,454
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,1 PERSON,2,671,2.06,1.44,11963,36.8,6.28,114
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,2 PERSONS,2,2890,8.89,1.58,11963,36.8,6.28,922
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,3 PERSONS,2,3073,9.45,1.79,11963,36.8,6.28,1171
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,4 PERSONS,2,3325,10.23,2,11963,36.8,6.28,1397
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,5 PERSONS,2,3584,11.02,2.17,11963,36.8,6.28,1637
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,6 PERSONS,2,3477,10.7,2.33,11963,36.8,6.28,1629
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,7 PERSONS,2,3334,10.26,2.53,11963,36.8,6.28,1440
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,8 PERSONS,2,2971,9.14,2.74,11963,36.8,6.28,1163
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,9 PERSONS,2,2442,7.51,2.98,11963,36.8,6.28,863
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,10 PERSONS AND ABOVE,2,6742,20.74,3.66,11963,36.8,6.28,1627
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,1 PERSON,3,671,2.06,1.44,5912,18.19,7.89,47
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,2 PERSONS,3,2890,8.89,1.58,5912,18.19,7.89,148
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,3 PERSONS,3,3073,9.45,1.79,5912,18.19,7.89,334
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,4 PERSONS,3,3325,10.23,2,5912,18.19,7.89,423
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,5 PERSONS,3,3584,11.02,2.17,5912,18.19,7.89,574
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,6 PERSONS,3,3477,10.7,2.33,5912,18.19,7.89,619
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,7 PERSONS,3,3334,10.26,2.53,5912,18.19,7.89,689
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,8 PERSONS,3,2971,9.14,2.74,5912,18.19,7.89,751
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,9 PERSONS,3,2442,7.51,2.98,5912,18.19,7.89,647
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,10 PERSONS AND ABOVE,3,6742,20.74,3.66,5912,18.19,7.89,1680
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,1 PERSON,4,671,2.06,1.44,3366,10.35,8.94,17
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,2 PERSONS,4,2890,8.89,1.58,3366,10.35,8.94,71
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,3 PERSONS,4,3073,9.45,1.79,3366,10.35,8.94,101
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,4 PERSONS,4,3325,10.23,2,3366,10.35,8.94,192
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,5 PERSONS,4,3584,11.02,2.17,3366,10.35,8.94,250
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,6 PERSONS,4,3477,10.7,2.33,3366,10.35,8.94,294
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,7 PERSONS,4,3334,10.26,2.53,3366,10.35,8.94,346
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,8 PERSONS,4,2971,9.14,2.74,3366,10.35,8.94,392
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,9 PERSONS,4,2442,7.51,2.98,3366,10.35,8.94,367
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,10 PERSONS AND ABOVE,4,6742,20.74,3.66,3366,10.35,8.94,1336
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,1 PERSON,5,671,2.06,1.44,1226,3.77,10.24,4
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,2 PERSONS,5,2890,8.89,1.58,1226,3.77,10.24,18
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,3 PERSONS,5,3073,9.45,1.79,1226,3.77,10.24,25
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,4 PERSONS,5,3325,10.23,2,1226,3.77,10.24,40
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,5 PERSONS,5,3584,11.02,2.17,1226,3.77,10.24,64
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,6 PERSONS,5,3477,10.7,2.33,1226,3.77,10.24,78
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,7 PERSONS,5,3334,10.26,2.53,1226,3.77,10.24,127
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,8 PERSONS,5,2971,9.14,2.74,1226,3.77,10.24,134
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,9 PERSONS,5,2442,7.51,2.98,1226,3.77,10.24,158
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,10 PERSONS AND ABOVE,5,6742,20.74,3.66,1226,3.77,10.24,578
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,1 PERSON,6,671,2.06,1.44,739,2.27,11.23,2
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,2 PERSONS,6,2890,8.89,1.58,739,2.27,11.23,8
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,3 PERSONS,6,3073,9.45,1.79,739,2.27,11.23,7
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,4 PERSONS,6,3325,10.23,2,739,2.27,11.23,24
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,5 PERSONS,6,3584,11.02,2.17,739,2.27,11.23,30
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,6 PERSONS,6,3477,10.7,2.33,739,2.27,11.23,44
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,7 PERSONS,6,3334,10.26,2.53,739,2.27,11.23,56
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,8 PERSONS,6,2971,9.14,2.74,739,2.27,11.23,65
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,9 PERSONS,6,2442,7.51,2.98,739,2.27,11.23,83
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,10 PERSONS AND ABOVE,6,6742,20.74,3.66,739,2.27,11.23,420
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,1 PERSON,7,671,2.06,1.44,472,1.45,11.05,0
