province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,44748,226517,118973,107537,7,110.63,5.06,7.18,6.87,104534,4.15
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,RURAL,NA,210252,110674,99571,7,111.15,NA,NA,6.78,92586,4.4
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,URBAN,NA,16265,8299,7966,NA,104.18,NA,NA,8.19,11948,1.63
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI SUB-TEHSIL,TOTAL,3975,58256,30396,27859,1,109.11,14.66,NA,7.18,22511,5.12
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI SUB-TEHSIL,RURAL,NA,58256,30396,27859,1,109.11,NA,NA,7.18,22511,5.12
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI SUB-TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BALOCHISTAN,119,CHAGAI DISTRICT,DALBANDIN TEHSIL,TOTAL,15363,127468,65949,61514,5,107.21,8.3,12.76,6.67,60328,4.01
BALOCHISTAN,119,CHAGAI DISTRICT,DALBANDIN TEHSIL,RURAL,NA,111203,57650,53548,5,107.66,NA,NA,6.5,48380,4.47
BALOCHISTAN,119,CHAGAI DISTRICT,DALBANDIN TEHSIL,URBAN,NA,16265,8299,7966,NA,104.18,NA,NA,8.19,11948,1.63
BALOCHISTAN,119,CHAGAI DISTRICT,NOKUNDI SUB-TEHSIL,TOTAL,16092,22283,11851,10432,NA,113.6,1.38,NA,6.42,14029,2.46
BALOCHISTAN,119,CHAGAI DISTRICT,NOKUNDI SUB-TEHSIL,RURAL,NA,22283,11851,10432,NA,113.6,NA,NA,6.42,14029,2.46
BALOCHISTAN,119,CHAGAI DISTRICT,NOKUNDI SUB-TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BALOCHISTAN,119,CHAGAI DISTRICT,TAFTAN SUB-TEHSIL,TOTAL,9318,18510,10777,7732,1,139.38,1.99,NA,8.14,7666,4.74
BALOCHISTAN,119,CHAGAI DISTRICT,TAFTAN SUB-TEHSIL,RURAL,NA,18510,10777,7732,1,139.38,NA,NA,8.14,7666,4.74
BALOCHISTAN,119,CHAGAI DISTRICT,TAFTAN SUB-TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
