province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
BALOCHISTAN,119,CHAGAI DISTRICT,NA,NA,NA,YES,CHAGAI DISTRICT,NA,30538,1272,2485,26781,9817,6775,1344,27440,28418,19494,6.78
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI SUB-TEHSIL,NA,NA,YES,CHAGAI SUB-TEHSIL,NA,8078,166,1232,6680,1702,592,168,7255,7585,5386,7.18
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI SUB-TEHSIL,CHAGAI QH,NA,YES,CHAGAI QH,NA,8078,166,1232,6680,1702,592,168,7255,7585,5386,7.18
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI SUB-TEHSIL,CHAGAI QH,CHAGAI PC,YES,CHAGAI PC,NA,8078,166,1232,6680,1702,592,168,7255,7585,5386,7.18
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI SUB-TEHSIL,CHAGAI QH,CHAGAI PC,NO,AMIN-ABAD,0000028,1621,10,41,1570,649,4,8,1420,1531,1247,6.58
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI SUB-TEHSIL,CHAGAI QH,CHAGAI PC,NO,CHAGAI,0000027,2609,56,44,2509,509,389,115,2577,2557,2282,8.39
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI SUB-TEHSIL,CHAGAI QH,CHAGAI PC,NO,DOGANAN,0000030,213,0,4,209,61,0,1,212,212,1,6.14
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI SUB-TEHSIL,CHAGAI QH,CHAGAI PC,NO,DURMIN,0000031,457,1,0,456,189,2,0,298,302,153,5.34
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI SUB-TEHSIL,CHAGAI QH,CHAGAI PC,NO,LASHKARAB,0000024,1046,8,598,440,15,12,2,726,944,334,6.66
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI SUB-TEHSIL,CHAGAI QH,CHAGAI PC,NO,LIJE KAREZ,0000025,1486,66,451,969,100,40,13,1387,1400,1175,7.12
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI SUB-TEHSIL,CHAGAI QH,CHAGAI PC,NO,NUSRI,0000022,111,0,11,100,2,2,0,111,110,0,5.14
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI SUB-TEHSIL,CHAGAI QH,CHAGAI PC,NO,PADGHIABAN,0000029,52,0,1,51,2,0,0,50,52,3,5.19
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI SUB-TEHSIL,CHAGAI QH,CHAGAI PC,NO,PADGI LASHKAR KHAN,0000026,294,24,19,251,161,142,29,285,288,191,7.59
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI SUB-TEHSIL,CHAGAI QH,CHAGAI PC,NO,ZIARAT BLANOSH,0000023,189,1,63,125,14,1,0,189,189,0,5.55
BALOCHISTAN,119,CHAGAI DISTRICT,DALBANDIN TEHSIL,NA,NA,YES,DALBANDIN TEHSIL,NA,17057,463,662,15932,5501,2325,472,14894,15561,9861,6.5
BALOCHISTAN,119,CHAGAI DISTRICT,DALBANDIN TEHSIL,DALBANDIN QH,NA,YES,DALBANDIN QH,NA,17057,463,662,15932,5501,2325,472,14894,15561,9861,6.5
BALOCHISTAN,119,CHAGAI DISTRICT,DALBANDIN TEHSIL,DALBANDIN QH,AMRI PC,YES,AMRI PC,NA,6995,41,223,6731,2235,369,209,6031,6561,3274,6.42
