province_name,district_code,district_name,area_name,area_type,information_source,count
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,22941
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,RADIO,3751
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,TV,3183
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,NEWSPAPER,779
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,MOBILE,1207
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,COMPUTER/INTERNET,22372
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,RURAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,21006
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,RURAL,RADIO,3552
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,RURAL,TV,2159
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,RURAL,NEWSPAPER,493
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,RURAL,MOBILE,908
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,RURAL,COMPUTER/INTERNET,20450
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,URBAN,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,1935
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,URBAN,RADIO,199
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,URBAN,TV,1024
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,URBAN,NEWSPAPER,286
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,URBAN,MOBILE,299
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,URBAN,COMPUTER/INTERNET,1922
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI SUB-TEHSIL,TOTAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,6825
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI SUB-TEHSIL,TOTAL,RADIO,426
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI SUB-TEHSIL,TOTAL,TV,153
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI SUB-TEHSIL,TOTAL,NEWSPAPER,149
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI SUB-TEHSIL,TOTAL,MOBILE,41
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI SUB-TEHSIL,TOTAL,COMPUTER/INTERNET,6776
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI SUB-TEHSIL,RURAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,6825
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI SUB-TEHSIL,RURAL,RADIO,426
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI SUB-TEHSIL,RURAL,TV,153
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI SUB-TEHSIL,RURAL,NEWSPAPER,149
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI SUB-TEHSIL,RURAL,MOBILE,41
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI SUB-TEHSIL,RURAL,COMPUTER/INTERNET,6776
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI SUB-TEHSIL,URBAN,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,0
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI SUB-TEHSIL,URBAN,RADIO,0
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI SUB-TEHSIL,URBAN,TV,0
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI SUB-TEHSIL,URBAN,NEWSPAPER,0
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI SUB-TEHSIL,URBAN,MOBILE,0
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI SUB-TEHSIL,URBAN,COMPUTER/INTERNET,0
BALOCHISTAN,119,CHAGAI DISTRICT,DALBANDIN TEHSIL,TOTAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,11881
