province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,housing_component,housing_material,total_by_material,percent_by_material,count
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,OWNED,31050,95.51,WALL,BAKED BRICKS/BLOCKS/STONES,2305,7.09,1815
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,OWNED,31050,95.51,WALL,UNBAKED BRICKS/MUD,27115,83.41,26233
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,OWNED,31050,95.51,WALL,WOOD/BAMBOO,1814,5.58,1765
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,OWNED,31050,95.51,WALL,OTHERS,1275,3.92,1237
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,OWNED,31050,95.51,ROOF,RCC/RBC,513,1.58,319
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,OWNED,31050,95.51,ROOF,CEMENT/IRON SHEETS,279,0.86,261
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,OWNED,31050,95.51,ROOF,GARDER/T.IRON,3350,10.3,2982
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,OWNED,31050,95.51,ROOF,WOOD/BAMBOO,26964,82.94,26135
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,OWNED,31050,95.51,ROOF,OTHERS,1403,4.32,1353
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,RENTED,976,3,WALL,BAKED BRICKS/BLOCKS/STONES,2305,7.09,366
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,RENTED,976,3,WALL,UNBAKED BRICKS/MUD,27115,83.41,564
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,RENTED,976,3,WALL,WOOD/BAMBOO,1814,5.58,33
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,RENTED,976,3,WALL,OTHERS,1275,3.92,13
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,RENTED,976,3,ROOF,RCC/RBC,513,1.58,124
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,RENTED,976,3,ROOF,CEMENT/IRON SHEETS,279,0.86,14
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,RENTED,976,3,ROOF,GARDER/T.IRON,3350,10.3,313
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,RENTED,976,3,ROOF,WOOD/BAMBOO,26964,82.94,501
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,RENTED,976,3,ROOF,OTHERS,1403,4.32,24
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,RENT FREE,483,1.49,WALL,BAKED BRICKS/BLOCKS/STONES,2305,7.09,124
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,RENT FREE,483,1.49,WALL,UNBAKED BRICKS/MUD,27115,83.41,318
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,RENT FREE,483,1.49,WALL,WOOD/BAMBOO,1814,5.58,16
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,RENT FREE,483,1.49,WALL,OTHERS,1275,3.92,25
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,RENT FREE,483,1.49,ROOF,RCC/RBC,513,1.58,70
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,RENT FREE,483,1.49,ROOF,CEMENT/IRON SHEETS,279,0.86,4
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,RENT FREE,483,1.49,ROOF,GARDER/T.IRON,3350,10.3,55
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,RENT FREE,483,1.49,ROOF,WOOD/BAMBOO,26964,82.94,328
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,RENT FREE,483,1.49,ROOF,OTHERS,1403,4.32,26
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,RURAL,OWNED,29341,96.08,WALL,BAKED BRICKS/BLOCKS/STONES,1743,5.71,1323
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,RURAL,OWNED,29341,96.08,WALL,UNBAKED BRICKS/MUD,25855,84.67,25155
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,RURAL,OWNED,29341,96.08,WALL,WOOD/BAMBOO,1694,5.55,1649
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,RURAL,OWNED,29341,96.08,WALL,OTHERS,1246,4.08,1214
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,RURAL,OWNED,29341,96.08,ROOF,RCC/RBC,346,1.13,184
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,RURAL,OWNED,29341,96.08,ROOF,CEMENT/IRON SHEETS,216,0.71,206
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,RURAL,OWNED,29341,96.08,ROOF,GARDER/T.IRON,2927,9.58,2610
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,RURAL,OWNED,29341,96.08,ROOF,WOOD/BAMBOO,25686,84.11,25020
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,RURAL,OWNED,29341,96.08,ROOF,OTHERS,1363,4.46,1321
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,RURAL,RENTED,750,2.46,WALL,BAKED BRICKS/BLOCKS/STONES,1743,5.71,317
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,RURAL,RENTED,750,2.46,WALL,UNBAKED BRICKS/MUD,25855,84.67,396
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,RURAL,RENTED,750,2.46,WALL,WOOD/BAMBOO,1694,5.55,30
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,RURAL,RENTED,750,2.46,WALL,OTHERS,1246,4.08,7
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,RURAL,RENTED,750,2.46,ROOF,RCC/RBC,346,1.13,105
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,RURAL,RENTED,750,2.46,ROOF,CEMENT/IRON SHEETS,216,0.71,7
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,RURAL,RENTED,750,2.46,ROOF,GARDER/T.IRON,2927,9.58,270
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,RURAL,RENTED,750,2.46,ROOF,WOOD/BAMBOO,25686,84.11,350
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,RURAL,RENTED,750,2.46,ROOF,OTHERS,1363,4.46,18
