province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,NA,NA,NA,YES,KILLA SAIFULLAH DISTRICT,9765,1633,2321,5811,8031,9220,146,9442,9450,8229,6.41
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH TEHSIL,NA,NA,YES,KILLA SAIFULLAH TEHSIL,5189,829,874,3486,3888,4884,70,4986,4979,4020,6.64
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH TEHSIL,KILLA SAIFULLAH MC,NA,YES,KILLA SAIFULLAH MC,5189,829,874,3486,3888,4884,70,4986,4979,4020,6.64
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH TEHSIL,KILLA SAIFULLAH MC,CHARGE NO 08,YES,CHARGE NO 08,5189,829,874,3486,3888,4884,70,4986,4979,4020,6.64
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH TEHSIL,KILLA SAIFULLAH MC,CHARGE NO 08,NO,CIRCLE NO 01,921,94,52,775,535,782,13,889,898,751,7.49
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH TEHSIL,KILLA SAIFULLAH MC,CHARGE NO 08,NO,CIRCLE NO 02,2024,380,528,1116,1520,1939,18,1992,1967,1856,6.49
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH TEHSIL,KILLA SAIFULLAH MC,CHARGE NO 08,NO,CIRCLE NO 03,2244,355,294,1595,1833,2163,39,2105,2114,1413,6.42
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,MUSLIM BAGH TEHSIL,NA,NA,YES,MUSLIM BAGH TEHSIL,4576,804,1447,2325,4143,4336,76,4456,4471,4209,6.16
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,MUSLIM BAGH TEHSIL,MUSLIM BAGH MC,NA,YES,MUSLIM BAGH MC,4576,804,1447,2325,4143,4336,76,4456,4471,4209,6.16
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,MUSLIM BAGH TEHSIL,MUSLIM BAGH MC,CHARGE NO 09,YES,CHARGE NO 09,4576,804,1447,2325,4143,4336,76,4456,4471,4209,6.16
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,MUSLIM BAGH TEHSIL,MUSLIM BAGH MC,CHARGE NO 09,NO,CIRCLE NO 01,4576,804,1447,2325,4143,4336,76,4456,4471,4209,6.16
