province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,housing_component,housing_material,total_by_material,percent_by_material,count
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,TOTAL,OWNED,43611,82.91,WALL,BAKED BRICKS/BLOCKS/STONES,4857,9.23,4161
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,TOTAL,OWNED,43611,82.91,WALL,UNBAKED BRICKS/MUD,36656,69.69,30826
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,TOTAL,OWNED,43611,82.91,WALL,WOOD/BAMBOO,7811,14.85,6043
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,TOTAL,OWNED,43611,82.91,WALL,OTHERS,3276,6.23,2581
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,TOTAL,OWNED,43611,82.91,ROOF,RCC/RBC,1003,1.91,820
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,TOTAL,OWNED,43611,82.91,ROOF,CEMENT/IRON SHEETS,1603,3.05,1343
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,TOTAL,OWNED,43611,82.91,ROOF,GARDER/T.IRON,5137,9.77,4304
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,TOTAL,OWNED,43611,82.91,ROOF,WOOD/BAMBOO,41237,78.4,34500
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,TOTAL,OWNED,43611,82.91,ROOF,OTHERS,3620,6.88,2644
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,TOTAL,RENTED,2477,4.71,WALL,BAKED BRICKS/BLOCKS/STONES,4857,9.23,224
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,TOTAL,RENTED,2477,4.71,WALL,UNBAKED BRICKS/MUD,36656,69.69,1838
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,TOTAL,RENTED,2477,4.71,WALL,WOOD/BAMBOO,7811,14.85,342
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,TOTAL,RENTED,2477,4.71,WALL,OTHERS,3276,6.23,73
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,TOTAL,RENTED,2477,4.71,ROOF,RCC/RBC,1003,1.91,82
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,TOTAL,RENTED,2477,4.71,ROOF,CEMENT/IRON SHEETS,1603,3.05,84
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,TOTAL,RENTED,2477,4.71,ROOF,GARDER/T.IRON,5137,9.77,536
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,TOTAL,RENTED,2477,4.71,ROOF,WOOD/BAMBOO,41237,78.4,1697
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,TOTAL,RENTED,2477,4.71,ROOF,OTHERS,3620,6.88,78
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,TOTAL,RENT FREE,6512,12.38,WALL,BAKED BRICKS/BLOCKS/STONES,4857,9.23,472
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,TOTAL,RENT FREE,6512,12.38,WALL,UNBAKED BRICKS/MUD,36656,69.69,3992
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,TOTAL,RENT FREE,6512,12.38,WALL,WOOD/BAMBOO,7811,14.85,1426
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,TOTAL,RENT FREE,6512,12.38,WALL,OTHERS,3276,6.23,622
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,TOTAL,RENT FREE,6512,12.38,ROOF,RCC/RBC,1003,1.91,101
