province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,NA,NA,NA,YES,KILLA SAIFULLAH DISTRICT,63293,33193,30100,0,54.55,65.04,43.1,0,5720,3981,0,4359,2280,0,1925,796,0,62969,324,40435,28550,2624,6123,18035
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH TEHSIL,NA,NA,YES,KILLA SAIFULLAH TEHSIL,34865,18341,16524,0,52.22,63.8,39.2,0,3189,1950,0,2130,904,0,845,258,0,34739,126,21961,15217,1407,2500,9425
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH TEHSIL,KILLA SAIFULLAH MC,NA,YES,KILLA SAIFULLAH MC,34865,18341,16524,0,52.22,63.8,39.2,0,3189,1950,0,2130,904,0,845,258,0,34739,126,21961,15217,1407,2500,9425
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH TEHSIL,KILLA SAIFULLAH MC,CHARGE NO 08,YES,CHARGE NO 08,34865,18341,16524,0,52.22,63.8,39.2,0,3189,1950,0,2130,904,0,845,258,0,34739,126,21961,15217,1407,2500,9425
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH TEHSIL,KILLA SAIFULLAH MC,CHARGE NO 08,NO,CIRCLE NO 01,7045,3769,3276,0,44.42,56.04,30.99,0,629,350,0,433,132,0,85,33,0,7018,27,4385,3011,339,121,1870
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH TEHSIL,KILLA SAIFULLAH MC,CHARGE NO 08,NO,CIRCLE NO 02,13218,6885,6333,0,56.04,66.76,44.2,0,1213,734,0,720,323,0,364,111,0,13173,45,8313,5698,477,993,3376
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH TEHSIL,KILLA SAIFULLAH MC,CHARGE NO 08,NO,CIRCLE NO 03,14602,7687,6915,0,52.49,64.89,38.51,0,1347,866,0,977,449,0,396,114,0,14548,54,9263,6508,591,1386,4179
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,MUSLIM BAGH TEHSIL,NA,NA,YES,MUSLIM BAGH TEHSIL,28428,14852,13576,0,57.32,66.56,47.59,0,2531,2031,0,2229,1376,0,1080,538,0,28230,198,18474,13333,1217,3623,8610
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,MUSLIM BAGH TEHSIL,MUSLIM BAGH MC,NA,YES,MUSLIM BAGH MC,28428,14852,13576,0,57.32,66.56,47.59,0,2531,2031,0,2229,1376,0,1080,538,0,28230,198,18474,13333,1217,3623,8610
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,MUSLIM BAGH TEHSIL,MUSLIM BAGH MC,CHARGE NO 09,YES,CHARGE NO 09,28428,14852,13576,0,57.32,66.56,47.59,0,2531,2031,0,2229,1376,0,1080,538,0,28230,198,18474,13333,1217,3623,8610
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,MUSLIM BAGH TEHSIL,MUSLIM BAGH MC,CHARGE NO 09,NO,CIRCLE NO 01,28428,14852,13576,0,57.32,66.56,47.59,0,2531,2031,0,2229,1376,0,1080,538,0,28230,198,18474,13333,1217,3623,8610
