province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,NA,NA,NA,YES,KILLA SAIFULLAH DISTRICT,NA,42835,876,4875,37084,15092,26258,179,36356,37864,14131,6.43
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,NA,NA,YES,BADINI SUB-TEHSIL,NA,2203,13,29,2161,304,8,10,1810,1813,718,6.89
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,NA,YES,BADINI QH,NA,2203,13,29,2161,304,8,10,1810,1813,718,6.89
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,BADINI PC,YES,BADINI PC,NA,2203,13,29,2161,304,8,10,1810,1813,718,6.89
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,BADINI PC,NO,ASHKOHOBIMULLA AKRAM,0000006,121,0,1,120,5,0,1,20,21,13,6.69
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,BADINI PC,NO,BADINAI,0000007,1202,4,21,1177,172,3,3,1052,1041,661,7.32
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,BADINI PC,NO,GHAZLOONA,0000004,131,0,1,130,60,1,2,83,83,2,7.01
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,BADINI PC,NO,JURJORI,0000005,462,0,1,461,13,1,4,426,443,37,5.71
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,BADINI PC,NO,NAKOI KAREZ,0000003,149,8,4,137,45,1,0,133,128,3,7.64
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,BADINI PC,NO,TARKHA GHARBI,0000001,69,1,0,68,6,0,0,37,40,2,6.72
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,BADINI QH,BADINI PC,NO,TARKHA SHARKI,0000002,69,0,1,68,3,2,0,59,57,0,6.14
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KAN MEHTARZAI SUB-TEHSIL,NA,NA,YES,KAN MEHTARZAI SUB-TEHSIL,NA,5326,147,657,4522,1798,4525,11,4562,5147,2093,6.13
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KAN MEHTARZAI SUB-TEHSIL,KAN MEHTARZAI QH,NA,YES,KAN MEHTARZAI QH,NA,5326,147,657,4522,1798,4525,11,4562,5147,2093,6.13
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KAN MEHTARZAI SUB-TEHSIL,KAN MEHTARZAI QH,KAN MEHTAR ZAI PC,YES,KAN MEHTAR ZAI PC,NA,3469,139,464,2866,1071,3245,4,3358,3347,1771,6.02
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KAN MEHTARZAI SUB-TEHSIL,KAN MEHTARZAI QH,KAN MEHTAR ZAI PC,NO,ASO ZAI TALRI,0000007,381,2,12,367,236,378,0,380,379,350,5.94
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KAN MEHTARZAI SUB-TEHSIL,KAN MEHTARZAI QH,KAN MEHTAR ZAI PC,NO,FIROZI KHAN,0000008,280,0,13,267,139,274,0,274,275,227,5.7
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KAN MEHTARZAI SUB-TEHSIL,KAN MEHTARZAI QH,KAN MEHTAR ZAI PC,NO,IDRIS TALRI,0000004,172,0,8,164,146,171,0,172,166,41,5.81
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KAN MEHTARZAI SUB-TEHSIL,KAN MEHTARZAI QH,KAN MEHTAR ZAI PC,NO,IKTIAR KAREZ,0000003,128,1,8,119,43,124,0,128,127,10,5.95
