province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,TOTAL,6831,342932,181806,161121,5,112.84,50.2,18.46,6.43,193553,3.05
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,RURAL,NA,279639,148613,131021,5,113.43,NA,NA,6.43,168254,2.7
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,URBAN,NA,63293,33193,30100,NA,110.28,NA,NA,6.41,25299,4.94
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,TOTAL,NA,15345,8720,6625,NA,131.62,NA,NA,6.89,6583,4.55
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,RURAL,NA,15345,8720,6625,NA,131.62,NA,NA,6.89,6583,4.55
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,BADINI SUB-TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KAN MEHTARZAI SUB-TEHSIL,TOTAL,NA,33242,17462,15780,NA,110.66,NA,NA,6.13,24168,1.69
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KAN MEHTARZAI SUB-TEHSIL,RURAL,NA,33242,17462,15780,NA,110.66,NA,NA,6.13,24168,1.69
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KAN MEHTARZAI SUB-TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH TEHSIL,TOTAL,4386,132346,70181,62160,5,112.9,30.17,26.34,6.68,63472,3.94
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH TEHSIL,RURAL,NA,97481,51840,45636,5,113.59,NA,NA,6.69,55343,3.02
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH TEHSIL,URBAN,NA,34865,18341,16524,NA,111,NA,NA,6.64,8129,7.95
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,LOIBAND TEHSIL,TOTAL,NA,27962,14875,13087,NA,113.66,NA,NA,6.68,25791,0.43
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,LOIBAND TEHSIL,RURAL,NA,27962,14875,13087,NA,113.66,NA,NA,6.68,25791,0.43
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,LOIBAND TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,MUSLIM BAGH TEHSIL,TOTAL,NA,78711,41147,37564,NA,109.54,NA,36.12,6.21,44870,3
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,MUSLIM BAGH TEHSIL,RURAL,NA,50283,26295,23988,NA,109.62,NA,NA,6.24,27700,3.18
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,MUSLIM BAGH TEHSIL,URBAN,NA,28428,14852,13576,NA,109.4,NA,NA,6.16,17170,2.68
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,SHINKI SUB-TEHSIL,TOTAL,2445,55326,29421,25905,NA,113.57,22.63,NA,6.15,28669,3.51
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,SHINKI SUB-TEHSIL,RURAL,NA,55326,29421,25905,NA,113.57,NA,NA,6.15,28669,3.51
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,SHINKI SUB-TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
