province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,housing_component,housing_material,total_by_material,percent_by_material,count
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,UNDER CONSTRUCTION,7878,3.51,WALL,BAKED BRICKS/BLOCKS/STONES,123878,55.26,4719
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,UNDER CONSTRUCTION,7878,3.51,WALL,UNBAKED BRICKS/MUD,65847,29.37,1957
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,UNDER CONSTRUCTION,7878,3.51,WALL,WOOD/BAMBOO,31054,13.85,1019
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,UNDER CONSTRUCTION,7878,3.51,WALL,OTHERS,3388,1.51,183
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,UNDER CONSTRUCTION,7878,3.51,ROOF,RCC/RBC,14706,6.56,1280
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,UNDER CONSTRUCTION,7878,3.51,ROOF,CEMENT/IRON SHEETS,7080,3.16,538
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,UNDER CONSTRUCTION,7878,3.51,ROOF,GARDER/T.IRON,129155,57.62,3864
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,UNDER CONSTRUCTION,7878,3.51,ROOF,WOOD/BAMBOO,70574,31.48,2035
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,UNDER CONSTRUCTION,7878,3.51,ROOF,OTHERS,2652,1.18,161
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,LESS THAN 5 YEARS,36423,16.25,WALL,BAKED BRICKS/BLOCKS/STONES,123878,55.26,17032
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,LESS THAN 5 YEARS,36423,16.25,WALL,UNBAKED BRICKS/MUD,65847,29.37,12381
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,LESS THAN 5 YEARS,36423,16.25,WALL,WOOD/BAMBOO,31054,13.85,6479
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,LESS THAN 5 YEARS,36423,16.25,WALL,OTHERS,3388,1.51,531
