province_name,district_code,district_name,area_name,area_type,total_population,household_size,count
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,1450237,TOTAL,257014
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,1450237,01,5978
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,1450237,02,31137
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,1450237,03,30862
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,1450237,04,34806
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,1450237,05,35170
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,1450237,06,32739
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,1450237,07,26621
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,1450237,08,20424
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,1450237,09,14181
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,1450237,10 AND UP,25096
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,RURAL,753571,TOTAL,132879
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,RURAL,753571,01,3057
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,RURAL,753571,02,17437
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,RURAL,753571,03,15742
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,RURAL,753571,04,16884
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,RURAL,753571,05,16899
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,RURAL,753571,06,16079
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,RURAL,753571,07,13949
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,RURAL,753571,08,11187
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,RURAL,753571,09,7964
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,RURAL,753571,10 AND UP,13681
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,URBAN,696666,TOTAL,124135
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,URBAN,696666,01,2921
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,URBAN,696666,02,13700
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,URBAN,696666,03,15120
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,URBAN,696666,04,17922
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,URBAN,696666,05,18271
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,URBAN,696666,06,16660
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,URBAN,696666,07,12672
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,URBAN,696666,08,9237
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,URBAN,696666,09,6217
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,URBAN,696666,10 AND UP,11415
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,TOTAL,314286,TOTAL,54244
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,TOTAL,314286,01,989
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,TOTAL,314286,02,6075
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,TOTAL,314286,03,6482
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,TOTAL,314286,04,7371
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,TOTAL,314286,05,7348
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,TOTAL,314286,06,6804
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,TOTAL,314286,07,5679
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,TOTAL,314286,08,4504
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,TOTAL,314286,09,3134
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,TOTAL,314286,10 AND UP,5858
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,RURAL,43399,TOTAL,7535
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,RURAL,43399,01,126
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,RURAL,43399,02,901
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,RURAL,43399,03,939
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,RURAL,43399,04,960
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,RURAL,43399,05,971
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,RURAL,43399,06,936
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,RURAL,43399,07,806
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,RURAL,43399,08,632
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,RURAL,43399,09,444
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,RURAL,43399,10 AND UP,820
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,URBAN,270887,TOTAL,46709
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,URBAN,270887,01,863
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,URBAN,270887,02,5174
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,URBAN,270887,03,5543
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,URBAN,270887,04,6411
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,URBAN,270887,05,6377
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,URBAN,270887,06,5868
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,URBAN,270887,07,4873
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,URBAN,270887,08,3872
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,URBAN,270887,09,2690
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,URBAN,270887,10 AND UP,5038
SINDH,082,SUKKUR DISTRICT,PANO AQIL TALUKA,TOTAL,420067,TOTAL,72756
SINDH,082,SUKKUR DISTRICT,PANO AQIL TALUKA,TOTAL,420067,01,1618
SINDH,082,SUKKUR DISTRICT,PANO AQIL TALUKA,TOTAL,420067,02,8674
SINDH,082,SUKKUR DISTRICT,PANO AQIL TALUKA,TOTAL,420067,03,8399
SINDH,082,SUKKUR DISTRICT,PANO AQIL TALUKA,TOTAL,420067,04,9200
SINDH,082,SUKKUR DISTRICT,PANO AQIL TALUKA,TOTAL,420067,05,9534
SINDH,082,SUKKUR DISTRICT,PANO AQIL TALUKA,TOTAL,420067,06,9107
SINDH,082,SUKKUR DISTRICT,PANO AQIL TALUKA,TOTAL,420067,07,7712
SINDH,082,SUKKUR DISTRICT,PANO AQIL TALUKA,TOTAL,420067,08,6219
SINDH,082,SUKKUR DISTRICT,PANO AQIL TALUKA,TOTAL,420067,09,4454
SINDH,082,SUKKUR DISTRICT,PANO AQIL TALUKA,TOTAL,420067,10 AND UP,7839
SINDH,082,SUKKUR DISTRICT,PANO AQIL TALUKA,RURAL,332210,TOTAL,57342
SINDH,082,SUKKUR DISTRICT,PANO AQIL TALUKA,RURAL,332210,01,1264
SINDH,082,SUKKUR DISTRICT,PANO AQIL TALUKA,RURAL,332210,02,7002
SINDH,082,SUKKUR DISTRICT,PANO AQIL TALUKA,RURAL,332210,03,6600
SINDH,082,SUKKUR DISTRICT,PANO AQIL TALUKA,RURAL,332210,04,7083
SINDH,082,SUKKUR DISTRICT,PANO AQIL TALUKA,RURAL,332210,05,7315
SINDH,082,SUKKUR DISTRICT,PANO AQIL TALUKA,RURAL,332210,06,6928
SINDH,082,SUKKUR DISTRICT,PANO AQIL TALUKA,RURAL,332210,07,6121
SINDH,082,SUKKUR DISTRICT,PANO AQIL TALUKA,RURAL,332210,08,5030
SINDH,082,SUKKUR DISTRICT,PANO AQIL TALUKA,RURAL,332210,09,3643
