province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
SINDH,082,SUKKUR DISTRICT,NA,NA,NA,YES,SUKKUR DISTRICT,124135,95224,13018,15893,115888,116337,90521,108061,115845,116180,5.61
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,NA,NA,YES,NEW SUKKUR TALUKA,46709,30915,6770,9024,43547,42355,27030,37339,41990,42158,5.8
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,BAGERJI TC,NA,YES,BAGERJI TC,1358,974,138,246,1306,1333,1064,1083,1280,1292,5.62
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,BAGERJI TC,CHARGE NO 03,YES,CHARGE NO 03,1358,974,138,246,1306,1333,1064,1083,1280,1292,5.62
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,BAGERJI TC,CHARGE NO 03,NO,CIRCLE NO 01,1358,974,138,246,1306,1333,1064,1083,1280,1292,5.62
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,SUKKUR MUNICIPAL CORPORATION (PART OF NEW SUKKUR TALUKA),NA,YES,SUKKUR MUNICIPAL CORPORATION (PART OF NEW SUKKUR TALUKA),45351,29941,6632,8778,42241,41022,25966,36256,40710,40866,5.8
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,SUKKUR MUNICIPAL CORPORATION (PART OF NEW SUKKUR TALUKA),CHARGE NO 04,YES,CHARGE NO 04,16258,7737,3214,5307,15603,13765,5344,11650,13521,14110,5.71
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,SUKKUR MUNICIPAL CORPORATION (PART OF NEW SUKKUR TALUKA),CHARGE NO 04,NO,CIRCLE NO 01,2060,798,313,949,1944,1957,184,1409,1858,1972,6.19
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,SUKKUR MUNICIPAL CORPORATION (PART OF NEW SUKKUR TALUKA),CHARGE NO 04,NO,CIRCLE NO 02,1809,50,489,1270,1698,1289,106,423,1076,1335,5.94
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,SUKKUR MUNICIPAL CORPORATION (PART OF NEW SUKKUR TALUKA),CHARGE NO 04,NO,CIRCLE NO 03,1740,1000,412,328,1700,1341,1084,1421,1564,1181,5.07
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,SUKKUR MUNICIPAL CORPORATION (PART OF NEW SUKKUR TALUKA),CHARGE NO 04,NO,CIRCLE NO 04,949,329,68,552,916,763,444,639,649,651,5.63
