province_name,district_code,district_name,area_name,locality_name,locality_bucket,pop_98,avg_annual_growth_98_17,avg_hh_size,gender,total_population
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,SUKKUR MUNICIPAL CORPORATION,"200,000 - 499,999",123309,4.18,5.8,ALL SEXES,268942
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,SUKKUR MUNICIPAL CORPORATION,"200,000 - 499,999",123309,4.18,5.8,MALE,139070
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,SUKKUR MUNICIPAL CORPORATION,"200,000 - 499,999",123309,4.18,5.8,FEMALE,129838
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,SUKKUR MUNICIPAL CORPORATION,"200,000 - 499,999",123309,4.18,5.8,TRANSGENDER,34
SINDH,082,SUKKUR DISTRICT,SUKKUR CITY TALUKA,SUKKUR MUNICIPAL CORPORATION,"200,000 - 499,999",212242,0.46,5.46,ALL SEXES,231459
SINDH,082,SUKKUR DISTRICT,SUKKUR CITY TALUKA,SUKKUR MUNICIPAL CORPORATION,"200,000 - 499,999",212242,0.46,5.46,MALE,118916
SINDH,082,SUKKUR DISTRICT,SUKKUR CITY TALUKA,SUKKUR MUNICIPAL CORPORATION,"200,000 - 499,999",212242,0.46,5.46,FEMALE,112511
SINDH,082,SUKKUR DISTRICT,SUKKUR CITY TALUKA,SUKKUR MUNICIPAL CORPORATION,"200,000 - 499,999",212242,0.46,5.46,TRANSGENDER,32
SINDH,082,SUKKUR DISTRICT,PANO AQIL TALUKA,PANO AQIL TC,"50,000 - 99,999",41255,3.26,5.84,ALL SEXES,76015
SINDH,082,SUKKUR DISTRICT,PANO AQIL TALUKA,PANO AQIL TC,"50,000 - 99,999",41255,3.26,5.84,MALE,39200
SINDH,082,SUKKUR DISTRICT,PANO AQIL TALUKA,PANO AQIL TC,"50,000 - 99,999",41255,3.26,5.84,FEMALE,36800
SINDH,082,SUKKUR DISTRICT,PANO AQIL TALUKA,PANO AQIL TC,"50,000 - 99,999",41255,3.26,5.84,TRANSGENDER,15
SINDH,082,SUKKUR DISTRICT,ROHRI TALUKA,ROHRI MC,"50,000 - 99,999",45731,2.26,5.46,ALL SEXES,69944
SINDH,082,SUKKUR DISTRICT,ROHRI TALUKA,ROHRI MC,"50,000 - 99,999",45731,2.26,5.46,MALE,35985
SINDH,082,SUKKUR DISTRICT,ROHRI TALUKA,ROHRI MC,"50,000 - 99,999",45731,2.26,5.46,FEMALE,33956
SINDH,082,SUKKUR DISTRICT,ROHRI TALUKA,ROHRI MC,"50,000 - 99,999",45731,2.26,5.46,TRANSGENDER,3
SINDH,082,SUKKUR DISTRICT,SALEHPAT TALUKA,SALEHPAT TC,"25,000 - 49,999",NA,NA,5.5,ALL SEXES,26925
SINDH,082,SUKKUR DISTRICT,SALEHPAT TALUKA,SALEHPAT TC,"25,000 - 49,999",NA,NA,5.5,MALE,14048
SINDH,082,SUKKUR DISTRICT,SALEHPAT TALUKA,SALEHPAT TC,"25,000 - 49,999",NA,NA,5.5,FEMALE,12875
SINDH,082,SUKKUR DISTRICT,SALEHPAT TALUKA,SALEHPAT TC,"25,000 - 49,999",NA,NA,5.5,TRANSGENDER,2
SINDH,082,SUKKUR DISTRICT,PANO AQIL TALUKA,PANO AQIL CANTONMENT,"10,000 - 24,999",20970,0.73,5,ALL SEXES,24094
SINDH,082,SUKKUR DISTRICT,PANO AQIL TALUKA,PANO AQIL CANTONMENT,"10,000 - 24,999",20970,0.73,5,MALE,17885
SINDH,082,SUKKUR DISTRICT,PANO AQIL TALUKA,PANO AQIL CANTONMENT,"10,000 - 24,999",20970,0.73,5,FEMALE,6209
SINDH,082,SUKKUR DISTRICT,PANO AQIL TALUKA,PANO AQIL CANTONMENT,"10,000 - 24,999",20970,0.73,5,TRANSGENDER,0
SINDH,082,SUKKUR DISTRICT,ROHRI TALUKA,KANDHRA TC,"10,000 - 24,999",11806,1.54,5.19,ALL SEXES,15798
SINDH,082,SUKKUR DISTRICT,ROHRI TALUKA,KANDHRA TC,"10,000 - 24,999",11806,1.54,5.19,MALE,8194
SINDH,082,SUKKUR DISTRICT,ROHRI TALUKA,KANDHRA TC,"10,000 - 24,999",11806,1.54,5.19,FEMALE,7602
SINDH,082,SUKKUR DISTRICT,ROHRI TALUKA,KANDHRA TC,"10,000 - 24,999",11806,1.54,5.19,TRANSGENDER,2
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,BAGERJI TC,"5,000 - 9,999",6792,0.61,5.62,ALL SEXES,7629
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,BAGERJI TC,"5,000 - 9,999",6792,0.61,5.62,MALE,3891
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,BAGERJI TC,"5,000 - 9,999",6792,0.61,5.62,FEMALE,3733
SINDH,082,SUKKUR DISTRICT,NEW SUKKUR TALUKA,BAGERJI TC,"5,000 - 9,999",6792,0.61,5.62,TRANSGENDER,5
