province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,housing_component,housing_material,total_by_material,percent_by_material,count
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR DISTRICT,TOTAL,UNDER CONSTRUCTION,6348,1.94,WALL,BAKED BRICKS/BLOCKS/STONES,243777,74.43,4746
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR DISTRICT,TOTAL,UNDER CONSTRUCTION,6348,1.94,WALL,UNBAKED BRICKS/MUD,66676,20.36,947
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR DISTRICT,TOTAL,UNDER CONSTRUCTION,6348,1.94,WALL,WOOD/BAMBOO,5583,1.7,183
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR DISTRICT,TOTAL,UNDER CONSTRUCTION,6348,1.94,WALL,OTHERS,11497,3.51,472
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR DISTRICT,TOTAL,UNDER CONSTRUCTION,6348,1.94,ROOF,RCC/RBC,165388,50.5,3548
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR DISTRICT,TOTAL,UNDER CONSTRUCTION,6348,1.94,ROOF,CEMENT/IRON SHEETS,16907,5.16,665
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR DISTRICT,TOTAL,UNDER CONSTRUCTION,6348,1.94,ROOF,GARDER/T.IRON,39067,11.93,624
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR DISTRICT,TOTAL,UNDER CONSTRUCTION,6348,1.94,ROOF,WOOD/BAMBOO,94125,28.74,1009
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR DISTRICT,TOTAL,UNDER CONSTRUCTION,6348,1.94,ROOF,OTHERS,12046,3.68,502
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR DISTRICT,TOTAL,LESS THAN 5 YEARS,39722,12.13,WALL,BAKED BRICKS/BLOCKS/STONES,243777,74.43,32737
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR DISTRICT,TOTAL,LESS THAN 5 YEARS,39722,12.13,WALL,UNBAKED BRICKS/MUD,66676,20.36,4821
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR DISTRICT,TOTAL,LESS THAN 5 YEARS,39722,12.13,WALL,WOOD/BAMBOO,5583,1.7,664
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR DISTRICT,TOTAL,LESS THAN 5 YEARS,39722,12.13,WALL,OTHERS,11497,3.51,1500
