province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,facility,source,total_by_facility,percent_by_facility,count
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR DISTRICT,TOTAL,UNDER CONSTRUCTION,6348,1.94,KITCHEN,SEPARATE,194851,59.49,4359
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR DISTRICT,TOTAL,UNDER CONSTRUCTION,6348,1.94,KITCHEN,SHARED,108088,33,1611
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR DISTRICT,TOTAL,UNDER CONSTRUCTION,6348,1.94,KITCHEN,NONE,24594,7.51,378
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR DISTRICT,TOTAL,UNDER CONSTRUCTION,6348,1.94,BATH,SEPARATE,216867,66.21,4584
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR DISTRICT,TOTAL,UNDER CONSTRUCTION,6348,1.94,BATH,SHARED,95096,29.03,1415
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR DISTRICT,TOTAL,UNDER CONSTRUCTION,6348,1.94,BATH,NONE,15570,4.75,349
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR DISTRICT,TOTAL,UNDER CONSTRUCTION,6348,1.94,LATRINE,SEWER,111558,34.06,2629
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR DISTRICT,TOTAL,UNDER CONSTRUCTION,6348,1.94,LATRINE,SEPTIC TANK,70934,21.66,1166
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR DISTRICT,TOTAL,UNDER CONSTRUCTION,6348,1.94,LATRINE,OPEN DRAIN,51990,15.87,923
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR DISTRICT,TOTAL,UNDER CONSTRUCTION,6348,1.94,LATRINE,PIT WITH SLAB,71019,21.68,1123
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR DISTRICT,TOTAL,UNDER CONSTRUCTION,6348,1.94,LATRINE,OTHER,12334,3.77,393
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR DISTRICT,TOTAL,UNDER CONSTRUCTION,6348,1.94,LATRINE,NONE,9698,2.96,114
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR DISTRICT,TOTAL,LESS THAN 5 YEARS,39722,12.13,KITCHEN,SEPARATE,194851,59.49,24329
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR DISTRICT,TOTAL,LESS THAN 5 YEARS,39722,12.13,KITCHEN,SHARED,108088,33,12116
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR DISTRICT,TOTAL,LESS THAN 5 YEARS,39722,12.13,KITCHEN,NONE,24594,7.51,3277
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR DISTRICT,TOTAL,LESS THAN 5 YEARS,39722,12.13,BATH,SEPARATE,216867,66.21,26746
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR DISTRICT,TOTAL,LESS THAN 5 YEARS,39722,12.13,BATH,SHARED,95096,29.03,10858
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR DISTRICT,TOTAL,LESS THAN 5 YEARS,39722,12.13,BATH,NONE,15570,4.75,2118
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR DISTRICT,TOTAL,LESS THAN 5 YEARS,39722,12.13,LATRINE,SEWER,111558,34.06,13413
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR DISTRICT,TOTAL,LESS THAN 5 YEARS,39722,12.13,LATRINE,SEPTIC TANK,70934,21.66,10196
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR DISTRICT,TOTAL,LESS THAN 5 YEARS,39722,12.13,LATRINE,OPEN DRAIN,51990,15.87,5454
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR DISTRICT,TOTAL,LESS THAN 5 YEARS,39722,12.13,LATRINE,PIT WITH SLAB,71019,21.68,8231
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR DISTRICT,TOTAL,LESS THAN 5 YEARS,39722,12.13,LATRINE,OTHER,12334,3.77,1306
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR DISTRICT,TOTAL,LESS THAN 5 YEARS,39722,12.13,LATRINE,NONE,9698,2.96,1122
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR DISTRICT,TOTAL,5-10 YEARS,86000,26.26,KITCHEN,SEPARATE,194851,59.49,51091
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR DISTRICT,TOTAL,5-10 YEARS,86000,26.26,KITCHEN,SHARED,108088,33,29146
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR DISTRICT,TOTAL,5-10 YEARS,86000,26.26,KITCHEN,NONE,24594,7.51,5763
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR DISTRICT,TOTAL,5-10 YEARS,86000,26.26,BATH,SEPARATE,216867,66.21,56069
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR DISTRICT,TOTAL,5-10 YEARS,86000,26.26,BATH,SHARED,95096,29.03,25632
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR DISTRICT,TOTAL,5-10 YEARS,86000,26.26,BATH,NONE,15570,4.75,4299
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR DISTRICT,TOTAL,5-10 YEARS,86000,26.26,LATRINE,SEWER,111558,34.06,28186
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR DISTRICT,TOTAL,5-10 YEARS,86000,26.26,LATRINE,SEPTIC TANK,70934,21.66,20351
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR DISTRICT,TOTAL,5-10 YEARS,86000,26.26,LATRINE,OPEN DRAIN,51990,15.87,11769
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR DISTRICT,TOTAL,5-10 YEARS,86000,26.26,LATRINE,PIT WITH SLAB,71019,21.68,19511
