province_name,district_code,district_name,area_name,locality_name,locality_bucket,pop_98,avg_annual_growth_98_17,avg_hh_size,gender,total_population
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR TEHSIL,PESHAWAR MUNICIPAL CORPORATION,"500,000 AND ABOVE",910807,3.92,8.09,ALL SEXES,1893344
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR TEHSIL,PESHAWAR MUNICIPAL CORPORATION,"500,000 AND ABOVE",910807,3.92,8.09,MALE,980155
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR TEHSIL,PESHAWAR MUNICIPAL CORPORATION,"500,000 AND ABOVE",910807,3.92,8.09,FEMALE,912789
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR TEHSIL,PESHAWAR MUNICIPAL CORPORATION,"500,000 AND ABOVE",910807,3.92,8.09,TRANSGENDER,400
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR TEHSIL,PESHAWAR CANTONMENT,"50,000 - 99,999",68740,0.14,5.56,ALL SEXES,70549
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR TEHSIL,PESHAWAR CANTONMENT,"50,000 - 99,999",68740,0.14,5.56,MALE,41682
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR TEHSIL,PESHAWAR CANTONMENT,"50,000 - 99,999",68740,0.14,5.56,FEMALE,28855
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR TEHSIL,PESHAWAR CANTONMENT,"50,000 - 99,999",68740,0.14,5.56,TRANSGENDER,12
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR TEHSIL,PESHAWAR UNIVERSITY TC,"5,000 - 9,999",3269,3.18,6.15,ALL SEXES,5930
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR TEHSIL,PESHAWAR UNIVERSITY TC,"5,000 - 9,999",3269,3.18,6.15,MALE,3173
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR TEHSIL,PESHAWAR UNIVERSITY TC,"5,000 - 9,999",3269,3.18,6.15,FEMALE,2757
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR TEHSIL,PESHAWAR UNIVERSITY TC,"5,000 - 9,999",3269,3.18,6.15,TRANSGENDER,0
