province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,NA,NA,NA,YES,PESHAWAR DISTRICT,236753,191449,20157,25147,219485,233927,208700,215449,227160,231821,7.97
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR TEHSIL,NA,NA,YES,PESHAWAR TEHSIL,236753,191449,20157,25147,219485,233927,208700,215449,227160,231821,7.97
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR TEHSIL,PESHAWAR CANTONMENT,NA,YES,PESHAWAR CANTONMENT,10707,9880,541,286,10501,10641,10029,10152,10632,10643,5.56
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR TEHSIL,PESHAWAR CANTONMENT,CHARGE NO 01,YES,CHARGE NO 01,5848,5318,311,219,5742,5817,5419,5588,5802,5810,5.3
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR TEHSIL,PESHAWAR CANTONMENT,CHARGE NO 01,NO,CIRCLE NO 01,1784,1700,66,18,1766,1769,1606,1721,1778,1774,4.67
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR TEHSIL,PESHAWAR CANTONMENT,CHARGE NO 01,NO,CIRCLE NO 02,811,611,59,141,778,810,770,797,805,811,5.84
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR TEHSIL,PESHAWAR CANTONMENT,CHARGE NO 01,NO,CIRCLE NO 03,638,559,51,28,602,636,605,534,633,636,5.88
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR TEHSIL,PESHAWAR CANTONMENT,CHARGE NO 01,NO,CIRCLE NO 04,644,544,83,17,640,638,601,618,625,619,5.55
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR TEHSIL,PESHAWAR CANTONMENT,CHARGE NO 01,NO,CIRCLE NO 05,661,645,6,10,650,659,549,626,652,661,5.4
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR TEHSIL,PESHAWAR CANTONMENT,CHARGE NO 01,NO,CIRCLE NO 06,1310,1259,46,5,1306,1305,1288,1292,1309,1309,5.36
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR TEHSIL,PESHAWAR CANTONMENT,CHARGE NO 02,YES,CHARGE NO 02,4859,4562,230,67,4759,4824,4610,4564,4830,4833,5.88
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR TEHSIL,PESHAWAR CANTONMENT,CHARGE NO 02,NO,CIRCLE NO 01,825,797,18,10,811,810,810,824,820,810,5.62
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR TEHSIL,PESHAWAR CANTONMENT,CHARGE NO 02,NO,CIRCLE NO 02,570,528,29,13,565,570,551,453,570,569,5.54
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR TEHSIL,PESHAWAR CANTONMENT,CHARGE NO 02,NO,CIRCLE NO 03,565,539,21,5,530,565,521,535,560,564,6.03
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR TEHSIL,PESHAWAR CANTONMENT,CHARGE NO 02,NO,CIRCLE NO 04,870,747,95,28,862,865,801,783,862,870,6.3
KHYBER PAKTUNKHWA,018,PESHAWAR DISTRICT,PESHAWAR TEHSIL,PESHAWAR CANTONMENT,CHARGE NO 02,NO,CIRCLE NO 05,507,449,51,7,497,502,435,455,502,503,6.34
