province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,facility,source,total_by_facility,percent_by_facility,count
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,UNDER CONSTRUCTION,4306,2.8,KITCHEN,SEPARATE,84500,55.04,2547
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,UNDER CONSTRUCTION,4306,2.8,KITCHEN,SHARED,46090,30.02,898
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,UNDER CONSTRUCTION,4306,2.8,KITCHEN,NONE,22926,14.93,861
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,UNDER CONSTRUCTION,4306,2.8,BATH,SEPARATE,77180,50.27,2452
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,UNDER CONSTRUCTION,4306,2.8,BATH,SHARED,46275,30.14,975
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,UNDER CONSTRUCTION,4306,2.8,BATH,NONE,30061,19.58,879
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,UNDER CONSTRUCTION,4306,2.8,LATRINE,SEWER,42948,27.98,1389
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,UNDER CONSTRUCTION,4306,2.8,LATRINE,SEPTIC TANK,6714,4.37,164
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,UNDER CONSTRUCTION,4306,2.8,LATRINE,OPEN DRAIN,35634,23.21,697
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,UNDER CONSTRUCTION,4306,2.8,LATRINE,PIT WITH SLAB,29934,19.5,1011
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,UNDER CONSTRUCTION,4306,2.8,LATRINE,OTHER,10585,6.9,186
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,UNDER CONSTRUCTION,4306,2.8,LATRINE,NONE,27701,18.04,859
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,LESS THAN 5 YEARS,22616,14.73,KITCHEN,SEPARATE,84500,55.04,11193
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,LESS THAN 5 YEARS,22616,14.73,KITCHEN,SHARED,46090,30.02,7378
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,LESS THAN 5 YEARS,22616,14.73,KITCHEN,NONE,22926,14.93,4045
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,LESS THAN 5 YEARS,22616,14.73,BATH,SEPARATE,77180,50.27,10401
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,LESS THAN 5 YEARS,22616,14.73,BATH,SHARED,46275,30.14,7454
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,LESS THAN 5 YEARS,22616,14.73,BATH,NONE,30061,19.58,4761
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,LESS THAN 5 YEARS,22616,14.73,LATRINE,SEWER,42948,27.98,5225
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,LESS THAN 5 YEARS,22616,14.73,LATRINE,SEPTIC TANK,6714,4.37,1271
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,LESS THAN 5 YEARS,22616,14.73,LATRINE,OPEN DRAIN,35634,23.21,5422
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,LESS THAN 5 YEARS,22616,14.73,LATRINE,PIT WITH SLAB,29934,19.5,4515
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,LESS THAN 5 YEARS,22616,14.73,LATRINE,OTHER,10585,6.9,1264
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,LESS THAN 5 YEARS,22616,14.73,LATRINE,NONE,27701,18.04,4919
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,5-10 YEARS,55515,36.16,KITCHEN,SEPARATE,84500,55.04,29711
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,5-10 YEARS,55515,36.16,KITCHEN,SHARED,46090,30.02,16680
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,5-10 YEARS,55515,36.16,KITCHEN,NONE,22926,14.93,9124
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,5-10 YEARS,55515,36.16,BATH,SEPARATE,77180,50.27,27380
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,5-10 YEARS,55515,36.16,BATH,SHARED,46275,30.14,16696
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,5-10 YEARS,55515,36.16,BATH,NONE,30061,19.58,11439
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,5-10 YEARS,55515,36.16,LATRINE,SEWER,42948,27.98,12517
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,5-10 YEARS,55515,36.16,LATRINE,SEPTIC TANK,6714,4.37,2547
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,5-10 YEARS,55515,36.16,LATRINE,OPEN DRAIN,35634,23.21,14018
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,5-10 YEARS,55515,36.16,LATRINE,PIT WITH SLAB,29934,19.5,11200
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,5-10 YEARS,55515,36.16,LATRINE,OTHER,10585,6.9,5067
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,5-10 YEARS,55515,36.16,LATRINE,NONE,27701,18.04,10166
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,11-50 YEARS,63556,41.4,KITCHEN,SEPARATE,84500,55.04,36344
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,11-50 YEARS,63556,41.4,KITCHEN,SHARED,46090,30.02,19498
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,11-50 YEARS,63556,41.4,KITCHEN,NONE,22926,14.93,7714
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,11-50 YEARS,63556,41.4,BATH,SEPARATE,77180,50.27,33279
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,11-50 YEARS,63556,41.4,BATH,SHARED,46275,30.14,19525
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,11-50 YEARS,63556,41.4,BATH,NONE,30061,19.58,10752
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,11-50 YEARS,63556,41.4,LATRINE,SEWER,42948,27.98,22066
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,11-50 YEARS,63556,41.4,LATRINE,SEPTIC TANK,6714,4.37,2587
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,11-50 YEARS,63556,41.4,LATRINE,OPEN DRAIN,35634,23.21,14088
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,11-50 YEARS,63556,41.4,LATRINE,PIT WITH SLAB,29934,19.5,11605
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,11-50 YEARS,63556,41.4,LATRINE,OTHER,10585,6.9,3337
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,11-50 YEARS,63556,41.4,LATRINE,NONE,27701,18.04,9873
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,OVER 50 YEARS,7523,4.9,KITCHEN,SEPARATE,84500,55.04,4705
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,OVER 50 YEARS,7523,4.9,KITCHEN,SHARED,46090,30.02,1636
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,OVER 50 YEARS,7523,4.9,KITCHEN,NONE,22926,14.93,1182
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,OVER 50 YEARS,7523,4.9,BATH,SEPARATE,77180,50.27,3668
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,OVER 50 YEARS,7523,4.9,BATH,SHARED,46275,30.14,1625
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,OVER 50 YEARS,7523,4.9,BATH,NONE,30061,19.58,2230
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,OVER 50 YEARS,7523,4.9,LATRINE,SEWER,42948,27.98,1751
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,OVER 50 YEARS,7523,4.9,LATRINE,SEPTIC TANK,6714,4.37,145
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,OVER 50 YEARS,7523,4.9,LATRINE,OPEN DRAIN,35634,23.21,1409
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,OVER 50 YEARS,7523,4.9,LATRINE,PIT WITH SLAB,29934,19.5,1603
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,OVER 50 YEARS,7523,4.9,LATRINE,OTHER,10585,6.9,731
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,OVER 50 YEARS,7523,4.9,LATRINE,NONE,27701,18.04,1884
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,UNDER CONSTRUCTION,2753,2.95,KITCHEN,SEPARATE,45898,49.16,1538
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,UNDER CONSTRUCTION,2753,2.95,KITCHEN,SHARED,28424,30.44,534
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,UNDER CONSTRUCTION,2753,2.95,KITCHEN,NONE,19041,20.39,681
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,UNDER CONSTRUCTION,2753,2.95,BATH,SEPARATE,38255,40.97,1455
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,UNDER CONSTRUCTION,2753,2.95,BATH,SHARED,27276,29.21,531
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,UNDER CONSTRUCTION,2753,2.95,BATH,NONE,27832,29.81,767
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,UNDER CONSTRUCTION,2753,2.95,LATRINE,SEWER,12983,13.91,606
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,UNDER CONSTRUCTION,2753,2.95,LATRINE,SEPTIC TANK,4478,4.8,111
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,UNDER CONSTRUCTION,2753,2.95,LATRINE,OPEN DRAIN,19098,20.46,344
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,UNDER CONSTRUCTION,2753,2.95,LATRINE,PIT WITH SLAB,22517,24.12,815
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,UNDER CONSTRUCTION,2753,2.95,LATRINE,OTHER,9079,9.72,149
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,UNDER CONSTRUCTION,2753,2.95,LATRINE,NONE,25208,27,728
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,LESS THAN 5 YEARS,13280,14.22,KITCHEN,SEPARATE,45898,49.16,5377
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,LESS THAN 5 YEARS,13280,14.22,KITCHEN,SHARED,28424,30.44,4503
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,LESS THAN 5 YEARS,13280,14.22,KITCHEN,NONE,19041,20.39,3400
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,LESS THAN 5 YEARS,13280,14.22,BATH,SEPARATE,38255,40.97,4626
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,LESS THAN 5 YEARS,13280,14.22,BATH,SHARED,27276,29.21,4260
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,LESS THAN 5 YEARS,13280,14.22,BATH,NONE,27832,29.81,4394
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,LESS THAN 5 YEARS,13280,14.22,LATRINE,SEWER,12983,13.91,1785
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,LESS THAN 5 YEARS,13280,14.22,LATRINE,SEPTIC TANK,4478,4.8,896
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,LESS THAN 5 YEARS,13280,14.22,LATRINE,OPEN DRAIN,19098,20.46,2774
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,LESS THAN 5 YEARS,13280,14.22,LATRINE,PIT WITH SLAB,22517,24.12,2813
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,LESS THAN 5 YEARS,13280,14.22,LATRINE,OTHER,9079,9.72,1107
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,LESS THAN 5 YEARS,13280,14.22,LATRINE,NONE,25208,27,3905
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,5-10 YEARS,36271,38.85,KITCHEN,SEPARATE,45898,49.16,16945
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,5-10 YEARS,36271,38.85,KITCHEN,SHARED,28424,30.44,11715
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,5-10 YEARS,36271,38.85,KITCHEN,NONE,19041,20.39,7611
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,5-10 YEARS,36271,38.85,BATH,SEPARATE,38255,40.97,14310
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,5-10 YEARS,36271,38.85,BATH,SHARED,27276,29.21,11380
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,5-10 YEARS,36271,38.85,BATH,NONE,27832,29.81,10581
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,5-10 YEARS,36271,38.85,LATRINE,SEWER,12983,13.91,4878
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,5-10 YEARS,36271,38.85,LATRINE,SEPTIC TANK,4478,4.8,1898
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,5-10 YEARS,36271,38.85,LATRINE,OPEN DRAIN,19098,20.46,7541
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,5-10 YEARS,36271,38.85,LATRINE,PIT WITH SLAB,22517,24.12,8015
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,5-10 YEARS,36271,38.85,LATRINE,OTHER,9079,9.72,4682
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,5-10 YEARS,36271,38.85,LATRINE,NONE,25208,27,9257
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,11-50 YEARS,35760,38.3,KITCHEN,SEPARATE,45898,49.16,18690
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,11-50 YEARS,35760,38.3,KITCHEN,SHARED,28424,30.44,10765
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,11-50 YEARS,35760,38.3,KITCHEN,NONE,19041,20.39,6305
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,11-50 YEARS,35760,38.3,BATH,SEPARATE,38255,40.97,15555
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,11-50 YEARS,35760,38.3,BATH,SHARED,27276,29.21,10257
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,11-50 YEARS,35760,38.3,BATH,NONE,27832,29.81,9948
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,11-50 YEARS,35760,38.3,LATRINE,SEWER,12983,13.91,4821
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,11-50 YEARS,35760,38.3,LATRINE,SEPTIC TANK,4478,4.8,1483
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,11-50 YEARS,35760,38.3,LATRINE,OPEN DRAIN,19098,20.46,7838
