province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,facility,source,total_by_facility,percent_by_facility,count
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,OWNED,153516,85.93,KITCHEN,SEPARATE,99232,55.55,84500
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,OWNED,153516,85.93,KITCHEN,SHARED,53515,29.96,46090
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,OWNED,153516,85.93,KITCHEN,NONE,25904,14.5,22926
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,OWNED,153516,85.93,BATH,SEPARATE,91408,51.17,77180
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,OWNED,153516,85.93,BATH,SHARED,54115,30.29,46275
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,OWNED,153516,85.93,BATH,NONE,33128,18.54,30061
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,OWNED,153516,85.93,LATRINE,SEWER,55329,30.97,42948
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,OWNED,153516,85.93,LATRINE,SEPTIC TANK,7369,4.12,6714
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,OWNED,153516,85.93,LATRINE,OPEN DRAIN,41216,23.07,35634
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,OWNED,153516,85.93,LATRINE,PIT WITH SLAB,33469,18.73,29934
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,OWNED,153516,85.93,LATRINE,OTHER,11256,6.3,10585
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,OWNED,153516,85.93,LATRINE,NONE,30012,16.8,27701
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,RENTED,17129,9.59,KITCHEN,SEPARATE,99232,55.55,10433
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,RENTED,17129,9.59,KITCHEN,SHARED,53515,29.96,5788
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,RENTED,17129,9.59,KITCHEN,NONE,25904,14.5,908
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,RENTED,17129,9.59,BATH,SEPARATE,91408,51.17,10335
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,RENTED,17129,9.59,BATH,SHARED,54115,30.29,6270
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,RENTED,17129,9.59,BATH,NONE,33128,18.54,524
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,RENTED,17129,9.59,LATRINE,SEWER,55329,30.97,8982
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,RENTED,17129,9.59,LATRINE,SEPTIC TANK,7369,4.12,440
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,RENTED,17129,9.59,LATRINE,OPEN DRAIN,41216,23.07,4481
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,RENTED,17129,9.59,LATRINE,PIT WITH SLAB,33469,18.73,2662
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,RENTED,17129,9.59,LATRINE,OTHER,11256,6.3,247
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,RENTED,17129,9.59,LATRINE,NONE,30012,16.8,317
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,RENT FREE,8006,4.48,KITCHEN,SEPARATE,99232,55.55,4299
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,RENT FREE,8006,4.48,KITCHEN,SHARED,53515,29.96,1637
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,RENT FREE,8006,4.48,KITCHEN,NONE,25904,14.5,2070
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,RENT FREE,8006,4.48,BATH,SEPARATE,91408,51.17,3893
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,RENT FREE,8006,4.48,BATH,SHARED,54115,30.29,1570
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,RENT FREE,8006,4.48,BATH,NONE,33128,18.54,2543
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,RENT FREE,8006,4.48,LATRINE,SEWER,55329,30.97,3399
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,RENT FREE,8006,4.48,LATRINE,SEPTIC TANK,7369,4.12,215
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,RENT FREE,8006,4.48,LATRINE,OPEN DRAIN,41216,23.07,1101
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,RENT FREE,8006,4.48,LATRINE,PIT WITH SLAB,33469,18.73,873
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,RENT FREE,8006,4.48,LATRINE,OTHER,11256,6.3,424
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,RENT FREE,8006,4.48,LATRINE,NONE,30012,16.8,1994
