province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
SINDH,086,JAMSHORO DISTRICT,NA,NA,NA,YES,JAMSHORO DISTRICT,NA,102564,45097,12806,44661,52409,70315,17574,82001,72484,66070,5.25
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,NA,NA,YES,KOTRI TALUKA,NA,24498,15323,1668,7507,14512,18703,10869,21121,19665,19019,5.48
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,BADA STC,NA,YES,BADA STC,NA,14335,9698,1012,3625,9357,11762,6861,12395,12327,11768,5.7
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,BADA STC,BADA TC,YES,BADA TC,NA,5476,4140,277,1059,4216,4744,3304,5070,5071,4993,5.54
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,BADA STC,BADA TC,NO,BADA JAGIR,0000000,189,92,2,95,0,133,0,188,187,188,4.99
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,BADA STC,BADA TC,NO,BADA RAYATI,0000000,787,618,5,164,560,674,471,661,661,586,5.22
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,BADA STC,BADA TC,NO,KHANPUR,0000000,243,142,1,100,8,163,0,243,240,239,4.84
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,BADA STC,BADA TC,NO,MULES,0000000,98,0,0,98,0,0,1,98,98,98,4.57
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,BADA STC,BADA TC,NO,RAILO,0000000,4159,3288,269,602,3648,3774,2832,3880,3885,3882,5.68
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,BADA STC,MORHOJABAL TC,YES,MORHOJABAL TC,NA,5895,3819,481,1595,3720,4337,2397,4929,4842,4610,6.12
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,BADA STC,MORHOJABAL TC,NO,MORHO JABAL,0000000,5830,3816,479,1535,3714,4337,2395,4871,4835,4609,6.13
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,BADA STC,MORHOJABAL TC,NO,TARBAND,0000000,65,3,2,60,6,0,2,58,7,1,5.2
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,BADA STC,PETARO TC,YES,PETARO TC,NA,2964,1739,254,971,1421,2681,1160,2396,2414,2165,5.16
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,BADA STC,PETARO TC,NO,ANDHEJI-KASI,0000000,290,121,89,80,194,275,0,196,231,227,5.26
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,BADA STC,PETARO TC,NO,BELO GHUGH,0000000,130,30,14,86,9,56,2,18,14,42,4.99
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,BADA STC,PETARO TC,NO,MANJHO JAGIR,0000000,122,56,9,57,113,122,1,105,106,105,5.34
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,BADA STC,PETARO TC,NO,MANJHO RAYATI,0000000,307,125,3,179,66,206,0,211,211,1,5.27
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,BADA STC,PETARO TC,NO,PETARO JAGIR,0000000,1440,1059,102,279,1019,1393,885,1346,1330,1307,5.17
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,BADA STC,PETARO TC,NO,PETARO RAYATI,0000000,675,348,37,290,20,629,272,520,522,483,5.05
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,KOTRI STC,NA,YES,KOTRI STC,NA,10163,5625,656,3882,5155,6941,4008,8726,7338,7251,5.16
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,KOTRI STC,BOLAHRI TC,YES,BOLAHRI TC,NA,6737,4748,236,1753,3499,4650,3494,5650,5241,5075,5.1
