province_name,district_code,district_name,area_name,area_type,gender,group_all_ages,group_00_04,age_below_1,age_01,age_02,age_03,age_04,group_05_09,age_05,age_06,age_07,age_08,age_09,group_10_14,age_10,age_11,age_12,age_13,age_14,group_15_19,age_15,age_16,age_17,age_18,age_19,group_20_24,age_20,age_21,age_22,age_23,age_24,group_25_29,age_25,age_26,age_27,age_28,age_29,group_30_34,age_30,age_31,age_32,age_33,age_34,group_35_39,age_35,age_36,age_37,age_38,age_39,group_40_44,age_40,age_41,age_42,age_43,age_44,group_45_49,age_45,age_46,age_47,age_48,age_49,group_50_54,age_50,age_51,age_52,age_53,age_54,group_55_59,age_55,age_56,age_57,age_58,age_59,group_60_64,age_60,age_61,age_62,age_63,age_64,group_65_69,age_65,age_66,age_67,age_68,age_69,group_70_74,age_70,age_71,age_72,age_73,age_74,group_75_and_up
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,993908,140024,21295,25032,29057,32738,31902,152058,33199,31734,29231,32031,25863,113419,28745,21670,23887,19413,19704,100179,21326,19840,19045,21421,18547,88029,21190,17750,17865,16016,15208,81264,17859,15384,15972,15866,16183,71091,16179,15236,14146,13198,12332,60828,13547,11349,12565,11312,12055,48774,11323,10365,9793,8831,8462,38997,8520,7453,8223,7292,7509,29482,6978,6338,6113,5209,4844,21350,4903,4045,4435,3981,3986,18115,3920,3741,3761,3423,3270,12270,2896,2325,2473,2269,2307,8065,1913,1644,1602,1526,1380,9963
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,MALE,523069,71515,11185,12748,14683,16706,16193,79802,17339,16552,15324,16983,13604,61245,15431,11720,13022,10502,10570,53630,11626,10576,10271,11349,9808,46986,11078,9581,9634,8586,8107,41969,9233,8118,8298,8163,8157,36672,8158,7880,7413,6724,6497,32469,7221,6175,6855,5910,6308,25686,5794,5531,5223,4567,4571,20992,4516,4093,4409,3957,4017,16239,3831,3448,3300,2972,2688,11536,2686,2276,2349,2156,2069,9195,2043,1830,1849,1750,1723,6266,1512,1204,1201,1173,1176,4072,988,794,734,817,739,4795
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,FEMALE,470702,68509,10110,12284,14374,16032,15709,72256,15860,15182,13907,15048,12259,52174,13314,9950,10865,8911,9134,46530,9695,9262,8772,10064,8737,41032,10110,8168,8227,7427,7100,39275,8617,7262,7674,7698,8024,34405,8015,7354,6728,6473,5835,28338,6316,5170,5707,5399,5746,23074,5522,4834,4566,4262,3890,17992,3996,3358,3812,3334,3492,13238,3145,2888,2812,2237,2156,9807,2215,1766,2085,1825,1916,8913,1873,1909,1911,1673,1547,6001,1382,1120,1272,1096,1131,3992,924,850,868,709,641,5166
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,TRANSGENDER,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,2,8,2,11,2,1,4,3,1,20,9,4,0,5,2,14,6,2,5,1,0,21,10,4,3,3,1,14,7,0,4,2,1,13,8,2,2,1,0,5,2,2,1,0,0,7,2,3,1,0,1,7,4,2,1,0,0,3,2,1,0,0,0,1,1,0,0,0,0,2
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,ALL SEXES,561287,81139,12071,14349,16871,18902,18946,88153,19456,19042,16271,19182,14202,63550,17257,11602,13530,10243,10918,54240,11459,10859,9839,12100,9983,48448,12166,9683,9685,8619,8295,45291,10124,8543,8857,8857,8910,39829,9089,8605,7816,7423,6896,34603,7766,6467,7263,6289,6818,27605,6358,5899,5614,4931,4803,21766,4803,4128,4625,4077,4133,16217,3920,3434,3406,2776,2681,11851,2643,2235,2526,2178,2269,10344,2252,2048,2158,1926,1960,7306,1690,1356,1487,1311,1462,4916,1200,941,976,899,900,6029
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,MALE,297130,41260,6311,7295,8408,9588,9658,46295,10057,10012,8551,10170,7505,34567,9250,6356,7438,5586,5937,29525,6375,5848,5351,6490,5461,26339,6537,5314,5324,4703,4461,23895,5403,4586,4730,4624,4552,20666,4613,4432,4129,3804,3688,18691,4179,3567,4051,3312,3582,14617,3267,3147,3020,2553,2630,11743,2546,2258,2516,2209,2214,8865,2140,1844,1823,1544,1514,6323,1438,1246,1295,1183,1161,5226,1173,998,1033,986,1036,3670,893,688,696,655,738,2532,625,462,457,482,506,2916
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,FEMALE,264113,39879,5760,7054,8463,9314,9288,41858,9399,9030,7720,9012,6697,28983,8007,5246,6092,4657,4981,24709,5082,5009,4488,5609,4521,22102,5628,4369,4358,3914,3833,21393,4719,3957,4127,4232,4358,19156,4473,4172,3685,3618,3208,15906,3586,2899,3210,2975,3236,12982,3088,2752,2592,2377,2173,10021,2257,1869,2109,1867,1919,7351,1780,1589,1583,1232,1167,5526,1205,988,1230,995,1108,5118,1079,1050,1125,940,924,3634,795,668,791,656,724,2383,574,479,519,417,394,3112
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,TRANSGENDER,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,0,1,1,7,1,0,3,2,1,3,2,0,0,1,0,7,3,1,2,1,0,6,1,1,2,2,0,6,3,0,2,1,0,2,0,1,0,1,0,1,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,1
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,URBAN,ALL SEXES,432621,58885,9224,10683,12186,13836,12956,63905,13743,12692,12960,12849,11661,49869,11488,10068,10357,9170,8786,45939,9867,8981,9206,9321,8564,39581,9024,8067,8180,7397,6913,35973,7735,6841,7115,7009,7273,31262,7090,6631,6330,5775,5436,26225,5781,4882,5302,5023,5237,21169,4965,4466,4179,3900,3659,17231,3717,3325,3598,3215,3376,13265,3058,2904,2707,2433,2163,9499,2260,1810,1909,1803,1717,7771,1668,1693,1603,1497,1310,4964,1206,969,986,958,845,3149,713,703,626,627,480,3934
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,URBAN,MALE,225939,30255,4874,5453,6275,7118,6535,33507,7282,6540,6773,6813,6099,26678,6181,5364,5584,4916,4633,24105,5251,4728,4920,4859,4347,20647,4541,4267,4310,3883,3646,18074,3830,3532,3568,3539,3605,16006,3545,3448,3284,2920,2809,13778,3042,2608,2804,2598,2726,11069,2527,2384,2203,2014,1941,9249,1970,1835,1893,1748,1803,7374,1691,1604,1477,1428,1174,5213,1248,1030,1054,973,908,3969,870,832,816,764,687,2596,619,516,505,518,438,1540,363,332,277,335,233,1879
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,URBAN,FEMALE,206589,28630,4350,5230,5911,6718,6421,30398,6461,6152,6187,6036,5562,23191,5307,4704,4773,4254,4153,21821,4613,4253,4284,4455,4216,18930,4482,3799,3869,3513,3267,17882,3898,3305,3547,3466,3666,15249,3542,3182,3043,2855,2627,12432,2730,2271,2497,2424,2510,10092,2434,2082,1974,1885,1717,7971,1739,1489,1703,1467,1573,5887,1365,1299,1229,1005,989,4281,1010,778,855,830,808,3795,794,859,786,733,623,2367,587,452,481,440,407,1609,350,371,349,292,247,2054
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,URBAN,TRANSGENDER,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,2,7,1,4,1,1,1,1,0,17,7,4,0,4,2,7,3,1,3,0,0,15,9,3,1,1,1,8,4,0,2,1,1,11,8,1,2,0,0,4,2,1,1,0,0,5,2,2,0,0,1,7,4,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,TOTAL,ALL SEXES,438063,59241,9239,11025,12119,13888,12970,63106,13728,12565,12964,12347,11502,48459,11033,9862,10064,8950,8550,45715,9321,8702,9327,9112,9253,43410,9467,9425,8908,8227,7383,37645,7886,7160,7603,7412,7584,32899,7283,7024,6892,6052,5648,27034,5965,4911,5571,5203,5384,21287,4906,4511,4340,3901,3629,17158,3688,3212,3686,3191,3381,13209,2998,2897,2794,2422,2098,9305,2118,1740,1941,1731,1775,7724,1626,1702,1593,1504,1299,4908,1211,945,931,969,852,3037,697,680,582,601,477,3926
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,TOTAL,MALE,231542,30340,4821,5551,6158,7198,6612,32981,7176,6521,6739,6579,5966,25841,5952,5267,5419,4689,4514,24278,4967,4579,4964,4847,4921,23583,4970,5250,4919,4431,4013,19566,4052,3810,3911,3866,3927,17377,3730,3699,3692,3188,3068,14619,3208,2715,3057,2774,2865,11370,2579,2474,2306,2026,1985,9221,1946,1762,1968,1741,1804,7358,1665,1595,1520,1417,1161,5104,1169,1016,1040,927,952,3949,835,835,822,775,682,2517,648,483,449,510,427,1557,358,353,255,341,250,1881
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,TOTAL,FEMALE,206443,28901,4418,5474,5961,6690,6358,30125,6552,6044,6225,5768,5536,22618,5081,4595,4645,4261,4036,21422,4349,4122,4361,4259,4331,19819,4495,4174,3988,3793,3369,18066,3830,3346,3692,3542,3656,15515,3550,3324,3198,2863,2580,12408,2753,2195,2514,2428,2518,9913,2324,2037,2034,1875,1643,7927,1736,1449,1716,1449,1577,5849,1332,1301,1274,1005,937,4196,947,723,900,804,822,3771,789,865,771,729,617,2390,563,461,482,459,425,1480,339,327,327,260,227,2043
