province_name,district_code,district_name,area_name,area_type,ownership_status,number_of_rooms,total_housing_units_by_ownership,percent_of_total_units_by_ownership,total_housing_units_by_size,percent_of_total_units_by_size,count
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,OWNED,1,153516,85.93,114608,64.15,102667
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,RENTED,1,17129,9.59,114608,64.15,6503
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,RENT FREE,1,8006,4.48,114608,64.15,5438
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,OWNED,2,153516,85.93,41175,23.05,31753
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,RENTED,2,17129,9.59,41175,23.05,7609
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,RENT FREE,2,8006,4.48,41175,23.05,1813
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,OWNED,3,153516,85.93,13580,7.6,10829
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,RENTED,3,17129,9.59,13580,7.6,2297
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,RENT FREE,3,8006,4.48,13580,7.6,454
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,OWNED,4,153516,85.93,4890,2.74,4315
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,RENTED,4,17129,9.59,4890,2.74,422
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,RENT FREE,4,8006,4.48,4890,2.74,153
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,OWNED,5,153516,85.93,1698,0.95,1552
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,RENTED,5,17129,9.59,1698,0.95,108
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,RENT FREE,5,8006,4.48,1698,0.95,38
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,OWNED,6,153516,85.93,755,0.42,710
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,RENTED,6,17129,9.59,755,0.42,26
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,RENT FREE,6,8006,4.48,755,0.42,19
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,OWNED,7,153516,85.93,1201,0.67,1045
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,RENTED,7,17129,9.59,1201,0.67,107
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,RENT FREE,7,8006,4.48,1201,0.67,49
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,OWNED,8,153516,85.93,307,0.17,280
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,RENTED,8,17129,9.59,307,0.17,20
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,RENT FREE,8,8006,4.48,307,0.17,7
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,OWNED,9,153516,85.93,437,0.24,365
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,RENTED,9,17129,9.59,437,0.24,37
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,RENT FREE,9,8006,4.48,437,0.24,35
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,OWNED,1,93363,91.03,79319,77.34,74770
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,RENTED,1,5236,5.11,79319,77.34,1666
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,RENT FREE,1,3965,3.87,79319,77.34,2883
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,OWNED,2,93363,91.03,15573,15.18,12453
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,RENTED,2,5236,5.11,15573,15.18,2300
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,RENT FREE,2,3965,3.87,15573,15.18,820
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,OWNED,3,93363,91.03,4624,4.51,3412
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,RENTED,3,5236,5.11,4624,4.51,1072
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,RENT FREE,3,3965,3.87,4624,4.51,140
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,OWNED,4,93363,91.03,1394,1.36,1234
