province_name,district_code,district_name,area_name,area_type,total_population,household_size,count
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,959477,TOTAL,178651
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,959477,01,6716
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,959477,02,22828
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,959477,03,22540
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,959477,04,25287
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,959477,05,24615
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,959477,06,22748
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,959477,07,17818
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,959477,08,13069
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,959477,09,8485
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,959477,10 AND UP,14545
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,537990,TOTAL,102564
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,537990,01,3947
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,537990,02,14382
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,537990,03,13281
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,537990,04,14510
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,537990,05,13906
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,537990,06,12684
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,537990,07,10008
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,537990,08,7491
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,537990,09,4748
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,537990,10 AND UP,7607
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,URBAN,421487,TOTAL,76087
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,URBAN,421487,01,2769
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,URBAN,421487,02,8446
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,URBAN,421487,03,9259
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,URBAN,421487,04,10777
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,URBAN,421487,05,10709
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,URBAN,421487,06,10064
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,URBAN,421487,07,7810
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,URBAN,421487,08,5578
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,URBAN,421487,09,3737
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,URBAN,421487,10 AND UP,6938
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,TOTAL,418855,TOTAL,73957
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,TOTAL,418855,01,2385
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,TOTAL,418855,02,7690
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,TOTAL,418855,03,8756
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,TOTAL,418855,04,10452
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,TOTAL,418855,05,10476
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,TOTAL,418855,06,9863
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,TOTAL,418855,07,7687
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,TOTAL,418855,08,5520
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,TOTAL,418855,09,3739
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,TOTAL,418855,10 AND UP,7389
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,RURAL,134168,TOTAL,24498
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,RURAL,134168,01,805
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,RURAL,134168,02,2868
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,RURAL,134168,03,3039
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,RURAL,134168,04,3574
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,RURAL,134168,05,3384
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,RURAL,134168,06,3219
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,RURAL,134168,07,2502
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,RURAL,134168,08,1815
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,RURAL,134168,09,1172
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,RURAL,134168,10 AND UP,2120
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,URBAN,284687,TOTAL,49459
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,URBAN,284687,01,1580
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,URBAN,284687,02,4822
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,URBAN,284687,03,5717
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,URBAN,284687,04,6878
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,URBAN,284687,05,7092
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,URBAN,284687,06,6644
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,URBAN,284687,07,5185
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,URBAN,284687,08,3705
