province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,housing_component,housing_material,total_by_material,percent_by_material,count
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,UNDER CONSTRUCTION,4306,2.8,WALL,BAKED BRICKS/BLOCKS/STONES,93190,60.7,3000
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,UNDER CONSTRUCTION,4306,2.8,WALL,UNBAKED BRICKS/MUD,35765,23.3,561
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,UNDER CONSTRUCTION,4306,2.8,WALL,WOOD/BAMBOO,20246,13.19,527
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,UNDER CONSTRUCTION,4306,2.8,WALL,OTHERS,4315,2.81,218
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,UNDER CONSTRUCTION,4306,2.8,ROOF,RCC/RBC,18508,12.06,1100
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,UNDER CONSTRUCTION,4306,2.8,ROOF,CEMENT/IRON SHEETS,5812,3.79,472
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,UNDER CONSTRUCTION,4306,2.8,ROOF,GARDER/T.IRON,77628,50.57,1547
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,UNDER CONSTRUCTION,4306,2.8,ROOF,WOOD/BAMBOO,47232,30.77,949
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,UNDER CONSTRUCTION,4306,2.8,ROOF,OTHERS,4336,2.82,238
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,LESS THAN 5 YEARS,22616,14.73,WALL,BAKED BRICKS/BLOCKS/STONES,93190,60.7,14087
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,LESS THAN 5 YEARS,22616,14.73,WALL,UNBAKED BRICKS/MUD,35765,23.3,4169
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,LESS THAN 5 YEARS,22616,14.73,WALL,WOOD/BAMBOO,20246,13.19,3462
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,LESS THAN 5 YEARS,22616,14.73,WALL,OTHERS,4315,2.81,898
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,LESS THAN 5 YEARS,22616,14.73,ROOF,RCC/RBC,18508,12.06,2663
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,LESS THAN 5 YEARS,22616,14.73,ROOF,CEMENT/IRON SHEETS,5812,3.79,1186
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,LESS THAN 5 YEARS,22616,14.73,ROOF,GARDER/T.IRON,77628,50.57,11457
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,LESS THAN 5 YEARS,22616,14.73,ROOF,WOOD/BAMBOO,47232,30.77,6341
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,LESS THAN 5 YEARS,22616,14.73,ROOF,OTHERS,4336,2.82,969
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,5-10 YEARS,55515,36.16,WALL,BAKED BRICKS/BLOCKS/STONES,93190,60.7,33049
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,5-10 YEARS,55515,36.16,WALL,UNBAKED BRICKS/MUD,35765,23.3,13464
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,5-10 YEARS,55515,36.16,WALL,WOOD/BAMBOO,20246,13.19,7536
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,5-10 YEARS,55515,36.16,WALL,OTHERS,4315,2.81,1466
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,5-10 YEARS,55515,36.16,ROOF,RCC/RBC,18508,12.06,5494
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,5-10 YEARS,55515,36.16,ROOF,CEMENT/IRON SHEETS,5812,3.79,2054
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,5-10 YEARS,55515,36.16,ROOF,GARDER/T.IRON,77628,50.57,28758
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,5-10 YEARS,55515,36.16,ROOF,WOOD/BAMBOO,47232,30.77,17839
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,5-10 YEARS,55515,36.16,ROOF,OTHERS,4336,2.82,1370
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,11-50 YEARS,63556,41.4,WALL,BAKED BRICKS/BLOCKS/STONES,93190,60.7,39439
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,11-50 YEARS,63556,41.4,WALL,UNBAKED BRICKS/MUD,35765,23.3,15289
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,11-50 YEARS,63556,41.4,WALL,WOOD/BAMBOO,20246,13.19,7503
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,11-50 YEARS,63556,41.4,WALL,OTHERS,4315,2.81,1325
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,11-50 YEARS,63556,41.4,ROOF,RCC/RBC,18508,12.06,8754
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,11-50 YEARS,63556,41.4,ROOF,CEMENT/IRON SHEETS,5812,3.79,1811
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,11-50 YEARS,63556,41.4,ROOF,GARDER/T.IRON,77628,50.57,32726
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,11-50 YEARS,63556,41.4,ROOF,WOOD/BAMBOO,47232,30.77,18856
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,11-50 YEARS,63556,41.4,ROOF,OTHERS,4336,2.82,1409
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,OVER 50 YEARS,7523,4.9,WALL,BAKED BRICKS/BLOCKS/STONES,93190,60.7,3615
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,OVER 50 YEARS,7523,4.9,WALL,UNBAKED BRICKS/MUD,35765,23.3,2282
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,OVER 50 YEARS,7523,4.9,WALL,WOOD/BAMBOO,20246,13.19,1218
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,OVER 50 YEARS,7523,4.9,WALL,OTHERS,4315,2.81,408
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,OVER 50 YEARS,7523,4.9,ROOF,RCC/RBC,18508,12.06,497
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,OVER 50 YEARS,7523,4.9,ROOF,CEMENT/IRON SHEETS,5812,3.79,289
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,OVER 50 YEARS,7523,4.9,ROOF,GARDER/T.IRON,77628,50.57,3140
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,OVER 50 YEARS,7523,4.9,ROOF,WOOD/BAMBOO,47232,30.77,3247
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,OVER 50 YEARS,7523,4.9,ROOF,OTHERS,4336,2.82,350
