province_name,district_code,district_name,area_name,area_type,information_source,count
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,145676
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,RADIO,8244
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,TV,91540
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,NEWSPAPER,9906
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,MOBILE,4845
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,COMPUTER/INTERNET,139355
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,74694
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,RADIO,6354
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,TV,37478
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,NEWSPAPER,5560
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,MOBILE,2920
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,COMPUTER/INTERNET,71137
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,URBAN,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,70982
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,URBAN,RADIO,1890
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,URBAN,TV,54062
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,URBAN,NEWSPAPER,4346
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,URBAN,MOBILE,1925
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,URBAN,COMPUTER/INTERNET,68218
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,TOTAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,68783
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,TOTAL,RADIO,2051
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,TOTAL,TV,48346
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,TOTAL,NEWSPAPER,3856
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,TOTAL,MOBILE,2544
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,TOTAL,COMPUTER/INTERNET,67065
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,RURAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,21332
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,RURAL,RADIO,1045
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,RURAL,TV,13240
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,RURAL,NEWSPAPER,1629
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,RURAL,MOBILE,1279
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,RURAL,COMPUTER/INTERNET,20717
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,URBAN,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,47451
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,URBAN,RADIO,1006
