province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,11204,993908,523069,470702,137,111.13,88.71,43.53,5.37,582094,2.85
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,NA,561287,297130,264113,44,112.5,NA,NA,5.25,450466,1.16
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,URBAN,NA,432621,225939,206589,93,109.37,NA,NA,5.54,131628,6.45
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,TOTAL,1051,438063,231542,206443,78,112.16,416.81,66.69,5.66,207574,4
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,RURAL,NA,145932,78348,67565,19,115.96,NA,NA,5.48,145489,0.02
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,URBAN,NA,292131,153194,138878,59,110.31,NA,NA,5.76,62085,8.48
SINDH,086,JAMSHORO DISTRICT,MANJHAND TALUKA,TOTAL,2303,140766,73297,67464,5,108.65,61.12,15.06,5.21,100105,1.81
SINDH,086,JAMSHORO DISTRICT,MANJHAND TALUKA,RURAL,NA,119570,62415,57150,5,109.21,NA,NA,5.24,92426,1.36
SINDH,086,JAMSHORO DISTRICT,MANJHAND TALUKA,URBAN,NA,21196,10882,10314,NA,105.51,NA,NA,5.07,7679,5.48
SINDH,086,JAMSHORO DISTRICT,SEHWAN TALUKA,TOTAL,2160,269817,139565,130214,38,107.18,124.92,38.67,5.01,170589,2.44
SINDH,086,JAMSHORO DISTRICT,SEHWAN TALUKA,RURAL,NA,165467,85449,80007,11,106.8,NA,NA,4.97,121425,1.64
SINDH,086,JAMSHORO DISTRICT,SEHWAN TALUKA,URBAN,NA,104350,54116,50207,27,107.79,NA,NA,5.07,49164,4.03
SINDH,086,JAMSHORO DISTRICT,THANO BULA KHAN TALUKA,TOTAL,5690,145262,78665,66581,16,118.15,25.53,10.29,5.45,103826,1.78
SINDH,086,JAMSHORO DISTRICT,THANO BULA KHAN TALUKA,RURAL,NA,130318,70918,59391,9,119.41,NA,NA,5.41,91126,1.9
SINDH,086,JAMSHORO DISTRICT,THANO BULA KHAN TALUKA,URBAN,NA,14944,7747,7190,7,107.75,NA,NA,5.85,12700,0.86
