province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,TOTAL,2673,1594039,775788,818056,195,94.83,596.35,20.47,6.27,1160552,1.68
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,RURAL,NA,1267681,616004,651572,105,94.54,NA,NA,6.31,984131,1.34
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,URBAN,NA,326358,159784,166484,90,95.98,NA,NA,6.12,176421,3.28
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MALAKWAL TEHSIL,TOTAL,759,372171,181717,190411,43,95.43,490.34,11.67,6.18,281710,1.47
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MALAKWAL TEHSIL,RURAL,NA,328748,160746,167980,22,95.69,NA,NA,6.24,250452,1.44
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MALAKWAL TEHSIL,URBAN,NA,43423,20971,22431,21,93.49,NA,NA,5.77,31258,1.74
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN TEHSIL,TOTAL,759,668538,323903,344546,89,94.01,880.81,32.49,6.31,478946,1.77
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN TEHSIL,RURAL,NA,451306,217510,233767,29,93.05,NA,NA,6.37,365444,1.11
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN TEHSIL,URBAN,NA,217232,106393,110779,60,96.04,NA,NA,6.18,113502,3.47
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,PHALIA TEHSIL,TOTAL,1155,553330,270168,283099,63,95.43,479.07,11.87,6.29,399896,1.72
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,PHALIA TEHSIL,RURAL,NA,487627,237748,249825,54,95.17,NA,NA,6.31,368235,1.49
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,PHALIA TEHSIL,URBAN,NA,65703,32420,33274,9,97.43,NA,NA,6.18,31661,3.91
