province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,housing_component,housing_material,total_by_material,percent_by_material,count
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,TOTAL,UNDER CONSTRUCTION,4020,1.8,WALL,BAKED BRICKS/BLOCKS/STONES,215468,96.58,3808
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,TOTAL,UNDER CONSTRUCTION,4020,1.8,WALL,UNBAKED BRICKS/MUD,4598,2.06,105
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,TOTAL,UNDER CONSTRUCTION,4020,1.8,WALL,WOOD/BAMBOO,1094,0.49,37
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,TOTAL,UNDER CONSTRUCTION,4020,1.8,WALL,OTHERS,1939,0.87,70
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,TOTAL,UNDER CONSTRUCTION,4020,1.8,ROOF,RCC/RBC,53369,23.92,1485
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,TOTAL,UNDER CONSTRUCTION,4020,1.8,ROOF,CEMENT/IRON SHEETS,19890,8.92,483
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,TOTAL,UNDER CONSTRUCTION,4020,1.8,ROOF,GARDER/T.IRON,87260,39.11,1264
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,TOTAL,UNDER CONSTRUCTION,4020,1.8,ROOF,WOOD/BAMBOO,59616,26.72,711
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,TOTAL,UNDER CONSTRUCTION,4020,1.8,ROOF,OTHERS,2964,1.33,77
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,TOTAL,LESS THAN 5 YEARS,26018,11.66,WALL,BAKED BRICKS/BLOCKS/STONES,215468,96.58,24944
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,TOTAL,LESS THAN 5 YEARS,26018,11.66,WALL,UNBAKED BRICKS/MUD,4598,2.06,636
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,TOTAL,LESS THAN 5 YEARS,26018,11.66,WALL,WOOD/BAMBOO,1094,0.49,175
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,TOTAL,LESS THAN 5 YEARS,26018,11.66,WALL,OTHERS,1939,0.87,263
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,TOTAL,LESS THAN 5 YEARS,26018,11.66,ROOF,RCC/RBC,53369,23.92,11788
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,TOTAL,LESS THAN 5 YEARS,26018,11.66,ROOF,CEMENT/IRON SHEETS,19890,8.92,2760
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,TOTAL,LESS THAN 5 YEARS,26018,11.66,ROOF,GARDER/T.IRON,87260,39.11,8798
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,TOTAL,LESS THAN 5 YEARS,26018,11.66,ROOF,WOOD/BAMBOO,59616,26.72,2325
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,TOTAL,LESS THAN 5 YEARS,26018,11.66,ROOF,OTHERS,2964,1.33,347
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,TOTAL,5-10 YEARS,59156,26.52,WALL,BAKED BRICKS/BLOCKS/STONES,215468,96.58,57050
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,TOTAL,5-10 YEARS,59156,26.52,WALL,UNBAKED BRICKS/MUD,4598,2.06,1337
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,TOTAL,5-10 YEARS,59156,26.52,WALL,WOOD/BAMBOO,1094,0.49,275
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,TOTAL,5-10 YEARS,59156,26.52,WALL,OTHERS,1939,0.87,494
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,TOTAL,5-10 YEARS,59156,26.52,ROOF,RCC/RBC,53369,23.92,17152
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,TOTAL,5-10 YEARS,59156,26.52,ROOF,CEMENT/IRON SHEETS,19890,8.92,6248
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,TOTAL,5-10 YEARS,59156,26.52,ROOF,GARDER/T.IRON,87260,39.11,25516
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,TOTAL,5-10 YEARS,59156,26.52,ROOF,WOOD/BAMBOO,59616,26.72,9530
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,TOTAL,5-10 YEARS,59156,26.52,ROOF,OTHERS,2964,1.33,710
