province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,utility,source,total_by_source,percent_by_source,count
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,TOTAL,UNDER CONSTRUCTION,4020,1.8,INSIDE WATER,TAP,37608,16.86,1397
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,TOTAL,UNDER CONSTRUCTION,4020,1.8,INSIDE WATER,ELECTRIC/HAND PUMP,157435,70.57,2126
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,TOTAL,UNDER CONSTRUCTION,4020,1.8,INSIDE WATER,PROTECTED WELL,117,0.05,6
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,TOTAL,UNDER CONSTRUCTION,4020,1.8,INSIDE WATER,UN-PROTECTED WELL,214,0.1,9
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,TOTAL,UNDER CONSTRUCTION,4020,1.8,INSIDE WATER,OTHERS,1542,0.69,26
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,TOTAL,UNDER CONSTRUCTION,4020,1.8,OUTSIDE WATER,TAP,5100,2.29,96
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,TOTAL,UNDER CONSTRUCTION,4020,1.8,OUTSIDE WATER,ELECTRIC/HAND PUMP,16672,7.47,253
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,TOTAL,UNDER CONSTRUCTION,4020,1.8,OUTSIDE WATER,PROTECTED WELL,44,0.02,1
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,TOTAL,UNDER CONSTRUCTION,4020,1.8,OUTSIDE WATER,UN-PROTECTED WELL,25,0.01,2
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,TOTAL,UNDER CONSTRUCTION,4020,1.8,OUTSIDE WATER,SPRING,7,0,0
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,TOTAL,UNDER CONSTRUCTION,4020,1.8,OUTSIDE WATER,CANAL/RIVER/POND,836,0.37,44
