province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up,area_acre
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,NA,NA,NA,YES,MANDI BAHAUDDIN DISTRICT,NA,1267681,616004,651572,105,65.89,72.43,59.93,38.1,187824,166414,14,74688,67529,14,11199,15902,2,1264512,3169,949535,722392,107174,271587,601459,654452
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MALAKWAL TEHSIL,NA,NA,YES,MALAKWAL TEHSIL,NA,328748,160746,167980,22,63.22,70.95,56.02,45.45,47433,39685,4,19053,15283,2,2913,3575,1,327724,1024,246774,187253,27709,73035,155525,183253
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MALAKWAL TEHSIL,BOSAL QH,NA,YES,BOSAL QH,NA,104223,50903,53312,8,61.84,69.11,55.12,12.5,14596,12411,1,5714,4984,0,916,1078,0,104173,50,78007,59055,8571,20528,47766,43014
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MALAKWAL TEHSIL,BOSAL QH,BOSAL (SHUMALI & JANUBI) PC,YES,BOSAL (SHUMALI & JANUBI) PC,NA,22196,10902,11293,1,55.03,63.65,46.86,0,2868,2373,0,1309,888,0,219,194,0,22189,7,16774,12855,2008,4346,10044,11957
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MALAKWAL TEHSIL,BOSAL QH,BOSAL (SHUMALI & JANUBI) PC,NO,BOSAL(SHUMALI & JANUBI),0000383,22196,10902,11293,1,55.03,63.65,46.86,0,2868,2373,0,1309,888,0,219,194,0,22189,7,16774,12855,2008,4346,10044,11957
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MALAKWAL TEHSIL,BOSAL QH,BUKAN PC,YES,BUKAN PC,NA,9101,4408,4693,0,70.88,79.05,63.39,0,1545,1244,0,553,553,0,74,113,0,9101,0,6799,5081,685,2391,4071,2967
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MALAKWAL TEHSIL,BOSAL QH,BUKAN PC,NO,BUKAN,0000026,6498,3148,3350,0,70.08,78.4,62.41,0,1071,906,0,389,344,0,62,57,0,6498,0,4826,3641,441,1737,2672,2280
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MALAKWAL TEHSIL,BOSAL QH,BUKAN PC,NO,CHAK NO 033,0000033,2603,1260,1343,0,72.83,80.66,65.77,0,474,338,0,164,209,0,12,56,0,2603,0,1973,1440,244,654,1399,687
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MALAKWAL TEHSIL,BOSAL QH,GOHAR PC,YES,GOHAR PC,NA,10136,4919,5215,2,63.88,69.13,59.19,0,1453,1367,0,484,465,0,45,71,0,10126,10,7678,5845,1002,2456,4766,4748
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MALAKWAL TEHSIL,BOSAL QH,GOHAR PC,NO,CHAK NO 016,0000016,2704,1280,1424,0,71.72,77.95,66.49,0,401,355,0,119,143,0,16,24,0,2695,9,2026,1513,259,662,1230,929
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MALAKWAL TEHSIL,BOSAL QH,GOHAR PC,NO,CHAK NO 017,0000017,643,340,302,1,50.42,52.63,48.23,0,94,72,0,21,20,0,1,4,0,643,0,474,359,48,197,272,977
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MALAKWAL TEHSIL,BOSAL QH,GOHAR PC,NO,GOHAR,0000022,4726,2274,2451,1,59.45,64.1,55.33,0,660,678,0,238,221,0,20,24,0,4725,1,3605,2768,489,983,2218,1730
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MALAKWAL TEHSIL,BOSAL QH,GOHAR PC,NO,GOHARI,0000023,2063,1025,1038,0,68.02,75,61.43,0,298,262,0,106,81,0,8,19,0,2063,0,1573,1205,206,614,1046,1112
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MALAKWAL TEHSIL,BOSAL QH,GOJRA PC,YES,GOJRA PC,NA,13971,6813,7157,1,64.51,72,57.59,0,2121,1697,0,679,683,0,117,153,0,13965,6,10256,7631,855,3772,6387,3543
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MALAKWAL TEHSIL,BOSAL QH,GOJRA PC,NO,GOJRA,0000385,13971,6813,7157,1,64.51,72,57.59,0,2121,1697,0,679,683,0,117,153,0,13965,6,10256,7631,855,3772,6387,3543
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MALAKWAL TEHSIL,BOSAL QH,KHAI PC,YES,KHAI PC,NA,9686,4630,5055,1,66.14,73.33,59.75,0,1326,1230,0,519,486,0,106,139,0,9677,9,7082,5363,780,1066,4203,3545
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MALAKWAL TEHSIL,BOSAL QH,KHAI PC,NO,CHAK NO 032,0000032,1037,490,547,0,75.03,80.87,70.1,0,160,160,0,62,57,0,15,28,0,1037,0,753,581,79,93,459,383
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MALAKWAL TEHSIL,BOSAL QH,KHAI PC,NO,CHAK NO 042,0000042,1678,804,874,0,64.25,71.48,57.92,0,217,182,0,67,91,0,3,6,0,1678,0,1172,860,122,125,612,437
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MALAKWAL TEHSIL,BOSAL QH,KHAI PC,NO,KHAI,0000027,6971,3336,3634,1,65.27,72.68,58.61,0,949,888,0,390,338,0,88,105,0,6962,9,5157,3922,579,848,3132,2725
