province_name,district_code,district_name,area_name,area_type,gender,group_all_ages,group_under_01,group_under_05,group_under_10,group_under_16,group_05_24,group_15_24,group_15_29,group_15_49,group_15_64,group_18_60,group_18_and_up,group_60_and_up,group_65_and_up
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,TOTAL,ALL SEXES,1594039,36372,196009,396535,611497,692754,311745,434189,775934,930485,794188,913173,128954,86536
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,TOTAL,MALE,775788,18511,99810,202907,313087,342707,146690,198338,352828,434186,364958,428378,68831,45775
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,TOTAL,FEMALE,818056,17861,96199,193628,298409,350000,165008,235775,422957,496123,429063,484606,60097,40742
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,TOTAL,TRANSGENDER,195,0,0,0,1,47,47,76,149,176,167,189,26,19
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,RURAL,ALL SEXES,1267681,28895,157080,318146,490165,552110,246603,341611,608462,732133,623440,722392,107174,72961
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,RURAL,MALE,616004,14731,80003,162894,250980,272579,115339,154859,274765,339982,284948,337881,57368,38779
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,RURAL,FEMALE,651572,14164,77077,155252,239184,279508,131241,186717,333628,392063,338411,384411,49784,34165
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,RURAL,TRANSGENDER,105,0,0,0,1,23,23,35,69,88,81,100,22,17
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,URBAN,ALL SEXES,326358,7477,38929,78389,121332,140644,65142,92578,167472,198352,170748,190781,21780,13575
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,URBAN,MALE,159784,3780,19807,40013,62107,70128,31351,43479,78063,94204,80010,90497,11463,6996
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,URBAN,FEMALE,166484,3697,19122,38376,59225,70492,33767,49058,89329,104060,90652,100195,10313,6577
PUNJAB,050,MANDI BAHAUDDIN DISTRICT,MANDI BAHAUDDIN DISTRICT,URBAN,TRANSGENDER,90,0,0,0,0,24,24,41,80,88,86,89,4,2
