province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,utility,source,total_by_source,percent_by_source,count
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,OWNED,586829,66.62,INSIDE WATER,TOTAL INSIDE,747377,84.84,491732
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,OWNED,586829,66.62,INSIDE WATER,TAP,369916,41.99,209809
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,OWNED,586829,66.62,INSIDE WATER,ELECTRIC/HAND PUMP,258609,29.36,192658
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,OWNED,586829,66.62,INSIDE WATER,PROTECTED WELL,49912,5.67,40546
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,OWNED,586829,66.62,INSIDE WATER,UN-PROTECTED WELL,7704,0.87,6280
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,OWNED,586829,66.62,INSIDE WATER,OTHERS,61236,6.95,42439
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,OWNED,586829,66.62,OUTSIDE WATER,TOTAL OUTSIDE,133519,15.16,95097
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,OWNED,586829,66.62,OUTSIDE WATER,TAP,26458,3,15659
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,OWNED,586829,66.62,OUTSIDE WATER,ELECTRIC/HAND PUMP,28343,3.22,19967
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,OWNED,586829,66.62,OUTSIDE WATER,PROTECTED WELL,18797,2.13,16423
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,OWNED,586829,66.62,OUTSIDE WATER,UN-PROTECTED WELL,5660,0.64,4979
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,OWNED,586829,66.62,OUTSIDE WATER,SPRING,13831,1.57,12869
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,OWNED,586829,66.62,OUTSIDE WATER,CANAL/RIVER/POND,284,0.03,151
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,OWNED,586829,66.62,OUTSIDE WATER,OTHERS,40146,4.56,25049
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,OWNED,586829,66.62,COOKING FUEL,WOOD,246519,27.99,15659
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,OWNED,586829,66.62,COOKING FUEL,GAS,604483,68.62,19967
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,OWNED,586829,66.62,COOKING FUEL,KEROSENE OIL,915,0.1,16423
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,OWNED,586829,66.62,COOKING FUEL,OTHERS,28979,3.29,4979
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,OWNED,586829,66.62,LIGHTING SOURCE,ELECTRICITY,246519,27.99,220185
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,OWNED,586829,66.62,LIGHTING SOURCE,KEROSENE OIL,604483,68.62,347190
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,OWNED,586829,66.62,LIGHTING SOURCE,GAS LAMP,915,0.1,518
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,OWNED,586829,66.62,LIGHTING SOURCE,OTHERS,28979,3.29,18936
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,RENTED,255514,29.01,INSIDE WATER,TOTAL INSIDE,747377,84.84,225602
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,RENTED,255514,29.01,INSIDE WATER,TAP,369916,41.99,142671
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,RENTED,255514,29.01,INSIDE WATER,ELECTRIC/HAND PUMP,258609,29.36,58409
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,RENTED,255514,29.01,INSIDE WATER,PROTECTED WELL,49912,5.67,7775
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,RENTED,255514,29.01,INSIDE WATER,UN-PROTECTED WELL,7704,0.87,1024
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,RENTED,255514,29.01,INSIDE WATER,OTHERS,61236,6.95,15723
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,RENTED,255514,29.01,OUTSIDE WATER,TOTAL OUTSIDE,133519,15.16,29912
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,RENTED,255514,29.01,OUTSIDE WATER,TAP,26458,3,9166
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,RENTED,255514,29.01,OUTSIDE WATER,ELECTRIC/HAND PUMP,28343,3.22,6115
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,RENTED,255514,29.01,OUTSIDE WATER,PROTECTED WELL,18797,2.13,1201
