province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,housing_component,housing_material,total_by_material,percent_by_material,count
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,UNDER CONSTRUCTION,10271,1.75,WALL,BAKED BRICKS/BLOCKS/STONES,558994,95.26,9388
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,UNDER CONSTRUCTION,10271,1.75,WALL,UNBAKED BRICKS/MUD,18957,3.23,557
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,UNDER CONSTRUCTION,10271,1.75,WALL,WOOD/BAMBOO,1768,0.3,71
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,UNDER CONSTRUCTION,10271,1.75,WALL,OTHERS,7110,1.21,255
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,UNDER CONSTRUCTION,10271,1.75,ROOF,RCC/RBC,377757,64.37,7036
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,UNDER CONSTRUCTION,10271,1.75,ROOF,CEMENT/IRON SHEETS,95589,16.29,1691
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,UNDER CONSTRUCTION,10271,1.75,ROOF,GARDER/T.IRON,88194,15.03,981
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,UNDER CONSTRUCTION,10271,1.75,ROOF,WOOD/BAMBOO,15816,2.7,269
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,UNDER CONSTRUCTION,10271,1.75,ROOF,OTHERS,9473,1.61,294
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,LESS THAN 5 YEARS,51541,8.78,WALL,BAKED BRICKS/BLOCKS/STONES,558994,95.26,49068
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,LESS THAN 5 YEARS,51541,8.78,WALL,UNBAKED BRICKS/MUD,18957,3.23,1462
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,LESS THAN 5 YEARS,51541,8.78,WALL,WOOD/BAMBOO,1768,0.3,236
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,LESS THAN 5 YEARS,51541,8.78,WALL,OTHERS,7110,1.21,775
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,LESS THAN 5 YEARS,51541,8.78,ROOF,RCC/RBC,377757,64.37,37401
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,LESS THAN 5 YEARS,51541,8.78,ROOF,CEMENT/IRON SHEETS,95589,16.29,9122
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,LESS THAN 5 YEARS,51541,8.78,ROOF,GARDER/T.IRON,88194,15.03,3208
