province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,utility,source,total_by_source,percent_by_source,count
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,TOTAL,UNDER CONSTRUCTION,8324,2.85,INSIDE WATER,TAP,206377,70.66,6833
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,TOTAL,UNDER CONSTRUCTION,8324,2.85,INSIDE WATER,ELECTRIC/HAND PUMP,55571,19.03,855
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,TOTAL,UNDER CONSTRUCTION,8324,2.85,INSIDE WATER,PROTECTED WELL,4083,1.4,79
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,TOTAL,UNDER CONSTRUCTION,8324,2.85,INSIDE WATER,UN-PROTECTED WELL,750,0.26,34
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,TOTAL,UNDER CONSTRUCTION,8324,2.85,INSIDE WATER,OTHERS,13588,4.65,218
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,TOTAL,UNDER CONSTRUCTION,8324,2.85,OUTSIDE WATER,TAP,2264,0.78,59
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,TOTAL,UNDER CONSTRUCTION,8324,2.85,OUTSIDE WATER,ELECTRIC/HAND PUMP,2036,0.7,16
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,TOTAL,UNDER CONSTRUCTION,8324,2.85,OUTSIDE WATER,PROTECTED WELL,126,0.04,5
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,TOTAL,UNDER CONSTRUCTION,8324,2.85,OUTSIDE WATER,UN-PROTECTED WELL,71,0.02,3
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,TOTAL,UNDER CONSTRUCTION,8324,2.85,OUTSIDE WATER,SPRING,170,0.06,1
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,TOTAL,UNDER CONSTRUCTION,8324,2.85,OUTSIDE WATER,CANAL/RIVER/POND,126,0.04,8
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,TOTAL,UNDER CONSTRUCTION,8324,2.85,OUTSIDE WATER,OTHERS,6900,2.36,213
