province_name,district_code,district_name,area_name,area_type,gender,group_all_ages,group_00_04,age_below_1,age_01,age_02,age_03,age_04,group_05_09,age_05,age_06,age_07,age_08,age_09,group_10_14,age_10,age_11,age_12,age_13,age_14,group_15_19,age_15,age_16,age_17,age_18,age_19,group_20_24,age_20,age_21,age_22,age_23,age_24,group_25_29,age_25,age_26,age_27,age_28,age_29,group_30_34,age_30,age_31,age_32,age_33,age_34,group_35_39,age_35,age_36,age_37,age_38,age_39,group_40_44,age_40,age_41,age_42,age_43,age_44,group_45_49,age_45,age_46,age_47,age_48,age_49,group_50_54,age_50,age_51,age_52,age_53,age_54,group_55_59,age_55,age_56,age_57,age_58,age_59,group_60_64,age_60,age_61,age_62,age_63,age_64,group_65_69,age_65,age_66,age_67,age_68,age_69,group_70_74,age_70,age_71,age_72,age_73,age_74,group_75_and_up
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,TOTAL,ALL SEXES,2875315,323085,60377,62334,64746,71052,64576,334017,67611,64664,70209,62121,69412,290726,57494,66117,55509,58720,52886,284254,55487,55596,59771,53780,59620,278200,52829,60767,54657,55320,54627,254165,48550,53546,52313,49400,50356,228573,46169,48442,46171,44979,42812,191394,37498,39703,36910,39797,37486,160773,34863,33595,31596,32165,28554,125407,24541,25694,23608,25838,25726,117985,24040,24116,24150,23697,21982,90381,18629,19244,17083,18219,17206,76590,14194,15948,16374,16101,13973,49147,10767,10286,9223,9889,8982,33263,6778,7250,6929,6625,5681,37355
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,TOTAL,MALE,1506788,165281,30906,32032,33027,36309,33007,172472,34682,33389,36271,32408,35722,153486,30123,34665,29312,30909,28477,151983,29418,29407,32396,29276,31486,147595,28747,32123,28859,29136,28730,131750,25800,27639,26946,25277,26088,118653,23726,25082,24295,23098,22452,100438,19669,20695,19812,20522,19740,85122,18555,18045,16954,16578,14990,66935,13154,13733,13400,13336,13312,61386,12427,12752,12727,12161,11319,48428,10129,10175,9587,9479,9058,40774,7462,8510,8842,8511,7449,26603,5806,5647,5238,5258,4654,17664,3593,3915,3715,3497,2944,18218
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,TOTAL,FEMALE,1368002,157804,29471,30302,31719,34743,31569,161545,32929,31275,33938,29713,33690,137240,27371,31452,26197,27811,24409,132231,26061,26184,27366,24491,28129,130525,24064,28629,25777,26173,25882,122338,22730,25887,25356,24109,24256,109860,22417,23356,21869,21871,20347,90904,17806,18998,17094,19266,17740,75596,16285,15545,14632,15583,13551,58437,11370,11957,10202,12498,12410,56561,11598,11355,11416,11534,10658,41930,8489,9068,7490,8737,8146,35790,6725,7434,7522,7588,6521,22531,4956,4636,3984,4627,4328,15591,3182,3334,3211,3128,2736,19119
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,TOTAL,TRANSGENDER,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,8,5,9,13,5,80,18,15,21,11,15,77,20,20,11,14,12,60,26,4,7,10,13,52,23,10,4,9,6,55,23,5,10,4,13,35,17,4,6,4,4,38,15,9,7,2,5,23,11,1,6,3,2,26,7,4,10,2,3,13,5,3,1,4,0,8,3,1,3,0,1,18
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,RURAL,ALL SEXES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,RURAL,MALE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,RURAL,FEMALE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,RURAL,TRANSGENDER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,URBAN,ALL SEXES,1506788,165281,60377,62334,64746,71052,64576,172472,67611,64664,70209,62121,69412,153486,57494,66117,55509,58720,52886,151983,55487,55596,59771,53780,59620,147595,52829,60767,54657,55320,54627,131750,48550,53546,52313,49400,50356,118653,46169,48442,46171,44979,42812,100438,37498,39703,36910,39797,37486,85122,34863,33595,31596,32165,28554,66935,24541,25694,23608,25838,25726,61386,24040,24116,24150,23697,21982,90381,18629,19244,17083,18219,17206,76590,14194,15948,16374,16101,13973,49147,10767,10286,9223,9889,8982,33263,6778,7250,6929,6625,5681,37355
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,URBAN,MALE,1368002,157804,30906,32032,33027,36309,33007,161545,34682,33389,36271,32408,35722,137240,30123,34665,29312,30909,28477,132231,29418,29407,32396,29276,31486,130525,28747,32123,28859,29136,28730,122338,25800,27639,26946,25277,26088,109860,23726,25082,24295,23098,22452,90904,19669,20695,19812,20522,19740,75596,18555,18045,16954,16578,14990,58437,13154,13733,13400,13336,13312,56561,12427,12752,12727,12161,11319,48428,10129,10175,9587,9479,9058,40774,7462,8510,8842,8511,7449,26603,5806,5647,5238,5258,4654,17664,3593,3915,3715,3497,2944,18218
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,URBAN,FEMALE,525,0,29471,30302,31719,34743,31569,0,32929,31275,33938,29713,33690,0,27371,31452,26197,27811,24409,40,26061,26184,27366,24491,28129,80,24064,28629,25777,26173,25882,77,22730,25887,25356,24109,24256,60,22417,23356,21869,21871,20347,52,17806,18998,17094,19266,17740,55,16285,15545,14632,15583,13551,35,11370,11957,10202,12498,12410,38,11598,11355,11416,11534,10658,41930,8489,9068,7490,8737,8146,35790,6725,7434,7522,7588,6521,22531,4956,4636,3984,4627,4328,15591,3182,3334,3211,3128,2736,19119
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,URBAN,TRANSGENDER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,9,13,5,0,18,15,21,11,15,0,20,20,11,14,12,0,26,4,7,10,13,0,23,10,4,9,6,0,23,5,10,4,13,0,17,4,6,4,4,0,15,9,7,2,5,23,11,1,6,3,2,26,7,4,10,2,3,13,5,3,1,4,0,8,3,1,3,0,1,18
SINDH,093,KARACHI EAST DISTRICT,FEROZABAD SUB-DIVISION,TOTAL,ALL SEXES,761631,80342,15910,16006,15699,17246,15481,81717,16448,15944,17203,14903,17219,74769,14185,17289,14106,15465,13724,75055,14411,14627,16356,13640,16021,75328,13529,16542,14644,15338,15275,70053,12853,15025,14523,13612,14040,64452,12521,13649,13166,12686,12430,53632,10122,11294,10487,11162,10567,44608,9370,9476,8816,8842,8104,34704,6488,7255,6620,7102,7239,32268,6461,6767,6576,6591,5873,24004,5031,5184,4522,4823,4444,19731,3548,4156,4242,4210,3575,12589,2730,2591,2319,2544,2405,8610,1758,1885,1798,1730,1439,9769
SINDH,093,KARACHI EAST DISTRICT,FEROZABAD SUB-DIVISION,TOTAL,MALE,401237,41033,8159,8188,7987,8808,7891,42077,8522,8136,8759,7821,8839,39145,7405,9002,7446,7985,7307,40063,7526,7755,8824,7531,8427,40075,7509,8775,7743,8054,7994,36542,6986,7730,7547,6989,7290,33834,6591,7050,6974,6626,6593,28511,5371,5997,5683,5856,5604,23995,5113,5213,4786,4594,4289,18897,3562,4001,3841,3735,3758,17222,3498,3654,3562,3430,3078,13188,2772,2841,2606,2580,2389,10669,1909,2283,2322,2264,1891,6798,1437,1434,1297,1357,1273,4494,939,994,972,882,707,4694
SINDH,093,KARACHI EAST DISTRICT,FEROZABAD SUB-DIVISION,TOTAL,FEMALE,360249,39309,7751,7818,7712,8438,7590,39640,7926,7808,8444,7082,8380,35624,6780,8287,6660,7480,6417,34984,6884,6870,7531,6106,7593,35226,6016,7759,6890,7283,7278,33490,5864,7287,6974,6618,6747,30597,5923,6598,6188,6055,5833,25105,4746,5294,4800,5302,4963,20601,4249,4263,4027,4248,3814,15796,2918,3253,2778,3367,3480,15037,2959,3111,3013,3161,2793,10809,2255,2343,1915,2242,2054,9060,1638,1873,1919,1946,1684,5789,1292,1157,1022,1186,1132,4111,816,891,825,848,731,5071
SINDH,093,KARACHI EAST DISTRICT,FEROZABAD SUB-DIVISION,TOTAL,TRANSGENDER,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2,1,3,1,27,4,8,11,1,3,21,3,8,2,5,3,21,7,1,4,5,4,16,5,3,4,4,0,12,8,0,3,0,1,11,8,1,1,0,1,9,4,2,1,0,2,7,4,0,1,1,1,2,1,0,1,0,0,2,1,0,0,1,0,5,3,0,1,0,1,4
SINDH,093,KARACHI EAST DISTRICT,FEROZABAD SUB-DIVISION,RURAL,ALL SEXES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SINDH,093,KARACHI EAST DISTRICT,FEROZABAD SUB-DIVISION,RURAL,MALE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SINDH,093,KARACHI EAST DISTRICT,FEROZABAD SUB-DIVISION,RURAL,FEMALE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SINDH,093,KARACHI EAST DISTRICT,FEROZABAD SUB-DIVISION,RURAL,TRANSGENDER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SINDH,093,KARACHI EAST DISTRICT,FEROZABAD SUB-DIVISION,URBAN,ALL SEXES,761631,80342,15910,16006,15699,17246,15481,81717,16448,15944,17203,14903,17219,74769,14185,17289,14106,15465,13724,75055,14411,14627,16356,13640,16021,75328,13529,16542,14644,15338,15275,70053,12853,15025,14523,13612,14040,64452,12521,13649,13166,12686,12430,53632,10122,11294,10487,11162,10567,44608,9370,9476,8816,8842,8104,34704,6488,7255,6620,7102,7239,32268,6461,6767,6576,6591,5873,24004,5031,5184,4522,4823,4444,19731,3548,4156,4242,4210,3575,12589,2730,2591,2319,2544,2405,8610,1758,1885,1798,1730,1439,9769
