province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,housing_component,housing_material,total_by_material,percent_by_material,count
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,3105,1.31,WALL,BAKED BRICKS/BLOCKS/STONES,215940,90.78,2726
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,3105,1.31,WALL,UNBAKED BRICKS/MUD,17795,7.48,243
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,3105,1.31,WALL,WOOD/BAMBOO,1505,0.63,56
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,3105,1.31,WALL,OTHERS,2631,1.11,80
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,3105,1.31,ROOF,RCC/RBC,53848,22.64,1156
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,3105,1.31,ROOF,CEMENT/IRON SHEETS,17276,7.26,260
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,3105,1.31,ROOF,GARDER/T.IRON,138161,58.08,1460
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,3105,1.31,ROOF,WOOD/BAMBOO,25433,10.69,156
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,3105,1.31,ROOF,OTHERS,3153,1.33,73
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,LESS THAN 5 YEARS,18842,7.92,WALL,BAKED BRICKS/BLOCKS/STONES,215940,90.78,17396
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,LESS THAN 5 YEARS,18842,7.92,WALL,UNBAKED BRICKS/MUD,17795,7.48,981
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,LESS THAN 5 YEARS,18842,7.92,WALL,WOOD/BAMBOO,1505,0.63,183
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,LESS THAN 5 YEARS,18842,7.92,WALL,OTHERS,2631,1.11,282
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,LESS THAN 5 YEARS,18842,7.92,ROOF,RCC/RBC,53848,22.64,8582
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,LESS THAN 5 YEARS,18842,7.92,ROOF,CEMENT/IRON SHEETS,17276,7.26,2497
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,LESS THAN 5 YEARS,18842,7.92,ROOF,GARDER/T.IRON,138161,58.08,6830
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,LESS THAN 5 YEARS,18842,7.92,ROOF,WOOD/BAMBOO,25433,10.69,601
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,LESS THAN 5 YEARS,18842,7.92,ROOF,OTHERS,3153,1.33,332
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,5-10 YEARS,51707,21.74,WALL,BAKED BRICKS/BLOCKS/STONES,215940,90.78,47580
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,5-10 YEARS,51707,21.74,WALL,UNBAKED BRICKS/MUD,17795,7.48,3228
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,5-10 YEARS,51707,21.74,WALL,WOOD/BAMBOO,1505,0.63,378
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,5-10 YEARS,51707,21.74,WALL,OTHERS,2631,1.11,521
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,5-10 YEARS,51707,21.74,ROOF,RCC/RBC,53848,22.64,15195
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,5-10 YEARS,51707,21.74,ROOF,CEMENT/IRON SHEETS,17276,7.26,4748
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,5-10 YEARS,51707,21.74,ROOF,GARDER/T.IRON,138161,58.08,28676
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,5-10 YEARS,51707,21.74,ROOF,WOOD/BAMBOO,25433,10.69,2465
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,5-10 YEARS,51707,21.74,ROOF,OTHERS,3153,1.33,623
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,11-50 YEARS,155887,65.53,WALL,BAKED BRICKS/BLOCKS/STONES,215940,90.78,141804
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,11-50 YEARS,155887,65.53,WALL,UNBAKED BRICKS/MUD,17795,7.48,11690
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,11-50 YEARS,155887,65.53,WALL,WOOD/BAMBOO,1505,0.63,783
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,11-50 YEARS,155887,65.53,WALL,OTHERS,2631,1.11,1610
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,11-50 YEARS,155887,65.53,ROOF,RCC/RBC,53848,22.64,28199
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,11-50 YEARS,155887,65.53,ROOF,CEMENT/IRON SHEETS,17276,7.26,9470
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,11-50 YEARS,155887,65.53,ROOF,GARDER/T.IRON,138161,58.08,96988
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,11-50 YEARS,155887,65.53,ROOF,WOOD/BAMBOO,25433,10.69,19267
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,11-50 YEARS,155887,65.53,ROOF,OTHERS,3153,1.33,1963
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,OVER 50 YEARS,8330,3.5,WALL,BAKED BRICKS/BLOCKS/STONES,215940,90.78,6434
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,OVER 50 YEARS,8330,3.5,WALL,UNBAKED BRICKS/MUD,17795,7.48,1653
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,OVER 50 YEARS,8330,3.5,WALL,WOOD/BAMBOO,1505,0.63,105
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,OVER 50 YEARS,8330,3.5,WALL,OTHERS,2631,1.11,138
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,OVER 50 YEARS,8330,3.5,ROOF,RCC/RBC,53848,22.64,716
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,OVER 50 YEARS,8330,3.5,ROOF,CEMENT/IRON SHEETS,17276,7.26,301
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,OVER 50 YEARS,8330,3.5,ROOF,GARDER/T.IRON,138161,58.08,4207
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,OVER 50 YEARS,8330,3.5,ROOF,WOOD/BAMBOO,25433,10.69,2944
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,OVER 50 YEARS,8330,3.5,ROOF,OTHERS,3153,1.33,162
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,RURAL,UNDER CONSTRUCTION,2465,1.22,WALL,BAKED BRICKS/BLOCKS/STONES,181282,90.08,2165
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,RURAL,UNDER CONSTRUCTION,2465,1.22,WALL,UNBAKED BRICKS/MUD,16437,8.17,178
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,RURAL,UNDER CONSTRUCTION,2465,1.22,WALL,WOOD/BAMBOO,1347,0.67,56
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,RURAL,UNDER CONSTRUCTION,2465,1.22,WALL,OTHERS,2169,1.08,66
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,RURAL,UNDER CONSTRUCTION,2465,1.22,ROOF,RCC/RBC,32762,16.28,749
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,RURAL,UNDER CONSTRUCTION,2465,1.22,ROOF,CEMENT/IRON SHEETS,15426,7.67,200
