province_name,district_code,district_name,area_name,area_type,ownership_status,number_of_rooms,total_housing_units_by_ownership,percent_of_total_units_by_ownership,total_housing_units_by_size,percent_of_total_units_by_size,count
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,OWNED,1,237871,89.77,25421,9.59,19801
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,RENTED,1,16628,6.28,25421,9.59,2598
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,RENT FREE,1,10469,3.95,25421,9.59,3022
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,OWNED,2,237871,89.77,78000,29.44,67614
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,RENTED,2,16628,6.28,78000,29.44,6781
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,RENT FREE,2,10469,3.95,78000,29.44,3605
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,OWNED,3,237871,89.77,74632,28.17,67840
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,RENTED,3,16628,6.28,74632,28.17,4795
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,RENT FREE,3,10469,3.95,74632,28.17,1997
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,OWNED,4,237871,89.77,46005,17.36,43404
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,RENTED,4,16628,6.28,46005,17.36,1589
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,RENT FREE,4,10469,3.95,46005,17.36,1012
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,OWNED,5,237871,89.77,19562,7.38,18692
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,RENTED,5,16628,6.28,19562,7.38,480
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,RENT FREE,5,10469,3.95,19562,7.38,390
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,OWNED,6,237871,89.77,10731,4.05,10331
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,RENTED,6,16628,6.28,10731,4.05,197
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,RENT FREE,6,10469,3.95,10731,4.05,203
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,OWNED,7,237871,89.77,4559,1.72,4356
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,RENTED,7,16628,6.28,4559,1.72,97
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,RENT FREE,7,10469,3.95,4559,1.72,106
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,OWNED,8,237871,89.77,2848,1.07,2735
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,RENTED,8,16628,6.28,2848,1.07,37
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,RENT FREE,8,10469,3.95,2848,1.07,76
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,OWNED,9,237871,89.77,3210,1.21,3098
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,RENTED,9,16628,6.28,3210,1.21,54
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,RENT FREE,9,10469,3.95,3210,1.21,58
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,RURAL,OWNED,1,201235,92.85,19862,9.16,16457
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,RURAL,RENTED,1,7118,3.28,19862,9.16,1156
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,RURAL,RENT FREE,1,8375,3.86,19862,9.16,2249
