province_name,district_code,district_name,area_name,area_type,gender,group_all_ages,group_under_01,group_under_05,group_under_10,group_under_16,group_05_24,group_15_24,group_15_29,group_15_49,group_15_64,group_18_60,group_18_and_up,group_60_and_up,group_65_and_up
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,ALL SEXES,1495463,31054,165863,330083,509497,592665,278617,397046,748387,916367,783839,922843,147801,99185
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,MALE,723178,15851,84815,168648,261803,298229,136634,187350,344893,427465,359716,428889,73638,49303
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,FEMALE,772166,15203,81048,161435,247692,294413,141960,209661,403406,488798,424028,493842,74143,49867
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,TOTAL,TRANSGENDER,119,0,0,0,2,23,23,35,88,104,95,112,20,15
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,RURAL,ALL SEXES,1211855,25352,134501,266520,411046,476615,223583,318644,600967,739522,632565,750657,125268,84800
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,RURAL,MALE,581883,12971,68925,136301,210944,238383,108290,148475,273355,340907,287085,345501,62034,41958
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,RURAL,FEMALE,629904,12381,65576,130219,200101,238218,115279,170150,327565,398558,345428,405091,63219,42831
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,RURAL,TRANSGENDER,68,0,0,0,1,14,14,19,47,57,52,65,15,11
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,URBAN,ALL SEXES,283608,5702,31362,63563,98451,116050,55034,78402,147420,176845,151274,172186,22533,14385
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,URBAN,MALE,141295,2880,15890,32347,50859,59846,28344,38875,71538,86558,72631,83388,11604,7345
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,URBAN,FEMALE,142262,2822,15472,31216,47591,56195,26681,39511,75841,90240,78600,88751,10924,7036
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL DISTRICT,URBAN,TRANSGENDER,51,0,0,0,1,9,9,16,41,47,43,47,5,4
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL TEHSIL,TOTAL,ALL SEXES,656527,13605,72221,144106,223312,260051,121931,173641,328466,403138,344818,405819,65138,43048
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL TEHSIL,TOTAL,MALE,315097,6970,37099,73744,114756,130509,59583,81119,149048,185526,155619,186298,32766,21546
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL TEHSIL,TOTAL,FEMALE,341357,6635,35122,70362,108555,129527,62333,92499,179364,217548,189139,219451,32359,21493
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL TEHSIL,TOTAL,TRANSGENDER,73,0,0,0,1,15,15,23,54,64,60,70,13,9
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL TEHSIL,RURAL,ALL SEXES,518313,10777,56444,112244,174356,203088,95389,135529,256759,317518,270857,322434,54893,36652
PUNJAB,040,CHAKWAL DISTRICT,CHAKWAL TEHSIL,RURAL,MALE,246589,5562,29040,57523,89674,101516,46124,62487,114601,143939,120247,145956,27383,18218
