province_name,district_code,district_name,area_name,area_type,construction_age,roof_material,total_by_roof_material,percent_by_roof_material,wall_material,total_by_wall_material,percent_by_wall_material,count
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,1522,4.13,BAKED BRICKS/BLOCKS/STONES,797,2.16,135
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,1522,4.13,UNBAKED BRICKS/MUD,116,0.31,0
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,1522,4.13,WOOD/BAMBOO,96,0.26,0
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,1522,4.13,OTHERS,37,0.1,0
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,1522,4.13,BAKED BRICKS/BLOCKS/STONES,2300,6.24,178
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,1522,4.13,UNBAKED BRICKS/MUD,526,1.43,0
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,1522,4.13,WOOD/BAMBOO,983,2.67,0
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,1522,4.13,OTHERS,68,0.18,0
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,1522,4.13,BAKED BRICKS/BLOCKS/STONES,7347,19.93,590
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,1522,4.13,UNBAKED BRICKS/MUD,2555,6.93,0
