province_name,district_code,district_name,area_name,area_type,construction_duration,number_of_rooms,total_housing_units_by_duration,percent_of_total_units_by_duration,total_housing_units_by_size,percent_of_total_units_by_size,count
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,LESS THAN 5 YEARS,4,3877,10.52,2188,5.93,202
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,5-10 YEARS,4,12694,34.43,2188,5.93,743
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,11-50 YEARS,4,17242,46.77,2188,5.93,969
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,OVER 50 YEARS,4,2009,5.45,2188,5.93,204
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,UNDER CONSTRUCTION,5,1046,2.84,801,2.17,40
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,LESS THAN 5 YEARS,5,3877,10.52,801,2.17,74
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,5-10 YEARS,5,12694,34.43,801,2.17,267
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,11-50 YEARS,5,17242,46.77,801,2.17,354
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,OVER 50 YEARS,5,2009,5.45,801,2.17,66
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,UNDER CONSTRUCTION,6,1046,2.84,403,1.09,10
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,LESS THAN 5 YEARS,6,3877,10.52,403,1.09,34
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,5-10 YEARS,6,12694,34.43,403,1.09,143
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,11-50 YEARS,6,17242,46.77,403,1.09,163
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,OVER 50 YEARS,6,2009,5.45,403,1.09,53
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,UNDER CONSTRUCTION,7,1046,2.84,289,0.78,13
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,LESS THAN 5 YEARS,7,3877,10.52,289,0.78,28
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,5-10 YEARS,7,12694,34.43,289,0.78,90
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,11-50 YEARS,7,17242,46.77,289,0.78,135
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,OVER 50 YEARS,7,2009,5.45,289,0.78,23
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,UNDER CONSTRUCTION,8,1046,2.84,148,0.4,7
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,LESS THAN 5 YEARS,8,3877,10.52,148,0.4,11
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,5-10 YEARS,8,12694,34.43,148,0.4,36
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,11-50 YEARS,8,17242,46.77,148,0.4,76
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,OVER 50 YEARS,8,2009,5.45,148,0.4,18
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,UNDER CONSTRUCTION,9 AND MORE,1046,2.84,226,0.61,7
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,LESS THAN 5 YEARS,9 AND MORE,3877,10.52,226,0.61,22
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,5-10 YEARS,9 AND MORE,12694,34.43,226,0.61,83
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,11-50 YEARS,9 AND MORE,17242,46.77,226,0.61,95
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,OVER 50 YEARS,9 AND MORE,2009,5.45,226,0.61,19
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,UNDER CONSTRUCTION,1,163,0.97,10574,63.1,81
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,LESS THAN 5 YEARS,1,1838,10.97,10574,63.1,1165
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,5-10 YEARS,1,6725,40.13,10574,63.1,4391
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,11-50 YEARS,1,7605,45.38,10574,63.1,4657
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,OVER 50 YEARS,1,426,2.54,10574,63.1,280
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,UNDER CONSTRUCTION,2,163,0.97,4069,24.28,43
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,LESS THAN 5 YEARS,2,1838,10.97,4069,24.28,400
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,5-10 YEARS,2,6725,40.13,4069,24.28,1525
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,11-50 YEARS,2,7605,45.38,4069,24.28,2002
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,OVER 50 YEARS,2,426,2.54,4069,24.28,99
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,UNDER CONSTRUCTION,3,163,0.97,1204,7.19,25
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,LESS THAN 5 YEARS,3,1838,10.97,1204,7.19,165
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,5-10 YEARS,3,6725,40.13,1204,7.19,454
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,11-50 YEARS,3,7605,45.38,1204,7.19,540
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,OVER 50 YEARS,3,426,2.54,1204,7.19,20
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,UNDER CONSTRUCTION,4,163,0.97,517,3.09,8
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,LESS THAN 5 YEARS,4,1838,10.97,517,3.09,56
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,5-10 YEARS,4,6725,40.13,517,3.09,213
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,11-50 YEARS,4,7605,45.38,517,3.09,221
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,OVER 50 YEARS,4,426,2.54,517,3.09,19
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,UNDER CONSTRUCTION,5,163,0.97,182,1.09,3
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,LESS THAN 5 YEARS,5,1838,10.97,182,1.09,24
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,5-10 YEARS,5,6725,40.13,182,1.09,53
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,11-50 YEARS,5,7605,45.38,182,1.09,99
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,OVER 50 YEARS,5,426,2.54,182,1.09,3
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,UNDER CONSTRUCTION,6,163,0.97,70,0.42,2
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,LESS THAN 5 YEARS,6,1838,10.97,70,0.42,8
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,5-10 YEARS,6,6725,40.13,70,0.42,29
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,11-50 YEARS,6,7605,45.38,70,0.42,29
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,OVER 50 YEARS,6,426,2.54,70,0.42,2
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,UNDER CONSTRUCTION,7,163,0.97,68,0.41,1
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,LESS THAN 5 YEARS,7,1838,10.97,68,0.41,8
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,5-10 YEARS,7,6725,40.13,68,0.41,34
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,11-50 YEARS,7,7605,45.38,68,0.41,25
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,OVER 50 YEARS,7,426,2.54,68,0.41,0
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,UNDER CONSTRUCTION,8,163,0.97,24,0.14,0
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,LESS THAN 5 YEARS,8,1838,10.97,24,0.14,3
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,5-10 YEARS,8,6725,40.13,24,0.14,4
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,11-50 YEARS,8,7605,45.38,24,0.14,15
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,OVER 50 YEARS,8,426,2.54,24,0.14,2
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,UNDER CONSTRUCTION,9 AND MORE,163,0.97,49,0.29,0
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,LESS THAN 5 YEARS,9 AND MORE,1838,10.97,49,0.29,9
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,5-10 YEARS,9 AND MORE,6725,40.13,49,0.29,22
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,11-50 YEARS,9 AND MORE,7605,45.38,49,0.29,17
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,OVER 50 YEARS,9 AND MORE,426,2.54,49,0.29,1
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,UNDER CONSTRUCTION,1,883,4.39,6784,33.73,278
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,LESS THAN 5 YEARS,1,2039,10.14,6784,33.73,450
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,5-10 YEARS,1,5969,29.68,6784,33.73,1945
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,11-50 YEARS,1,9637,47.92,6784,33.73,3734
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,OVER 50 YEARS,1,1583,7.87,6784,33.73,377
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,UNDER CONSTRUCTION,2,883,4.39,6637,33,338
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,LESS THAN 5 YEARS,2,2039,10.14,6637,33,810
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,5-10 YEARS,2,5969,29.68,6637,33,1853
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,11-50 YEARS,2,9637,47.92,6637,33,3066
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,OVER 50 YEARS,2,1583,7.87,6637,33,570
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,UNDER CONSTRUCTION,3,883,4.39,3545,17.63,134
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,LESS THAN 5 YEARS,3,2039,10.14,3545,17.63,516
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,5-10 YEARS,3,5969,29.68,3545,17.63,1164
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,11-50 YEARS,3,9637,47.92,3545,17.63,1451
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,OVER 50 YEARS,3,1583,7.87,3545,17.63,280
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,UNDER CONSTRUCTION,4,883,4.39,1671,8.31,62
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,LESS THAN 5 YEARS,4,2039,10.14,1671,8.31,146
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,5-10 YEARS,4,5969,29.68,1671,8.31,530
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,11-50 YEARS,4,9637,47.92,1671,8.31,748
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,OVER 50 YEARS,4,1583,7.87,1671,8.31,185
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,UNDER CONSTRUCTION,5,883,4.39,619,3.08,37
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,LESS THAN 5 YEARS,5,2039,10.14,619,3.08,50
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,5-10 YEARS,5,5969,29.68,619,3.08,214
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,11-50 YEARS,5,9637,47.92,619,3.08,255
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,OVER 50 YEARS,5,1583,7.87,619,3.08,63
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,UNDER CONSTRUCTION,6,883,4.39,333,1.66,8
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,LESS THAN 5 YEARS,6,2039,10.14,333,1.66,26
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,5-10 YEARS,6,5969,29.68,333,1.66,114
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,11-50 YEARS,6,9637,47.92,333,1.66,134
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,OVER 50 YEARS,6,1583,7.87,333,1.66,51
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,UNDER CONSTRUCTION,7,883,4.39,221,1.1,12
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,LESS THAN 5 YEARS,7,2039,10.14,221,1.1,20
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,5-10 YEARS,7,5969,29.68,221,1.1,56
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,11-50 YEARS,7,9637,47.92,221,1.1,110
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,OVER 50 YEARS,7,1583,7.87,221,1.1,23
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,UNDER CONSTRUCTION,8,883,4.39,124,0.62,7
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,LESS THAN 5 YEARS,8,2039,10.14,124,0.62,8
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,5-10 YEARS,8,5969,29.68,124,0.62,32
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,11-50 YEARS,8,9637,47.92,124,0.62,61
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,OVER 50 YEARS,8,1583,7.87,124,0.62,16
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,UNDER CONSTRUCTION,9 AND MORE,883,4.39,177,0.88,7
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,LESS THAN 5 YEARS,9 AND MORE,2039,10.14,177,0.88,13
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,5-10 YEARS,9 AND MORE,5969,29.68,177,0.88,61
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,11-50 YEARS,9 AND MORE,9637,47.92,177,0.88,78
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,OVER 50 YEARS,9 AND MORE,1583,7.87,177,0.88,18
