province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,housing_component,housing_material,total_by_material,percent_by_material,count
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,UNDER CONSTRUCTION,1046,2.84,WALL,BAKED BRICKS/BLOCKS/STONES,21627,58.66,797
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,UNDER CONSTRUCTION,1046,2.84,WALL,UNBAKED BRICKS/MUD,7860,21.32,116
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,UNDER CONSTRUCTION,1046,2.84,WALL,WOOD/BAMBOO,6489,17.6,96
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,UNDER CONSTRUCTION,1046,2.84,WALL,OTHERS,892,2.42,37
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,UNDER CONSTRUCTION,1046,2.84,ROOF,RCC/RBC,1522,4.13,135
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,UNDER CONSTRUCTION,1046,2.84,ROOF,CEMENT/IRON SHEETS,1675,4.54,93
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,UNDER CONSTRUCTION,1046,2.84,ROOF,GARDER/T.IRON,18087,49.06,578
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,UNDER CONSTRUCTION,1046,2.84,ROOF,WOOD/BAMBOO,14890,40.39,202
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,UNDER CONSTRUCTION,1046,2.84,ROOF,OTHERS,694,1.88,38
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,LESS THAN 5 YEARS,3877,10.52,WALL,BAKED BRICKS/BLOCKS/STONES,21627,58.66,2300
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,LESS THAN 5 YEARS,3877,10.52,WALL,UNBAKED BRICKS/MUD,7860,21.32,526
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,LESS THAN 5 YEARS,3877,10.52,WALL,WOOD/BAMBOO,6489,17.6,983
