province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,utility,source,total_by_source,percent_by_source,count
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,OWNED,36868,94.07,INSIDE WATER,TOTAL INSIDE,31620,80.68,29518
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,OWNED,36868,94.07,INSIDE WATER,TAP,23072,58.87,21279
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,OWNED,36868,94.07,INSIDE WATER,ELECTRIC/HAND PUMP,685,1.75,638
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,OWNED,36868,94.07,INSIDE WATER,PROTECTED WELL,1053,2.69,977
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,OWNED,36868,94.07,INSIDE WATER,UN-PROTECTED WELL,616,1.57,603
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,OWNED,36868,94.07,INSIDE WATER,OTHERS,6194,15.8,6021
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,OWNED,36868,94.07,OUTSIDE WATER,TOTAL OUTSIDE,7574,19.32,7350
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,OWNED,36868,94.07,OUTSIDE WATER,TAP,1481,3.78,1444
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,OWNED,36868,94.07,OUTSIDE WATER,ELECTRIC/HAND PUMP,16,0.04,15
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,OWNED,36868,94.07,OUTSIDE WATER,PROTECTED WELL,221,0.56,216
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,OWNED,36868,94.07,OUTSIDE WATER,UN-PROTECTED WELL,132,0.34,130
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,OWNED,36868,94.07,OUTSIDE WATER,SPRING,186,0.47,181
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,OWNED,36868,94.07,OUTSIDE WATER,CANAL/RIVER/POND,1056,2.69,1047
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,OWNED,36868,94.07,OUTSIDE WATER,OTHERS,4482,11.44,4317
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,OWNED,36868,94.07,COOKING FUEL,WOOD,35670,91.01,1444
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,OWNED,36868,94.07,COOKING FUEL,GAS,3011,7.68,15
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,OWNED,36868,94.07,COOKING FUEL,KEROSENE OIL,108,0.28,216
