province_name,district_code,district_name,area_name,area_type,gender,group_all_ages,group_under_01,group_under_05,group_under_10,group_under_16,group_05_24,group_15_24,group_15_29,group_15_49,group_15_64,group_18_60,group_18_and_up,group_60_and_up,group_65_and_up
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,ALL SEXES,262253,6038,34698,72484,110134,122113,52565,74938,131566,149557,128129,140527,13415,8450
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,MALE,141116,3149,18167,37798,57736,65165,28733,40403,72289,82038,70750,77297,7071,4479
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,FEMALE,121120,2889,16531,34686,52398,56944,23828,34528,59264,67503,57364,63213,6342,3970
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,TRANSGENDER,17,0,0,0,0,4,4,7,13,16,15,17,2,1
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,ALL SEXES,101474,2355,13970,29784,44941,47730,19093,26774,47681,54803,46247,52076,6209,4064
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,MALE,53299,1189,7148,15327,23223,25278,10413,14235,25355,29097,24688,27762,3257,2189
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,FEMALE,48173,1166,6822,14457,21718,22451,8679,12537,22324,25704,21557,24312,2952,1875
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,TRANSGENDER,2,0,0,0,0,1,1,2,2,2,2,2,0,0
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,ALL SEXES,160779,3683,20728,42700,65193,74383,33472,48164,83885,94754,81882,88451,7206,4386
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,MALE,87817,1960,11019,22471,34513,39887,18320,26168,46934,52941,46062,49535,3814,2290
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,FEMALE,72947,1723,9709,20229,30680,34493,15149,21991,36940,41799,35807,38901,3390,2095
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,TRANSGENDER,15,0,0,0,0,3,3,5,11,14,13,15,2,1
