province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,12637,262253,141116,121120,17,116.51,20.75,61.31,6.36,185498,1.84
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,RURAL,NA,101474,53299,48173,2,110.64,NA,NA,5.8,85346,0.91
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,URBAN,NA,160779,87817,72947,15,120.38,NA,NA,6.79,100152,2.52
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR TEHSIL,TOTAL,2590,137695,74724,62963,8,118.68,53.16,65.51,6.5,72614,3.42
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR TEHSIL,RURAL,NA,47494,24823,22670,1,109.5,NA,NA,5.93,27593,2.89
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR TEHSIL,URBAN,NA,90201,49901,40293,7,123.85,NA,NA,6.86,45021,3.72
BALOCHISTAN,111,GWADAR DISTRICT,JIWANI TEHSIL,TOTAL,454,26691,13851,12836,4,107.91,58.79,68.44,5.99,19788,1.58
BALOCHISTAN,111,GWADAR DISTRICT,JIWANI TEHSIL,RURAL,NA,8423,4340,4083,NA,106.29,NA,NA,5.75,5716,2.06
BALOCHISTAN,111,GWADAR DISTRICT,JIWANI TEHSIL,URBAN,NA,18268,9511,8753,4,108.66,NA,NA,6.1,14072,1.38
BALOCHISTAN,111,GWADAR DISTRICT,ORMARA TEHSIL,TOTAL,2796,25634,14151,11483,NA,123.23,9.17,69.26,5.34,18848,1.63
BALOCHISTAN,111,GWADAR DISTRICT,ORMARA TEHSIL,RURAL,NA,7881,4150,3731,NA,111.23,NA,NA,5.24,7327,0.38
BALOCHISTAN,111,GWADAR DISTRICT,ORMARA TEHSIL,URBAN,NA,17753,10001,7752,NA,129.01,NA,NA,5.4,11521,2.3
BALOCHISTAN,111,GWADAR DISTRICT,PASNI TEHSIL,TOTAL,4822,61347,32559,28783,5,113.12,12.72,56.33,7.04,56902,0.4
BALOCHISTAN,111,GWADAR DISTRICT,PASNI TEHSIL,RURAL,NA,26790,14155,12634,1,112.04,NA,NA,6.02,27364,-0.11
BALOCHISTAN,111,GWADAR DISTRICT,PASNI TEHSIL,URBAN,NA,34557,18404,16149,4,113.96,NA,NA,8.15,29538,0.83
BALOCHISTAN,111,GWADAR DISTRICT,SUNTSER SUB-TEHSIL,TOTAL,1975,10886,5831,5055,NA,115.35,5.51,NA,5.31,17346,-2.42
BALOCHISTAN,111,GWADAR DISTRICT,SUNTSER SUB-TEHSIL,RURAL,NA,10886,5831,5055,NA,115.35,NA,NA,5.31,17346,-2.42
BALOCHISTAN,111,GWADAR DISTRICT,SUNTSER SUB-TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
