province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
BALOCHISTAN,111,GWADAR DISTRICT,NA,NA,NA,YES,GWADAR DISTRICT,22178,13923,4101,4154,18131,21112,2528,21880,21838,18817,6.79
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR TEHSIL,NA,NA,YES,GWADAR TEHSIL,12323,8410,2064,1849,11668,11904,2314,12212,12132,11606,6.86
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR TEHSIL,GWADAR MC,NA,YES,GWADAR MC,12323,8410,2064,1849,11668,11904,2314,12212,12132,11606,6.86
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR TEHSIL,GWADAR MC,CHARGE NO 09,YES,CHARGE NO 09,12323,8410,2064,1849,11668,11904,2314,12212,12132,11606,6.86
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR TEHSIL,GWADAR MC,CHARGE NO 09,NO,CIRCLE NO 01,5787,3986,637,1164,5276,5393,2069,5744,5644,5604,6.98
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR TEHSIL,GWADAR MC,CHARGE NO 09,NO,CIRCLE NO 02,2775,2067,330,378,2740,2767,166,2741,2752,2756,6.6
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR TEHSIL,GWADAR MC,CHARGE NO 09,NO,CIRCLE NO 03,1009,509,421,79,986,1004,20,994,1005,732,7.21
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR TEHSIL,GWADAR MC,CHARGE NO 09,NO,CIRCLE NO 04,1131,916,104,111,1090,1123,7,1121,1120,1127,7.46
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR TEHSIL,GWADAR MC,CHARGE NO 09,NO,CIRCLE NO 05,1621,932,572,117,1576,1617,52,1612,1611,1387,6.24
BALOCHISTAN,111,GWADAR DISTRICT,JIWANI TEHSIL,NA,NA,YES,JIWANI TEHSIL,2951,1933,207,811,2046,2733,76,2912,2918,2073,6.1
BALOCHISTAN,111,GWADAR DISTRICT,JIWANI TEHSIL,JIWANI MC,NA,YES,JIWANI MC,2951,1933,207,811,2046,2733,76,2912,2918,2073,6.1
