province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,housing_component,housing_material,total_by_material,percent_by_material,count
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,OWNED,33869,88.52,WALL,BAKED BRICKS/BLOCKS/STONES,2495,6.52,2203
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,OWNED,33869,88.52,WALL,UNBAKED BRICKS/MUD,29954,78.28,26881
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,OWNED,33869,88.52,WALL,WOOD/BAMBOO,3900,10.19,3350
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,OWNED,33869,88.52,WALL,OTHERS,1914,5,1435
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,OWNED,33869,88.52,ROOF,RCC/RBC,804,2.1,666
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,OWNED,33869,88.52,ROOF,CEMENT/IRON SHEETS,1381,3.61,1283
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,OWNED,33869,88.52,ROOF,GARDER/T.IRON,8934,23.35,8449
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,OWNED,33869,88.52,ROOF,WOOD/BAMBOO,25286,66.08,22067
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,OWNED,33869,88.52,ROOF,OTHERS,1858,4.86,1404
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,RENTED,733,1.92,WALL,BAKED BRICKS/BLOCKS/STONES,2495,6.52,94
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,RENTED,733,1.92,WALL,UNBAKED BRICKS/MUD,29954,78.28,500
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,RENTED,733,1.92,WALL,WOOD/BAMBOO,3900,10.19,119
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,RENTED,733,1.92,WALL,OTHERS,1914,5,20
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,RENTED,733,1.92,ROOF,RCC/RBC,804,2.1,23
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,RENTED,733,1.92,ROOF,CEMENT/IRON SHEETS,1381,3.61,30
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,RENTED,733,1.92,ROOF,GARDER/T.IRON,8934,23.35,225
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,RENTED,733,1.92,ROOF,WOOD/BAMBOO,25286,66.08,435
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,RENTED,733,1.92,ROOF,OTHERS,1858,4.86,20
