province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,housing_component,housing_material,total_by_material,percent_by_material,count
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,UNDER CONSTRUCTION,562,1.66,WALL,BAKED BRICKS/BLOCKS/STONES,2203,6.5,79
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,UNDER CONSTRUCTION,562,1.66,WALL,UNBAKED BRICKS/MUD,26881,79.37,252
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,UNDER CONSTRUCTION,562,1.66,WALL,WOOD/BAMBOO,3350,9.89,107
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,UNDER CONSTRUCTION,562,1.66,WALL,OTHERS,1435,4.24,124
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,UNDER CONSTRUCTION,562,1.66,ROOF,RCC/RBC,666,1.97,37
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,UNDER CONSTRUCTION,562,1.66,ROOF,CEMENT/IRON SHEETS,1283,3.79,31
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,UNDER CONSTRUCTION,562,1.66,ROOF,GARDER/T.IRON,8449,24.95,102
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,UNDER CONSTRUCTION,562,1.66,ROOF,WOOD/BAMBOO,22067,65.15,268
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,UNDER CONSTRUCTION,562,1.66,ROOF,OTHERS,1404,4.15,124
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,LESS THAN 5 YEARS,3369,9.95,WALL,BAKED BRICKS/BLOCKS/STONES,2203,6.5,285
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,LESS THAN 5 YEARS,3369,9.95,WALL,UNBAKED BRICKS/MUD,26881,79.37,2362
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,LESS THAN 5 YEARS,3369,9.95,WALL,WOOD/BAMBOO,3350,9.89,400
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,LESS THAN 5 YEARS,3369,9.95,WALL,OTHERS,1435,4.24,322
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,LESS THAN 5 YEARS,3369,9.95,ROOF,RCC/RBC,666,1.97,55
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,LESS THAN 5 YEARS,3369,9.95,ROOF,CEMENT/IRON SHEETS,1283,3.79,136
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,LESS THAN 5 YEARS,3369,9.95,ROOF,GARDER/T.IRON,8449,24.95,1170
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,LESS THAN 5 YEARS,3369,9.95,ROOF,WOOD/BAMBOO,22067,65.15,1635
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,LESS THAN 5 YEARS,3369,9.95,ROOF,OTHERS,1404,4.15,373
