province_name,district_code,district_name,area_name,locality_size,locality_count,gender,total_population
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,253,ALL SEXES,230679
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,253,MALE,119654
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,253,FEMALE,111022
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,253,TRANSGENDER,3
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,"5,000 AND ABOVE",5,ALL SEXES,36831
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,"5,000 AND ABOVE",5,MALE,19478
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,"5,000 AND ABOVE",5,FEMALE,17350
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,"5,000 AND ABOVE",5,TRANSGENDER,3
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,"2,000 - 4,999",28,ALL SEXES,85318
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,"2,000 - 4,999",28,MALE,44164
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,"2,000 - 4,999",28,FEMALE,41154
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,"2,000 - 4,999",28,TRANSGENDER,0
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,"1,000 - 1,999",34,ALL SEXES,47797
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,"1,000 - 1,999",34,MALE,24579
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,"1,000 - 1,999",34,FEMALE,23218
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,"1,000 - 1,999",34,TRANSGENDER,0
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,500 - 999,56,ALL SEXES,38783
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,500 - 999,56,MALE,20081
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,500 - 999,56,FEMALE,18702
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,500 - 999,56,TRANSGENDER,0
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,200 - 499,48,ALL SEXES,15953
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,200 - 499,48,MALE,8211
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,200 - 499,48,FEMALE,7742
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,200 - 499,48,TRANSGENDER,0
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,LESS THAN 200,70,ALL SEXES,5997
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,LESS THAN 200,70,MALE,3141
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,LESS THAN 200,70,FEMALE,2856
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,LESS THAN 200,70,TRANSGENDER,0
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,UN-INHABITED,12,ALL SEXES,0
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,UN-INHABITED,12,MALE,0
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,UN-INHABITED,12,FEMALE,0
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,UN-INHABITED,12,TRANSGENDER,0
BALOCHISTAN,109,MASTUNG DISTRICT,DASHT TEHSIL,TOTAL,48,ALL SEXES,64765
BALOCHISTAN,109,MASTUNG DISTRICT,DASHT TEHSIL,TOTAL,48,MALE,34040
BALOCHISTAN,109,MASTUNG DISTRICT,DASHT TEHSIL,TOTAL,48,FEMALE,30722
BALOCHISTAN,109,MASTUNG DISTRICT,DASHT TEHSIL,TOTAL,48,TRANSGENDER,3
BALOCHISTAN,109,MASTUNG DISTRICT,DASHT TEHSIL,"5,000 AND ABOVE",4,ALL SEXES,28464
BALOCHISTAN,109,MASTUNG DISTRICT,DASHT TEHSIL,"5,000 AND ABOVE",4,MALE,15131
BALOCHISTAN,109,MASTUNG DISTRICT,DASHT TEHSIL,"5,000 AND ABOVE",4,FEMALE,13330
BALOCHISTAN,109,MASTUNG DISTRICT,DASHT TEHSIL,"5,000 AND ABOVE",4,TRANSGENDER,3
BALOCHISTAN,109,MASTUNG DISTRICT,DASHT TEHSIL,"2,000 - 4,999",6,ALL SEXES,19225
BALOCHISTAN,109,MASTUNG DISTRICT,DASHT TEHSIL,"2,000 - 4,999",6,MALE,10012
BALOCHISTAN,109,MASTUNG DISTRICT,DASHT TEHSIL,"2,000 - 4,999",6,FEMALE,9213
BALOCHISTAN,109,MASTUNG DISTRICT,DASHT TEHSIL,"2,000 - 4,999",6,TRANSGENDER,0
BALOCHISTAN,109,MASTUNG DISTRICT,DASHT TEHSIL,"1,000 - 1,999",5,ALL SEXES,6393
BALOCHISTAN,109,MASTUNG DISTRICT,DASHT TEHSIL,"1,000 - 1,999",5,MALE,3303
BALOCHISTAN,109,MASTUNG DISTRICT,DASHT TEHSIL,"1,000 - 1,999",5,FEMALE,3090
