province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,facility,source,total_by_facility,percent_by_facility,count
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,OWNED,33869,88.52,KITCHEN,SEPARATE,18794,49.12,17276
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,OWNED,33869,88.52,KITCHEN,SHARED,16661,43.54,14830
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,OWNED,33869,88.52,KITCHEN,NONE,2808,7.34,1763
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,OWNED,33869,88.52,BATH,SEPARATE,21594,56.44,19823
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,OWNED,33869,88.52,BATH,SHARED,13949,36.46,12323
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,OWNED,33869,88.52,BATH,NONE,2720,7.11,1723
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,OWNED,33869,88.52,LATRINE,SEWER,3212,8.39,2920
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,OWNED,33869,88.52,LATRINE,SEPTIC TANK,2365,6.18,2201
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,OWNED,33869,88.52,LATRINE,OPEN DRAIN,2031,5.31,1746
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,OWNED,33869,88.52,LATRINE,PIT WITH SLAB,22414,58.58,20525
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,OWNED,33869,88.52,LATRINE,OTHER,5142,13.44,4445
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,OWNED,33869,88.52,LATRINE,NONE,3099,8.1,2032
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,RENTED,733,1.92,KITCHEN,SEPARATE,18794,49.12,303
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,RENTED,733,1.92,KITCHEN,SHARED,16661,43.54,385
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,RENTED,733,1.92,KITCHEN,NONE,2808,7.34,45
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,RENTED,733,1.92,BATH,SEPARATE,21594,56.44,351
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,RENTED,733,1.92,BATH,SHARED,13949,36.46,339
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,RENTED,733,1.92,BATH,NONE,2720,7.11,43
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,RENTED,733,1.92,LATRINE,SEWER,3212,8.39,102
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,RENTED,733,1.92,LATRINE,SEPTIC TANK,2365,6.18,57
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,RENTED,733,1.92,LATRINE,OPEN DRAIN,2031,5.31,43
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,RENTED,733,1.92,LATRINE,PIT WITH SLAB,22414,58.58,408
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,RENTED,733,1.92,LATRINE,OTHER,5142,13.44,90
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,RENTED,733,1.92,LATRINE,NONE,3099,8.1,33
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,RENT FREE,3661,9.57,KITCHEN,SEPARATE,18794,49.12,1215
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,RENT FREE,3661,9.57,KITCHEN,SHARED,16661,43.54,1446
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,RENT FREE,3661,9.57,KITCHEN,NONE,2808,7.34,1000
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,RENT FREE,3661,9.57,BATH,SEPARATE,21594,56.44,1420
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,RENT FREE,3661,9.57,BATH,SHARED,13949,36.46,1287
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,RENT FREE,3661,9.57,BATH,NONE,2720,7.11,954
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,RENT FREE,3661,9.57,LATRINE,SEWER,3212,8.39,190
