province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,TOTAL,3308,265676,137504,128169,3,107.28,80.31,13.17,6.84,150039,3.05
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,RURAL,NA,230679,119654,111022,3,107.78,NA,NA,6.81,125908,3.23
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG DISTRICT,URBAN,NA,34997,17850,17147,NA,104.1,NA,NA,7,24131,1.97
BALOCHISTAN,109,MASTUNG DISTRICT,DASHT TEHSIL,TOTAL,1047,64765,34040,30722,3,110.8,61.86,0,6.34,24570,5.22
BALOCHISTAN,109,MASTUNG DISTRICT,DASHT TEHSIL,RURAL,NA,64765,34040,30722,3,110.8,NA,NA,6.34,24570,5.22
BALOCHISTAN,109,MASTUNG DISTRICT,DASHT TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BALOCHISTAN,109,MASTUNG DISTRICT,KHAD KOCHA SUB-TEHSIL,TOTAL,640,38860,20265,18595,NA,108.98,60.72,NA,6.54,19262,3.76
BALOCHISTAN,109,MASTUNG DISTRICT,KHAD KOCHA SUB-TEHSIL,RURAL,NA,38860,20265,18595,NA,108.98,NA,NA,6.54,19262,3.76
BALOCHISTAN,109,MASTUNG DISTRICT,KHAD KOCHA SUB-TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BALOCHISTAN,109,MASTUNG DISTRICT,KIRDGAP SUB-TEHSIL,TOTAL,929,28624,14682,13942,NA,105.31,30.81,NA,6.4,24214,0.88
BALOCHISTAN,109,MASTUNG DISTRICT,KIRDGAP SUB-TEHSIL,RURAL,NA,28624,14682,13942,NA,105.31,NA,NA,6.4,24214,0.88
BALOCHISTAN,109,MASTUNG DISTRICT,KIRDGAP SUB-TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG TEHSIL,TOTAL,692,133427,68517,64910,NA,105.56,192.81,26.23,7.32,81993,2.59
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG TEHSIL,RURAL,NA,98430,50667,47763,NA,106.08,NA,NA,7.44,57862,2.83
BALOCHISTAN,109,MASTUNG DISTRICT,MASTUNG TEHSIL,URBAN,NA,34997,17850,17147,NA,104.1,NA,NA,7,24131,1.97
