province_name,district_code,district_name,area_name,area_type,construction_age,roof_material,total_by_roof_material,percent_by_roof_material,wall_material,total_by_wall_material,percent_by_wall_material,count
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,6233,2.71,BAKED BRICKS/BLOCKS/STONES,2980,1.29,529
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,6233,2.71,UNBAKED BRICKS/MUD,2722,1.18,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,6233,2.71,WOOD/BAMBOO,745,0.32,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,6233,2.71,OTHERS,204,0.09,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,6233,2.71,BAKED BRICKS/BLOCKS/STONES,22199,9.64,1270
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,6233,2.71,UNBAKED BRICKS/MUD,15613,6.78,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,6233,2.71,WOOD/BAMBOO,3557,1.54,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,6233,2.71,OTHERS,915,0.4,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,6233,2.71,BAKED BRICKS/BLOCKS/STONES,40498,17.59,1863
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,6233,2.71,UNBAKED BRICKS/MUD,31139,13.52,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,6233,2.71,WOOD/BAMBOO,6681,2.9,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,6233,2.71,OTHERS,1406,0.61,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,6233,2.71,BAKED BRICKS/BLOCKS/STONES,46385,20.14,2417
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,6233,2.71,UNBAKED BRICKS/MUD,41329,17.95,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,6233,2.71,WOOD/BAMBOO,6177,2.68,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,6233,2.71,OTHERS,1597,0.69,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,6233,2.71,BAKED BRICKS/BLOCKS/STONES,1959,0.85,154
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,6233,2.71,UNBAKED BRICKS/MUD,3419,1.48,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,6233,2.71,WOOD/BAMBOO,526,0.23,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,6233,2.71,OTHERS,235,0.1,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,7583,3.29,BAKED BRICKS/BLOCKS/STONES,2980,1.29,251
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,7583,3.29,UNBAKED BRICKS/MUD,2722,1.18,305
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,7583,3.29,WOOD/BAMBOO,745,0.32,16
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,7583,3.29,OTHERS,204,0.09,4
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,7583,3.29,BAKED BRICKS/BLOCKS/STONES,22199,9.64,866
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,7583,3.29,UNBAKED BRICKS/MUD,15613,6.78,1016
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,7583,3.29,WOOD/BAMBOO,3557,1.54,63
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,7583,3.29,OTHERS,915,0.4,22
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,5 - 10 YEARS,CEMENT/IRON SHEETS,7583,3.29,BAKED BRICKS/BLOCKS/STONES,40498,17.59,1179
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,5 - 10 YEARS,CEMENT/IRON SHEETS,7583,3.29,UNBAKED BRICKS/MUD,31139,13.52,873
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,5 - 10 YEARS,CEMENT/IRON SHEETS,7583,3.29,WOOD/BAMBOO,6681,2.9,90
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,5 - 10 YEARS,CEMENT/IRON SHEETS,7583,3.29,OTHERS,1406,0.61,13
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,11 - 50 YEARS,CEMENT/IRON SHEETS,7583,3.29,BAKED BRICKS/BLOCKS/STONES,46385,20.14,1445
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,11 - 50 YEARS,CEMENT/IRON SHEETS,7583,3.29,UNBAKED BRICKS/MUD,41329,17.95,1082
