province_name,district_code,district_name,area_name,area_type,gender_type,total_by_gender,percent_by_gender,housing_type,total_by_housing_type,percent_by_housing_type,count
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,1521786,100,REGULAR,259411,99.09,1500581
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,1521786,100,INSTITUTIONAL,2319,0.89,21006
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,1521786,100,HOMELESS,59,0.02,199
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,1521786,100,TOTAL,261789,100,1521786
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,MALE,775934,50.99,REGULAR,259411,99.09,762819
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,MALE,775934,50.99,INSTITUTIONAL,2319,0.89,12972
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,MALE,775934,50.99,HOMELESS,59,0.02,143
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,MALE,775934,50.99,TOTAL,261789,100,775934
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,FEMALE,745530,48.99,REGULAR,259411,99.09,737442
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,FEMALE,745530,48.99,INSTITUTIONAL,2319,0.89,8032
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,FEMALE,745530,48.99,HOMELESS,59,0.02,56
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,FEMALE,745530,48.99,TOTAL,261789,100,745530
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,TRANSGENDER,322,0.02,REGULAR,259411,99.09,320
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,TRANSGENDER,322,0.02,INSTITUTIONAL,2319,0.89,2
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,TRANSGENDER,322,0.02,HOMELESS,59,0.02,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,TRANSGENDER,322,0.02,TOTAL,261789,100,322
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,ALL SEXES,822888,100,REGULAR,139833,99.05,811988
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,ALL SEXES,822888,100,INSTITUTIONAL,1316,0.93,10793
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,ALL SEXES,822888,100,HOMELESS,31,0.02,107
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,ALL SEXES,822888,100,TOTAL,141180,100,822888
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,MALE,419441,50.97,REGULAR,139833,99.05,413181
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,MALE,419441,50.97,INSTITUTIONAL,1316,0.93,6194
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,MALE,419441,50.97,HOMELESS,31,0.02,66
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,MALE,419441,50.97,TOTAL,141180,100,419441
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,FEMALE,403332,49.01,REGULAR,139833,99.05,398692
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,FEMALE,403332,49.01,INSTITUTIONAL,1316,0.93,4599
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,FEMALE,403332,49.01,HOMELESS,31,0.02,41
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,FEMALE,403332,49.01,TOTAL,141180,100,403332
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,TRANSGENDER,115,0.01,REGULAR,139833,99.05,115
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,TRANSGENDER,115,0.01,INSTITUTIONAL,1316,0.93,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,TRANSGENDER,115,0.01,HOMELESS,31,0.02,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,TRANSGENDER,115,0.01,TOTAL,141180,100,115
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,ALL SEXES,698898,100,REGULAR,119578,99.15,688593
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,ALL SEXES,698898,100,INSTITUTIONAL,1003,0.83,10213
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,ALL SEXES,698898,100,HOMELESS,28,0.02,92
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,ALL SEXES,698898,100,TOTAL,120609,100,698898
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,MALE,356493,51.01,REGULAR,119578,99.15,349638
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,MALE,356493,51.01,INSTITUTIONAL,1003,0.83,6778
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,MALE,356493,51.01,HOMELESS,28,0.02,77
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,MALE,356493,51.01,TOTAL,120609,100,356493
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,FEMALE,342198,48.96,REGULAR,119578,99.15,338750
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,FEMALE,342198,48.96,INSTITUTIONAL,1003,0.83,3433
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,FEMALE,342198,48.96,HOMELESS,28,0.02,15
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,FEMALE,342198,48.96,TOTAL,120609,100,342198
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,TRANSGENDER,207,0.03,REGULAR,119578,99.15,205
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,TRANSGENDER,207,0.03,INSTITUTIONAL,1003,0.83,2
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,TRANSGENDER,207,0.03,HOMELESS,28,0.02,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,TRANSGENDER,207,0.03,TOTAL,120609,100,207
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,ALL SEXES,229200,100,REGULAR,39520,98.47,224523
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,ALL SEXES,229200,100,INSTITUTIONAL,609,1.52,4661
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,ALL SEXES,229200,100,HOMELESS,6,0.01,16
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,ALL SEXES,229200,100,TOTAL,40135,100,229200
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,MALE,116711,50.92,REGULAR,39520,98.47,114226
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,MALE,116711,50.92,INSTITUTIONAL,609,1.52,2476
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,MALE,116711,50.92,HOMELESS,6,0.01,9
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,MALE,116711,50.92,TOTAL,40135,100,116711
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,FEMALE,112460,49.07,REGULAR,39520,98.47,110269
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,FEMALE,112460,49.07,INSTITUTIONAL,609,1.52,2184
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,FEMALE,112460,49.07,HOMELESS,6,0.01,7
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,FEMALE,112460,49.07,TOTAL,40135,100,112460
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,TRANSGENDER,29,0.01,REGULAR,39520,98.47,28
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,TRANSGENDER,29,0.01,INSTITUTIONAL,609,1.52,1
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,TRANSGENDER,29,0.01,HOMELESS,6,0.01,0
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,TRANSGENDER,29,0.01,TOTAL,40135,100,29
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,ALL SEXES,196995,100,REGULAR,34267,98.92,194228
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,ALL SEXES,196995,100,INSTITUTIONAL,368,1.06,2752
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,ALL SEXES,196995,100,HOMELESS,5,0.01,15
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,ALL SEXES,196995,100,TOTAL,34640,100,196995
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,MALE,100437,50.98,REGULAR,34267,98.92,98957
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,MALE,100437,50.98,INSTITUTIONAL,368,1.06,1472
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,MALE,100437,50.98,HOMELESS,5,0.01,8
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,MALE,100437,50.98,TOTAL,34640,100,100437
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,FEMALE,96535,49,REGULAR,34267,98.92,95248
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,FEMALE,96535,49,INSTITUTIONAL,368,1.06,1280
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,FEMALE,96535,49,HOMELESS,5,0.01,7
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,FEMALE,96535,49,TOTAL,34640,100,96535
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,TRANSGENDER,23,0.01,REGULAR,34267,98.92,23
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,TRANSGENDER,23,0.01,INSTITUTIONAL,368,1.06,0
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,TRANSGENDER,23,0.01,HOMELESS,5,0.01,0
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,TRANSGENDER,23,0.01,TOTAL,34640,100,23
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,ALL SEXES,32205,100,REGULAR,5253,95.6,30295
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,ALL SEXES,32205,100,INSTITUTIONAL,241,4.39,1909
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,ALL SEXES,32205,100,HOMELESS,1,0.02,1
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,ALL SEXES,32205,100,TOTAL,5495,100,32205
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,MALE,16274,50.53,REGULAR,5253,95.6,15269
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,MALE,16274,50.53,INSTITUTIONAL,241,4.39,1004
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,MALE,16274,50.53,HOMELESS,1,0.02,1
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,MALE,16274,50.53,TOTAL,5495,100,16274
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,FEMALE,15925,49.45,REGULAR,5253,95.6,15021
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,FEMALE,15925,49.45,INSTITUTIONAL,241,4.39,904
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,FEMALE,15925,49.45,HOMELESS,1,0.02,0
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,FEMALE,15925,49.45,TOTAL,5495,100,15925
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,TRANSGENDER,6,0.02,REGULAR,5253,95.6,5
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,TRANSGENDER,6,0.02,INSTITUTIONAL,241,4.39,1
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,TRANSGENDER,6,0.02,HOMELESS,1,0.02,0
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,TRANSGENDER,6,0.02,TOTAL,5495,100,6
