province_name,district_code,district_name,area_name,locality_name,locality_bucket,pop_98,avg_annual_growth_98_17,avg_hh_size,gender,total_population
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,LARKANA MUNICIPAL CORPORATION,"200,000 - 499,999",270283,3.15,5.69,ALL SEXES,488006
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,LARKANA MUNICIPAL CORPORATION,"200,000 - 499,999",270283,3.15,5.69,MALE,249599
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,LARKANA MUNICIPAL CORPORATION,"200,000 - 499,999",270283,3.15,5.69,FEMALE,238230
SINDH,078,LARKANA DISTRICT,LARKANA TALUKA,LARKANA MUNICIPAL CORPORATION,"200,000 - 499,999",270283,3.15,5.69,TRANSGENDER,177
SINDH,078,LARKANA DISTRICT,RATODERO TALUKA,RATODERO MC,"50,000 - 99,999",40217,2.76,6.32,ALL SEXES,67502
SINDH,078,LARKANA DISTRICT,RATODERO TALUKA,RATODERO MC,"50,000 - 99,999",40217,2.76,6.32,MALE,34147
SINDH,078,LARKANA DISTRICT,RATODERO TALUKA,RATODERO MC,"50,000 - 99,999",40217,2.76,6.32,FEMALE,33343
SINDH,078,LARKANA DISTRICT,RATODERO TALUKA,RATODERO MC,"50,000 - 99,999",40217,2.76,6.32,TRANSGENDER,12
SINDH,078,LARKANA DISTRICT,RATODERO TALUKA,NAUDERO MC,"25,000 - 49,999",28150,2.95,5.75,ALL SEXES,48983
SINDH,078,LARKANA DISTRICT,RATODERO TALUKA,NAUDERO MC,"25,000 - 49,999",28150,2.95,5.75,MALE,24982
SINDH,078,LARKANA DISTRICT,RATODERO TALUKA,NAUDERO MC,"25,000 - 49,999",28150,2.95,5.75,FEMALE,23993
SINDH,078,LARKANA DISTRICT,RATODERO TALUKA,NAUDERO MC,"25,000 - 49,999",28150,2.95,5.75,TRANSGENDER,8
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,BADAH TC,"25,000 - 49,999",33205,0.99,5.66,ALL SEXES,40038
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,BADAH TC,"25,000 - 49,999",33205,0.99,5.66,MALE,20351
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,BADAH TC,"25,000 - 49,999",33205,0.99,5.66,FEMALE,19686
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,BADAH TC,"25,000 - 49,999",33205,0.99,5.66,TRANSGENDER,1
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,DOKRI TC,"10,000 - 24,999",12420,3.09,5.89,ALL SEXES,22164
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,DOKRI TC,"10,000 - 24,999",12420,3.09,5.89,MALE,11140
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,DOKRI TC,"10,000 - 24,999",12420,3.09,5.89,FEMALE,11021
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,DOKRI TC,"10,000 - 24,999",12420,3.09,5.89,TRANSGENDER,3
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,ARIJA TC,"10,000 - 24,999",NA,NA,5.8,ALL SEXES,20608
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,ARIJA TC,"10,000 - 24,999",NA,NA,5.8,MALE,10412
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,ARIJA TC,"10,000 - 24,999",NA,NA,5.8,FEMALE,10190
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,ARIJA TC,"10,000 - 24,999",NA,NA,5.8,TRANSGENDER,6
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,GARELLO TC,"10,000 - 24,999",5788,3.72,5.71,ALL SEXES,11597
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,GARELLO TC,"10,000 - 24,999",5788,3.72,5.71,MALE,5862
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,GARELLO TC,"10,000 - 24,999",5788,3.72,5.71,FEMALE,5735
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,GARELLO TC,"10,000 - 24,999",5788,3.72,5.71,TRANSGENDER,0
