province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,work_status,count
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,TRANSGENDER,35-44,0,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,TRANSGENDER,45-54,0,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,TRANSGENDER,55-64,0,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,TRANSGENDER,65-74,0,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,TRANSGENDER,75 AND ABOVE,0,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,ALL SEXES,ALL AGES,107,WORKING,32
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,ALL SEXES,BELOW 5 YEARS,20,WORKING,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,ALL SEXES,05-09,10,WORKING,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,ALL SEXES,10-14,15,WORKING,6
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,ALL SEXES,15-24,16,WORKING,6
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,ALL SEXES,25-34,18,WORKING,8
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,ALL SEXES,35-44,11,WORKING,6
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,ALL SEXES,45-54,6,WORKING,2
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,ALL SEXES,55-64,5,WORKING,3
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,ALL SEXES,65-74,3,WORKING,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,ALL SEXES,75 AND ABOVE,3,WORKING,1
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,ALL SEXES,ALL AGES,107,OTHER,8
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,ALL SEXES,BELOW 5 YEARS,20,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,ALL SEXES,05-09,10,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,ALL SEXES,10-14,15,OTHER,1
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,ALL SEXES,15-24,16,OTHER,5
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,ALL SEXES,25-34,18,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,ALL SEXES,35-44,11,OTHER,2
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,ALL SEXES,45-54,6,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,ALL SEXES,55-64,5,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,ALL SEXES,65-74,3,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,ALL SEXES,75 AND ABOVE,3,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,MALE,ALL AGES,66,WORKING,31
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,MALE,BELOW 5 YEARS,13,WORKING,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,MALE,05-09,8,WORKING,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,MALE,10-14,10,WORKING,5
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,MALE,15-24,10,WORKING,6
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,MALE,25-34,9,WORKING,8
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,MALE,35-44,7,WORKING,6
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,MALE,45-54,2,WORKING,2
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,MALE,55-64,3,WORKING,3
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,MALE,65-74,2,WORKING,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,MALE,75 AND ABOVE,2,WORKING,1
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,MALE,ALL AGES,66,OTHER,6
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,MALE,BELOW 5 YEARS,13,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,MALE,05-09,8,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,MALE,10-14,10,OTHER,1
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,MALE,15-24,10,OTHER,4
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,MALE,25-34,9,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,MALE,35-44,7,OTHER,1
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,MALE,45-54,2,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,MALE,55-64,3,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,MALE,65-74,2,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,MALE,75 AND ABOVE,2,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,FEMALE,ALL AGES,41,WORKING,1
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,FEMALE,BELOW 5 YEARS,7,WORKING,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,FEMALE,05-09,2,WORKING,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,FEMALE,10-14,5,WORKING,1
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,FEMALE,15-24,6,WORKING,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,FEMALE,25-34,9,WORKING,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,FEMALE,35-44,4,WORKING,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,FEMALE,45-54,4,WORKING,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,FEMALE,55-64,2,WORKING,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,FEMALE,65-74,1,WORKING,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,FEMALE,75 AND ABOVE,1,WORKING,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,FEMALE,ALL AGES,41,OTHER,2
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,FEMALE,BELOW 5 YEARS,7,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,FEMALE,05-09,2,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,FEMALE,10-14,5,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,FEMALE,15-24,6,OTHER,1
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,FEMALE,25-34,9,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,FEMALE,35-44,4,OTHER,1
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,FEMALE,45-54,4,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,FEMALE,55-64,2,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,FEMALE,65-74,1,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,FEMALE,75 AND ABOVE,1,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,TRANSGENDER,ALL AGES,0,WORKING,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,TRANSGENDER,BELOW 5 YEARS,0,WORKING,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,TRANSGENDER,05-09,0,WORKING,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,TRANSGENDER,10-14,0,WORKING,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,TRANSGENDER,15-24,0,WORKING,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,TRANSGENDER,25-34,0,WORKING,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,TRANSGENDER,35-44,0,WORKING,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,TRANSGENDER,45-54,0,WORKING,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,TRANSGENDER,55-64,0,WORKING,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,TRANSGENDER,65-74,0,WORKING,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,TRANSGENDER,75 AND ABOVE,0,WORKING,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,TRANSGENDER,ALL AGES,0,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,TRANSGENDER,BELOW 5 YEARS,0,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,TRANSGENDER,05-09,0,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,TRANSGENDER,10-14,0,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,TRANSGENDER,15-24,0,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,TRANSGENDER,25-34,0,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,TRANSGENDER,35-44,0,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,TRANSGENDER,45-54,0,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,TRANSGENDER,55-64,0,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,TRANSGENDER,65-74,0,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,TRANSGENDER,75 AND ABOVE,0,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,ALL SEXES,ALL AGES,92,WORKING,19
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,ALL SEXES,BELOW 5 YEARS,0,WORKING,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,ALL SEXES,05-09,1,WORKING,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,ALL SEXES,10-14,2,WORKING,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,ALL SEXES,15-24,23,WORKING,2
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,ALL SEXES,25-34,31,WORKING,9
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,ALL SEXES,35-44,17,WORKING,2
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,ALL SEXES,45-54,7,WORKING,3
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,ALL SEXES,55-64,7,WORKING,1
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,ALL SEXES,65-74,3,WORKING,1
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,ALL SEXES,75 AND ABOVE,1,WORKING,1
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,ALL SEXES,ALL AGES,92,OTHER,34
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,ALL SEXES,BELOW 5 YEARS,0,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,ALL SEXES,05-09,1,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,ALL SEXES,10-14,2,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,ALL SEXES,15-24,23,OTHER,4
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,ALL SEXES,25-34,31,OTHER,13
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,ALL SEXES,35-44,17,OTHER,10
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,ALL SEXES,45-54,7,OTHER,2
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,ALL SEXES,55-64,7,OTHER,5
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,ALL SEXES,65-74,3,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,ALL SEXES,75 AND ABOVE,1,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,MALE,ALL AGES,77,WORKING,19
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,MALE,BELOW 5 YEARS,0,WORKING,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,MALE,05-09,0,WORKING,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,MALE,10-14,2,WORKING,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,MALE,15-24,18,WORKING,2
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,MALE,25-34,27,WORKING,9
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,MALE,35-44,14,WORKING,2
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,MALE,45-54,7,WORKING,3
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,MALE,55-64,7,WORKING,1
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,MALE,65-74,1,WORKING,1
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,MALE,75 AND ABOVE,1,WORKING,1
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,MALE,ALL AGES,77,OTHER,33
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,MALE,BELOW 5 YEARS,0,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,MALE,05-09,0,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,MALE,10-14,2,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,MALE,15-24,18,OTHER,4
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,MALE,25-34,27,OTHER,13
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,MALE,35-44,14,OTHER,9
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,MALE,45-54,7,OTHER,2
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,MALE,55-64,7,OTHER,5
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,MALE,65-74,1,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,MALE,75 AND ABOVE,1,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,FEMALE,ALL AGES,15,WORKING,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,FEMALE,BELOW 5 YEARS,0,WORKING,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,FEMALE,05-09,1,WORKING,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,FEMALE,10-14,0,WORKING,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,FEMALE,15-24,5,WORKING,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,FEMALE,25-34,4,WORKING,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,FEMALE,35-44,3,WORKING,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,FEMALE,45-54,0,WORKING,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,FEMALE,55-64,0,WORKING,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,FEMALE,65-74,2,WORKING,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,FEMALE,75 AND ABOVE,0,WORKING,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,FEMALE,ALL AGES,15,OTHER,1
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,FEMALE,BELOW 5 YEARS,0,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,FEMALE,05-09,1,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,FEMALE,10-14,0,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,FEMALE,15-24,5,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,FEMALE,25-34,4,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,FEMALE,35-44,3,OTHER,1
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,FEMALE,45-54,0,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,FEMALE,55-64,0,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,FEMALE,65-74,2,OTHER,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,FEMALE,75 AND ABOVE,0,OTHER,0
