province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,facility,source,total_by_facility,percent_by_facility,count
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,UNDER CONSTRUCTION,6651,2.89,KITCHEN,SEPARATE,124256,53.96,3655
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,UNDER CONSTRUCTION,6651,2.89,KITCHEN,SHARED,69075,30,1713
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,UNDER CONSTRUCTION,6651,2.89,KITCHEN,NONE,36955,16.05,1283
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,UNDER CONSTRUCTION,6651,2.89,BATH,SEPARATE,125323,54.42,3671
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,UNDER CONSTRUCTION,6651,2.89,BATH,SHARED,75235,32.67,1830
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,UNDER CONSTRUCTION,6651,2.89,BATH,NONE,29728,12.91,1150
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,UNDER CONSTRUCTION,6651,2.89,LATRINE,SEWER,67134,29.15,1406
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,UNDER CONSTRUCTION,6651,2.89,LATRINE,SEPTIC TANK,13053,5.67,559
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,UNDER CONSTRUCTION,6651,2.89,LATRINE,OPEN DRAIN,88984,38.64,2061
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,UNDER CONSTRUCTION,6651,2.89,LATRINE,PIT WITH SLAB,30857,13.4,1092
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,UNDER CONSTRUCTION,6651,2.89,LATRINE,OTHER,13120,5.7,814
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,UNDER CONSTRUCTION,6651,2.89,LATRINE,NONE,17138,7.44,719
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,LESS THAN 5 YEARS,42284,18.36,KITCHEN,SEPARATE,124256,53.96,23497
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,LESS THAN 5 YEARS,42284,18.36,KITCHEN,SHARED,69075,30,11787
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,LESS THAN 5 YEARS,42284,18.36,KITCHEN,NONE,36955,16.05,7000
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,LESS THAN 5 YEARS,42284,18.36,BATH,SEPARATE,125323,54.42,23851
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,LESS THAN 5 YEARS,42284,18.36,BATH,SHARED,75235,32.67,13144
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,LESS THAN 5 YEARS,42284,18.36,BATH,NONE,29728,12.91,5289
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,LESS THAN 5 YEARS,42284,18.36,LATRINE,SEWER,67134,29.15,10839
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,LESS THAN 5 YEARS,42284,18.36,LATRINE,SEPTIC TANK,13053,5.67,3009
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,LESS THAN 5 YEARS,42284,18.36,LATRINE,OPEN DRAIN,88984,38.64,16829
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,LESS THAN 5 YEARS,42284,18.36,LATRINE,PIT WITH SLAB,30857,13.4,6122
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,LESS THAN 5 YEARS,42284,18.36,LATRINE,OTHER,13120,5.7,2099
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,LESS THAN 5 YEARS,42284,18.36,LATRINE,NONE,17138,7.44,3386
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,5-10 YEARS,79724,34.62,KITCHEN,SEPARATE,124256,53.96,42229
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,5-10 YEARS,79724,34.62,KITCHEN,SHARED,69075,30,24704
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,5-10 YEARS,79724,34.62,KITCHEN,NONE,36955,16.05,12791
