province_name,district_code,district_name,area_name,area_type,gender,work_activity,age_group,count
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,10 AND ABOVE,2511
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,10 - 14,460
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,15 - 19,424
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,20 - 24,346
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,25 - 29,319
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,30 - 34,248
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,35 - 39,169
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,40 - 44,126
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,45 - 49,116
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,50 - 54,74
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,55 - 59,64
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,60 - 64,57
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,65 - 69,35
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,70 - 74,23
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,75 AND ABOVE,50
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,WORKING,10 AND ABOVE,639
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,WORKING,10 - 14,42
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,WORKING,15 - 19,90
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,WORKING,20 - 24,71
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,WORKING,25 - 29,78
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,WORKING,30 - 34,87
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,WORKING,35 - 39,65
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,WORKING,40 - 44,50
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,WORKING,45 - 49,44
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,WORKING,50 - 54,27
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,WORKING,55 - 59,28
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,WORKING,60 - 64,15
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,WORKING,65 - 69,14
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,WORKING,70 - 74,9
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,WORKING,75 AND ABOVE,19
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,SEEKING WORK,10 AND ABOVE,183
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,SEEKING WORK,10 - 14,18
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,SEEKING WORK,15 - 19,27
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,SEEKING WORK,20 - 24,36
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,SEEKING WORK,25 - 29,44
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,SEEKING WORK,30 - 34,23
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,SEEKING WORK,35 - 39,13
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,SEEKING WORK,40 - 44,5
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,SEEKING WORK,45 - 49,5
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,SEEKING WORK,50 - 54,1
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,SEEKING WORK,55 - 59,2
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,SEEKING WORK,60 - 64,2
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,SEEKING WORK,65 - 69,2
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,SEEKING WORK,70 - 74,2
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,SEEKING WORK,75 AND ABOVE,3
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,STUDENT,10 AND ABOVE,271
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,STUDENT,10 - 14,135
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,STUDENT,15 - 19,84
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,STUDENT,20 - 24,30
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,STUDENT,25 - 29,14
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,STUDENT,30 - 34,4
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,STUDENT,35 - 39,3
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,STUDENT,40 - 44,1
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,STUDENT,45 - 49,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,STUDENT,50 - 54,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,STUDENT,55 - 59,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,STUDENT,60 - 64,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,STUDENT,65 - 69,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,STUDENT,70 - 74,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,STUDENT,75 AND ABOVE,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,HOUSEKEEPING,10 AND ABOVE,856
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,HOUSEKEEPING,10 - 14,157
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,HOUSEKEEPING,15 - 19,140
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,HOUSEKEEPING,20 - 24,136
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,HOUSEKEEPING,25 - 29,115
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,HOUSEKEEPING,30 - 34,70
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,HOUSEKEEPING,35 - 39,52
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,HOUSEKEEPING,40 - 44,38
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,HOUSEKEEPING,45 - 49,40
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,HOUSEKEEPING,50 - 54,33
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,HOUSEKEEPING,55 - 59,16
